Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%Penalty,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att_launched,Cmp%,Att_passes,Thr,Launch%,AvgLen,Att_goal_kicks,Launch_goal_kicks,AvgLen_goal_kicks,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Gls,Ast,G-PK,PK,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off_xG,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,Recov,Won,Lost,Won%,League Name,League ID,Season
Alisson,br BRA,GK,Liverpool,25,1992,38,38,3420,38.0,22,0.58,96,74,77.1,30,7,1,21,55.3,1,0,0,1,,0,5,0,27.8,0.29,+5.8,+0.15,197,397,49.6,1055,196,27.2,32.5,213,51.6,46.3,272,22,8.1,39,1.03,16.7,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,38,0,,0,2.55,89,22,+67,+1.76,,74.8,30.5,+44.3,+1.17,,0,0,1,0,0,0,0,0,0,218,1,0,100.0,Premier-League,9,2018-2019
Kepa Arrizabalaga,es ESP,GK,Chelsea,23,1994,36,36,3240,36.0,39,1.08,117,78,67.5,20,8,8,14,38.9,2,1,1,0,50.0,0,6,0,37.0,0.30,-2.0,-0.06,186,323,57.6,898,168,22.5,29.0,259,46.7,41.6,245,17,6.9,22,0.61,15.7,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,94.7,90,36,0,,2,1.89,61,39,+22,+0.61,-0.39,56.1,33.9,+22.2,+0.62,-0.05,0,0,4,0,0,0,0,0,0,162,0,0,,Premier-League,9,2018-2019
Asmir Begović,ba BIH,GK,Bournemouth,31,1987,24,24,2160,24.0,47,1.96,102,58,55.9,8,3,13,5,20.8,2,2,0,0,0.0,0,6,2,37.9,0.36,-7.1,-0.30,135,340,39.7,472,120,44.9,39.8,185,69.2,54.1,234,24,10.3,9,0.38,14.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,63.2,90,24,0,,12,1.13,32,47,-15,-0.62,-0.70,34.2,33.9,+0.3,+0.01,+0.12,0,0,4,0,0,2,0,0,0,109,0,0,,Premier-League,9,2018-2019
Marcus Bettinelli,eng ENG,GK,Fulham,26,1992,7,7,630,7.0,20,2.86,38,18,50.0,1,2,4,0,0.0,3,1,1,1,50.0,0,1,0,17.8,0.43,-2.2,-0.31,68,147,46.3,178,33,51.7,42.1,67,82.1,57.6,71,6,8.5,5,0.71,13.9,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,18.4,90,7,0,,15,0.71,10,20,-10,-1.43,-0.24,7.3,15.8,-8.5,-1.21,-0.63,0,0,2,0,0,0,0,0,0,37,0,0,,Premier-League,9,2018-2019
Artur Boruc,pl POL,GK,Bournemouth,38,1980,12,12,1080,12.0,18,1.50,52,36,71.2,4,3,5,4,33.3,3,3,0,0,0.0,2,2,0,16.9,0.28,-1.1,-0.09,64,186,34.4,236,59,45.3,40.9,114,69.3,53.7,125,4,3.2,4,0.33,13.5,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,31.6,90,12,0,,26,1.25,20,18,+2,+0.17,+0.78,16.8,19.0,-2.2,-0.18,-0.22,0,0,0,0,0,0,0,0,0,61,0,0,,Premier-League,9,2018-2019
David Button,eng ENG,GK,Brighton,29,1989,4,4,360,4.0,5,1.25,16,12,81.3,1,1,2,1,25.0,2,2,0,0,0.0,0,0,0,5.0,0.20,0.0,0.00,27,88,30.7,72,10,75.0,53.3,34,100.0,70.0,36,1,2.8,1,0.25,11.5,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,10.5,90,4,0,,25,1.00,4,5,-1,-0.25,+0.46,2.6,5.7,-3.1,-0.76,-0.21,0,0,0,0,0,0,0,0,0,16,0,0,,Premier-League,9,2018-2019
Willy Caballero,ar ARG,GK,Chelsea,36,1981,2,2,180,2.0,0,0.00,3,3,100.0,1,1,0,2,100.0,0,0,0,0,,0,0,0,0.4,0.14,+0.4,+0.20,14,26,53.8,47,9,29.8,31.1,16,75.0,48.9,18,4,22.2,0,0.00,8.8,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,5.3,90,2,0,,36,2.00,2,0,+2,+1.00,+0.39,2.2,0.9,+1.3,+0.66,+0.05,0,0,0,0,0,0,0,0,0,3,0,0,,Premier-League,9,2018-2019
Petr Čech,cz CZE,GK,Arsenal,36,1982,7,7,585,6.5,9,1.38,35,26,74.3,5,0,2,2,28.6,0,0,0,0,,0,1,0,11.1,0.33,+2.1,+0.32,32,102,31.4,213,49,33.3,35.9,54,57.4,50.4,72,6,8.3,4,0.62,14.1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,83,17.1,83,6,0,,29,2.14,12,9,+3,+0.46,-0.14,8.2,8.8,-0.5,-0.08,-0.22,0,0,2,0,0,0,0,0,0,36,0,0,,Premier-League,9,2018-2019
Joel Coleman,eng ENG,GK,Huddersfield,22,1995,1,1,90,1.0,1,1.00,3,1,66.7,0,1,0,0,0.0,0,0,0,0,,0,0,0,0.8,0.27,-0.2,-0.19,6,30,20.0,31,0,77.4,54.8,6,100.0,68.3,10,0,0.0,0,0.00,12.7,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,2.6,90,1,0,,7,1.00,1,1,0,0.00,+1.46,1.1,0.6,+0.5,+0.52,+1.47,0,0,0,0,0,0,0,0,0,9,0,0,,Premier-League,9,2018-2019
Martin Dúbravka,sk SVK,GK,Newcastle Utd,29,1989,38,38,3420,38.0,48,1.26,136,95,69.1,12,9,17,11,28.9,6,6,0,0,0.0,2,10,1,49.2,0.33,+2.2,+0.06,276,740,37.3,854,145,54.6,43.9,322,85.1,62.5,412,36,8.7,23,0.61,13.2,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,38,0,,0,1.18,42,48,-6,-0.16,,39.6,53.7,-14.1,-0.37,,0,0,6,0,0,0,0,0,0,189,0,0,,Premier-League,9,2018-2019
