Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%Penalty,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att_launched,Cmp%,Att_passes,Thr,Launch%,AvgLen,Att_goal_kicks,Launch_goal_kicks,AvgLen_goal_kicks,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Gls,Ast,G-PK,PK,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off_xG,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,Recov,Won,Lost,Won%,League Name,League ID,Season
Andriy Lunin,ua UKR,GK,Leganés,19,1999,5,4,364,4.1,5,1.24,18,13,77.8,1,0,3,2,50.0,2,1,1,0,50.0,0,1,0,6.9,0.28,+1.9,+0.48,39,75,52.0,88,18,55.7,44.8,34,76.5,60.7,29,2,6.9,2,0.49,14.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,73,10.7,90,4,1,4,25,0.80,2,5,-3,-0.74,-0.65,3.1,5.4,-2.3,-0.56,-0.55,0,0,1,0,0,0,0,0,0,21,0,0,,La-Liga,12,2018-2019
Jordi Masip,es ESP,GK,Valladolid,29,1989,35,35,3150,35.0,45,1.29,140,102,71.4,10,9,16,9,25.7,8,5,3,0,37.5,0,8,2,47.0,0.29,+4.0,+0.11,260,800,32.5,815,163,62.1,46.2,329,89.4,65.2,397,22,5.5,10,0.29,12.3,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,90,92.1,90,35,0,,3,1.11,28,45,-17,-0.49,+0.18,36.6,48.4,-11.8,-0.34,-0.08,0,0,1,0,0,1,0,0,0,168,0,0,,La-Liga,12,2018-2019
Keylor Navas,cr CRC,GK,Real Madrid,31,1986,10,10,900,10.0,8,0.80,30,22,73.3,6,2,2,4,40.0,0,0,0,0,,0,2,0,8.8,0.29,+0.8,+0.08,32,91,35.2,232,61,29.7,34.1,53,41.5,44.4,79,6,7.6,6,0.60,15.0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,26.3,90,10,0,,24,2.00,17,8,+9,+0.90,+0.61,13.6,6.8,+6.8,+0.68,+0.36,0,0,2,0,0,0,0,0,0,49,0,0,,La-Liga,12,2018-2019
Neto,br BRA,GK,Valencia,29,1989,34,34,3060,34.0,34,1.00,134,109,79.9,13,14,7,10,29.4,8,7,1,0,12.5,2,6,2,37.7,0.24,+5.7,+0.17,192,530,36.2,570,156,53.2,43.8,272,83.5,60.9,389,28,7.2,11,0.32,13.3,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,89.5,90,34,0,,3,1.56,46,34,+12,+0.35,-0.65,52.3,37.3,+15.0,+0.44,-0.04,0,0,0,0,0,0,0,0,0,145,0,0,,La-Liga,12,2018-2019
Jan Oblak,si SVN,GK,Atlético Madrid,25,1993,37,37,3330,37.0,27,0.73,123,103,82.1,22,9,6,20,54.1,5,5,0,0,0.0,0,3,2,36.1,0.26,+11.1,+0.30,229,597,38.4,568,100,61.3,46.6,282,88.3,62.3,356,36,10.1,12,0.32,14.1,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,97.4,90,37,0,,0,2.03,53,27,+26,+0.70,+0.70,44.5,36.2,+8.2,+0.22,+1.09,0,1,3,0,0,0,0,0,1,116,0,0,,La-Liga,12,2018-2019
Oier Olazábal,es ESP,GK,Levante,28,1989,21,21,1890,21.0,40,1.90,134,99,73.1,7,5,9,5,23.8,5,4,1,0,20.0,1,5,1,42.0,0.29,+3.0,+0.14,142,348,40.8,346,95,56.6,45.0,219,69.4,51.5,247,21,8.5,9,0.43,12.6,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.01,0.01,0.00,0.01,90,55.3,90,21,0,,14,1.24,32,40,-8,-0.38,-0.44,28.5,43.1,-14.6,-0.69,-0.49,0,0,3,0,0,0,0,0,0,96,0,0,,La-Liga,12,2018-2019
Fernando Pacheco,es ESP,GK,Alavés,26,1992,35,35,3150,35.0,46,1.31,145,105,72.4,11,11,13,8,22.9,6,6,0,0,0.0,3,1,2,44.1,0.28,+0.1,0.00,315,759,41.5,755,88,67.4,47.5,286,87.4,58.7,354,29,8.2,29,0.83,15.2,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,90,92.1,90,35,0,,1,1.26,34,46,-12,-0.34,-0.68,34.4,47.7,-13.4,-0.38,-0.26,0,0,4,0,0,0,0,0,0,162,0,0,,La-Liga,12,2018-2019
Asier Riesgo,es ESP,GK,Eibar,34,1983,15,14,1260,14.0,20,1.43,45,26,55.6,2,8,4,4,28.6,0,0,0,0,,0,0,1,17.9,0.41,-1.1,-0.08,132,293,45.1,305,42,71.1,50.2,79,96.2,65.7,102,10,9.8,20,1.43,16.5,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,36.8,90,14,0,,21,1.13,20,22,-2,-0.14,-0.06,23.7,18.1,+5.6,+0.40,+0.39,0,0,0,0,0,0,0,0,0,89,0,0,,La-Liga,12,2018-2019
Joel Robles,es ESP,GK,Betis,28,1990,5,5,450,5.0,5,1.00,21,17,81.0,2,1,2,1,20.0,1,1,0,0,0.0,0,1,0,5.4,0.21,+0.4,+0.07,29,66,43.9,158,20,34.2,34.0,28,42.9,40.0,37,2,5.4,9,1.80,18.6,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,13.2,90,5,0,,33,1.40,4,5,-1,-0.20,+0.01,8.4,6.5,+2.0,+0.39,+0.40,0,0,0,0,0,0,0,0,0,31,0,0,,La-Liga,12,2018-2019
Gerónimo Rulli,ar ARG,GK,Real Sociedad,26,1992,27,27,2430,27.0,35,1.30,108,77,69.4,10,9,8,7,25.9,3,2,1,0,33.3,1,10,2,31.7,0.27,-1.3,-0.05,188,443,42.4,848,110,35.3,35.1,208,69.2,52.0,308,28,9.1,25,0.93,16.0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,90,71.1,90,27,0,,11,1.44,36,35,+1,+0.04,+0.22,32.9,33.8,-0.9,-0.03,-0.36,0,1,4,0,0,0,0,0,1,136,0,0,,La-Liga,12,2018-2019
Roberto Santamaría,es ESP,GK,Huesca,33,1985,20,20,1800,20.0,30,1.50,89,64,73.0,5,7,8,6,30.0,6,6,0,0,0.0,1,0,1,32.5,0.32,+3.5,+0.17,215,493,43.6,418,40,79.9,56.9,168,94.6,67.4,200,13,6.5,8,0.40,13.7,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,52.6,90,20,0,,10,1.10,26,30,-4,-0.20,+0.80,23.3,31.3,-8.0,-0.40,-0.23,0,0,2,0,0,0,0,0,0,98,1,0,100.0,La-Liga,12,2018-2019
Unai Simón,es ESP,GK,Athletic Club,21,1997,7,7,630,7.0,13,1.86,31,20,64.5,1,4,2,0,0.0,2,2,0,0,0.0,0,2,0,12.0,0.33,-1.0,-0.14,42,108,38.9,132,31,47.0,39.8,51,90.2,65.9,60,7,11.7,2,0.29,13.5,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,18.4,90,7,0,,31,1.00,9,13,-4,-0.57,-0.57,8.1,13.1,-5.0,-0.71,-0.75,0,1,0,0,0,0,0,0,1,33,0,0,,La-Liga,12,2018-2019
Antonio Sivera,es ESP,GK,Alavés,21,1996,3,3,270,3.0,4,1.33,14,10,71.4,2,0,1,0,0.0,0,0,0,0,,0,1,0,3.1,0.22,-0.9,-0.31,34,88,38.6,68,10,82.4,55.5,34,94.1,65.1,53,2,3.8,2,0.67,12.2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.04,0.04,0.00,0.04,90,7.9,90,3,0,,33,2.00,5,4,+1,+0.33,+0.68,2.9,3.3,-0.4,-0.12,+0.26,0,0,0,0,0,0,0,0,0,23,0,0,,La-Liga,12,2018-2019
David Soria,es ESP,GK,Getafe,25,1993,37,37,3330,37.0,34,0.92,127,100,76.4,14,14,9,13,35.1,7,4,2,1,33.3,1,2,3,37.9,0.27,+6.9,+0.19,356,956,37.2,795,53,87.3,57.6,276,94.9,64.2,320,31,9.7,25,0.68,15.2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,90,97.4,90,37,0,,0,1.51,46,34,+12,+0.32,-0.68,43.1,39.9,+3.2,+0.09,-0.79,0,0,4,0,0,0,0,0,0,225,0,0,,La-Liga,12,2018-2019
