Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%Penalty,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att_launched,Cmp%,Att_passes,Thr,Launch%,AvgLen,Att_goal_kicks,Launch_goal_kicks,AvgLen_goal_kicks,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Gls,Ast,G-PK,PK,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off_xG,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,Recov,Won,Lost,Won%,League Name,League ID,Season
Ángel,es ESP,GK,Granada,18,2002,1,1,90,1.0,2,2.00,7,6,85.7,0,0,1,0,0.0,2,1,1,0,50.0,0,1,0,2.7,0.22,+0.7,+0.69,10,24,41.7,13,0,76.9,50.1,17,82.4,55.0,10,0,0.0,1,1.00,14.3,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,2.6,90,1,0,,0,0.00,0,2,-2,-2.00,-1.57,0.8,2.6,-1.8,-1.77,-1.44,0,0,0,0,0,0,0,0,0,2,0,0,,La-Liga,12,2020-2021
Sergio Asenjo,es ESP,GK,Villarreal,31,1989,36,36,3240,36.0,41,1.14,114,83,70.2,15,13,8,10,27.8,9,7,1,1,12.5,0,4,2,34.8,0.25,-3.2,-0.09,210,462,45.5,1022,189,31.3,33.7,285,49.8,43.1,427,42,9.8,21,0.58,13.8,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,94.7,90,36,0,,2,1.61,58,40,+18,+0.50,+1.50,55.5,41.0,+14.5,+0.40,+0.41,0,1,2,0,0,0,0,0,1,146,0,0,,La-Liga,12,2020-2021
Édgar Badía,es ESP,GK,Elche,28,1992,30,30,2700,30.0,46,1.53,135,93,69.6,5,11,14,5,16.7,9,5,3,1,37.5,0,5,0,45.6,0.30,-0.4,-0.01,262,518,50.6,864,143,39.5,35.9,283,62.5,43.3,302,23,7.6,20,0.67,13.3,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,78.9,90,30,0,,8,0.87,27,46,-19,-0.63,-0.38,22.7,49.4,-26.7,-0.89,-0.74,0,0,4,0,0,0,0,0,0,147,0,0,,La-Liga,12,2020-2021
Rubén Blanco,es ESP,GK,Celta Vigo,25,1995,19,19,1637,18.2,27,1.48,60,34,56.7,7,6,6,4,21.1,1,1,0,0,0.0,1,2,0,22.8,0.37,-4.2,-0.23,111,298,37.2,520,81,40.2,36.2,144,61.8,46.3,149,9,6.0,12,0.66,14.9,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,86,47.9,86,17,0,,1,1.42,28,27,+1,+0.05,+0.21,24.4,21.3,+3.1,+0.17,+0.41,0,1,2,0,0,0,0,0,0,88,0,0,,La-Liga,12,2020-2021
Yassine Bounou,ma MAR,GK,Sevilla,29,1991,33,33,2970,33.0,28,0.85,100,78,76.0,21,5,7,15,45.5,6,4,2,0,33.3,0,4,2,25.8,0.22,-0.2,-0.01,199,419,47.5,897,141,34.0,35.0,199,57.3,44.2,284,32,11.3,23,0.70,15.6,1,0,1,0,3,0,0.03,0.00,0.03,0.03,0.03,0.3,0.3,0.0,0.4,0.01,0.00,0.01,0.01,0.01,90,86.8,90,33,0,,2,2.06,46,28,+18,+0.55,+0.15,44.9,30.9,+14.0,+0.42,+0.04,0,0,4,0,0,0,0,0,0,140,0,0,,La-Liga,12,2020-2021
Claudio Bravo,cl CHI,GK,Betis,37,1983,20,20,1800,20.0,25,1.25,69,48,69.6,8,8,4,7,35.0,5,4,1,0,20.0,0,2,1,27.1,0.34,+3.1,+0.16,139,358,38.8,519,81,52.4,43.0,130,66.2,51.3,186,10,5.4,8,0.40,12.8,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.3,0.00,0.01,0.01,0.00,0.01,90,52.6,90,20,0,,5,1.60,25,25,0,0.00,0.00,25.3,24.3,+0.9,+0.05,+0.07,0,0,0,0,0,0,0,0,0,89,0,0,,La-Liga,12,2020-2021
Cárdenas,es ESP,GK,Levante,23,1997,8,8,720,8.0,11,1.37,41,26,73.2,1,3,4,1,12.5,1,0,0,1,,0,0,0,11.4,0.28,+0.4,+0.05,45,104,43.3,207,42,38.2,35.9,57,43.9,37.2,88,5,5.7,9,1.13,15.2,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,21.1,90,8,0,,28,0.75,8,11,-3,-0.37,-0.11,6.6,14.0,-7.3,-0.92,-0.73,0,0,0,0,0,0,0,0,0,45,0,0,,La-Liga,12,2020-2021
Alberto Cifuentes,es ESP,GK,Cádiz,41,1979,2,2,180,2.0,3,1.50,6,3,50.0,1,0,1,1,50.0,0,0,0,0,,0,0,0,1.8,0.29,-1.2,-0.62,25,63,39.7,53,3,92.5,59.7,16,87.5,61.1,17,1,5.9,2,1.00,14.3,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.02,0.02,0.00,0.02,90,5.3,90,2,0,,2,1.50,3,3,0,0.00,+0.61,2.4,3.0,-0.6,-0.30,+0.27,0,0,1,0,0,0,0,0,0,12,0,0,,La-Liga,12,2020-2021
Jasper Cillessen,nl NED,GK,Valencia,31,1989,10,10,900,10.0,11,1.10,45,33,77.8,5,1,4,3,30.0,2,1,1,0,50.0,1,0,0,12.1,0.23,+1.1,+0.11,71,198,35.9,222,41,59.0,45.0,95,70.5,54.2,123,8,6.5,8,0.80,13.4,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,26.3,90,10,0,,5,1.60,15,11,+4,+0.40,+0.65,11.2,13.6,-2.4,-0.24,+0.03,0,0,2,0,0,0,0,0,0,47,0,0,,La-Liga,12,2020-2021
Thibaut Courtois,be BEL,GK,Real Madrid,28,1992,38,38,3420,38.0,28,0.74,111,90,81.1,25,9,4,17,44.7,9,7,2,0,22.2,0,3,1,29.8,0.22,+2.8,+0.07,136,351,38.7,1074,234,24.1,32.2,233,39.5,39.2,286,27,9.4,24,0.63,15.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,38,0,,0,2.21,67,28,+39,+1.03,,61.6,36.5,+25.2,+0.66,,0,1,3,0,0,0,0,0,1,177,0,0,,La-Liga,12,2020-2021
