Wk,Day,Date,Time,Home,xG,Score,xG.1,Away,Attendance,Venue,Referee,League Name,League ID,Season
22.0,Sun,2020-02-02,18:00,Lecce,2.5,4–0,1.0,Torino,21947.0,Stadio Comunale Via Del Mare,Gianluca Rocchi,Serie-A,11,2019-2020
22.0,Sun,2020-02-02,20:45,Udinese,0.9,0–2,2.7,Inter,23215.0,Dacia Arena,Marco Di Bello,Serie-A,11,2019-2020
22.0,Mon,2020-02-03,20:45,Sampdoria,1.9,2–4,1.3,Napoli,20017.0,Stadio Comunale Luigi Ferraris,Federico La Penna,Serie-A,11,2019-2020
17.0,Wed,2020-02-05,20:45,Lazio,1.3,0–0,1.0,Hellas Verona,40000.0,Stadio Olimpico,Rosario Abisso,Serie-A,11,2019-2020
23.0,Fri,2020-02-07,20:45,Roma,1.1,2–3,1.8,Bologna,31808.0,Stadio Olimpico,Marco Guida,Serie-A,11,2019-2020
23.0,Sat,2020-02-08,15:00,Fiorentina,0.5,1–2,1.7,Atalanta,35034.0,Stadio Artemio Franchi,Maurizio Mariani,Serie-A,11,2019-2020
23.0,Sat,2020-02-08,18:00,Torino,0.5,1–3,2.0,Sampdoria,20664.0,Stadio Olimpico di Torino,Paolo Valeri,Serie-A,11,2019-2020
23.0,Sat,2020-02-08,20:45,Hellas Verona,1.8,2–1,0.7,Juventus,28654.0,Stadio Marc'Antonio Bentegodi,Davide Massa,Serie-A,11,2019-2020
23.0,Sun,2020-02-09,12:30,SPAL,1.4,1–2,2.2,Sassuolo,12988.0,Stadio Paolo Mazza,Piero Giacomelli,Serie-A,11,2019-2020
23.0,Sun,2020-02-09,15:00,Genoa,1.2,1–0,1.1,Cagliari,21301.0,Stadio Comunale Luigi Ferraris,Giampaolo Calvarese,Serie-A,11,2019-2020
23.0,Sun,2020-02-09,15:00,Napoli,3.4,2–3,1.7,Lecce,40825.0,Stadio San Paolo,Antonio Giua,Serie-A,11,2019-2020
23.0,Sun,2020-02-09,15:00,Brescia,0.4,1–1,2.2,Udinese,13586.0,Stadio Mario Rigamonti,Marco Piccinini,Serie-A,11,2019-2020
23.0,Sun,2020-02-09,18:00,Parma,0.6,0–1,1.6,Lazio,17859.0,Stadio Ennio Tardini,Marco Di Bello,Serie-A,11,2019-2020
23.0,Sun,2020-02-09,20:45,Inter,1.4,4–2,2.0,Milan,75817.0,Stadio Giuseppe Meazza,Fabio Maresca,Serie-A,11,2019-2020
24.0,Sat,2020-02-15,15:00,Lecce,1.7,2–1,1.3,SPAL,24129.0,Stadio Comunale Via Del Mare,Marco Guida,Serie-A,11,2019-2020
24.0,Sat,2020-02-15,18:00,Bologna,0.5,0–3,1.5,Genoa,21513.0,Stadio Renato Dall'Ara,Davide Massa,Serie-A,11,2019-2020
24.0,Sat,2020-02-15,20:45,Atalanta,1.3,2–1,0.5,Roma,19830.0,Stadio Atleti Azzurri d'Italia,Daniele Orsato,Serie-A,11,2019-2020
24.0,Sun,2020-02-16,12:30,Udinese,0.9,0–0,1.1,Hellas Verona,22308.0,Dacia Arena,Eugenio Abbattista,Serie-A,11,2019-2020
24.0,Sun,2020-02-16,15:00,Sampdoria,2.1,1–5,3.2,Fiorentina,20284.0,Stadio Comunale Luigi Ferraris,Massimiliano Irrati,Serie-A,11,2019-2020
24.0,Sun,2020-02-16,15:00,Sassuolo,1.2,0–1,0.8,Parma,12099.0,Stadio Citt del Tricolore,Maurizio Mariani,Serie-A,11,2019-2020
24.0,Sun,2020-02-16,15:00,Juventus,2.5,2–0,0.3,Brescia,40841.0,Allianz Stadium,Daniele Chiffi,Serie-A,11,2019-2020
24.0,Sun,2020-02-16,18:00,Cagliari,0.3,0–1,0.9,Napoli,13535.0,Sardegna Arena,Daniele Doveri,Serie-A,11,2019-2020
24.0,Sun,2020-02-16,20:45,Lazio,1.6,2–1,0.8,Inter,62500.0,Stadio Olimpico,Gianluca Rocchi,Serie-A,11,2019-2020
24.0,Mon,2020-02-17,20:45,Milan,0.9,1–0,0.4,Torino,46114.0,Stadio Giuseppe Meazza,Michael Fabbri,Serie-A,11,2019-2020
25.0,Fri,2020-02-21,20:45,Brescia,1.0,1–2,1.2,Napoli,14703.0,Stadio Mario Rigamonti,Daniele Orsato,Serie-A,11,2019-2020
25.0,Sat,2020-02-22,15:00,Bologna,1.3,1–1,0.5,Udinese,21523.0,Stadio Renato Dall'Ara,Fabrizio Pasqua,Serie-A,11,2019-2020
25.0,Sat,2020-02-22,18:00,SPAL,1.0,1–2,2.2,Juventus,15262.0,Stadio Paolo Mazza,Federico La Penna,Serie-A,11,2019-2020
25.0,Sat,2020-02-22,20:45,Fiorentina,1.9,1–1,0.7,Milan,39769.0,Stadio Artemio Franchi,Giampaolo Calvarese,Serie-A,11,2019-2020
25.0,Sun,2020-02-23,12:30,Genoa,1.6,2–3,2.0,Lazio,25000.0,Stadio Comunale Luigi Ferraris,Fabio Maresca,Serie-A,11,2019-2020
25.0,Sun,2020-02-23,18:00,Roma,3.8,4–0,0.8,Lecce,34293.0,Stadio Olimpico,Piero Giacomelli,Serie-A,11,2019-2020
26.0,Sat,2020-02-29,15:00,Lazio,1.4,2–0,1.4,Bologna,40000.0,Stadio Olimpico,Rosario Abisso,Serie-A,11,2019-2020
26.0,Sat,2020-02-29,20:45,Napoli,1.9,2–1,0.5,Torino,23586.0,Stadio San Paolo,Maurizio Mariani,Serie-A,11,2019-2020
26.0,Sun,2020-03-01,15:00,Lecce,0.4,2–7,4.6,Atalanta,21344.0,Stadio Comunale Via Del Mare,Davide Massa,Serie-A,11,2019-2020
26.0,Sun,2020-03-01,18:00,Cagliari,1.2,3–4,3.2,Roma,14848.0,Sardegna Arena,Marco Di Bello,Serie-A,11,2019-2020
26.0,Sun,2020-03-08,13:30,Parma,1.3,0–1,0.9,SPAL,,Stadio Ennio Tardini,Luca Pairetto,Serie-A,11,2019-2020
26.0,Sun,2020-03-08,15:00,Sampdoria,1.4,2–1,1.4,Hellas Verona,,Stadio Comunale Luigi Ferraris,Paolo Valeri,Serie-A,11,2019-2020
26.0,Sun,2020-03-08,15:00,Milan,1.8,1–2,1.9,Genoa,,Stadio Giuseppe Meazza,Daniele Doveri,Serie-A,11,2019-2020
26.0,Sun,2020-03-08,18:00,Udinese,0.6,0–0,0.3,Fiorentina,,Dacia Arena,Michael Fabbri,Serie-A,11,2019-2020
26.0,Sun,2020-03-08,20:45,Juventus,1.3,2–0,0.4,Inter,,Allianz Stadium,Marco Guida,Serie-A,11,2019-2020
26.0,Mon,2020-03-09,18:30,Sassuolo,2.1,3–0,0.6,Brescia,,Stadio Citt del Tricolore,Gianluca Manganiello,Serie-A,11,2019-2020
25.0,Sat,2020-06-20,19:30,Torino,2.0,1–1,0.3,Parma,,Stadio Olimpico di Torino,Massimiliano Irrati,Serie-A,11,2019-2020
25.0,Sat,2020-06-20,21:45,Hellas Verona,0.5,2–1,1.1,Cagliari,,Stadio Marc'Antonio Bentegodi,Gianluca Manganiello,Serie-A,11,2019-2020
25.0,Sun,2020-06-21,19:30,Atalanta,2.4,4–1,2.7,Sassuolo,,Stadio Atleti Azzurri d'Italia,Daniele Chiffi,Serie-A,11,2019-2020
25.0,Sun,2020-06-21,21:45,Inter,2.7,2–1,0.6,Sampdoria,,Stadio Giuseppe Meazza,Maurizio Mariani,Serie-A,11,2019-2020
27.0,Mon,2020-06-22,19:30,Fiorentina,2.5,1–1,1.3,Brescia,,Stadio Artemio Franchi,Federico La Penna,Serie-A,11,2019-2020
27.0,Mon,2020-06-22,19:30,Lecce,1.3,1–4,2.3,Milan,,Stadio Comunale Via Del Mare,Paolo Valeri,Serie-A,11,2019-2020
27.0,Mon,2020-06-22,21:45,Bologna,0.8,0–2,1.7,Juventus,,Stadio Renato Dall'Ara,Gianluca Rocchi,Serie-A,11,2019-2020
27.0,Tue,2020-06-23,19:30,SPAL,1.1,0–1,1.7,Cagliari,,Stadio Paolo Mazza,Rosario Abisso,Serie-A,11,2019-2020
27.0,Tue,2020-06-23,19:30,Hellas Verona,1.6,0–2,1.6,Napoli,,Stadio Marc'Antonio Bentegodi,Fabrizio Pasqua,Serie-A,11,2019-2020
27.0,Tue,2020-06-23,21:45,Torino,0.4,1–0,1.2,Udinese,,Stadio Olimpico di Torino,Fabio Maresca,Serie-A,11,2019-2020
27.0,Tue,2020-06-23,21:45,Genoa,2.2,1–4,2.0,Parma,,Stadio Comunale Luigi Ferraris,Piero Giacomelli,Serie-A,11,2019-2020
27.0,Wed,2020-06-24,19:30,Inter,3.6,3–3,2.3,Sassuolo,,Stadio Giuseppe Meazza,Davide Massa,Serie-A,11,2019-2020
27.0,Wed,2020-06-24,21:45,Atalanta,2.2,3–2,0.3,Lazio,,Stadio Atleti Azzurri d'Italia,Daniele Orsato,Serie-A,11,2019-2020
27.0,Wed,2020-06-24,21:45,Roma,2.2,2–1,0.9,Sampdoria,,Stadio Olimpico,Giampaolo Calvarese,Serie-A,11,2019-2020
28.0,Fri,2020-06-26,21:45,Juventus,3.4,4–0,0.3,Lecce,,Allianz Stadium,Marco Piccinini,Serie-A,11,2019-2020
28.0,Sat,2020-06-27,17:15,Brescia,1.5,2–2,2.8,Genoa,,Stadio Mario Rigamonti,Massimiliano Irrati,Serie-A,11,2019-2020
28.0,Sat,2020-06-27,19:30,Cagliari,1.7,4–2,1.5,Torino,,Sardegna Arena,Maurizio Mariani,Serie-A,11,2019-2020
28.0,Sat,2020-06-27,21:45,Lazio,1.7,2–1,0.5,Fiorentina,,Stadio Olimpico,Michael Fabbri,Serie-A,11,2019-2020
28.0,Sun,2020-06-28,17:15,Milan,2.5,2–0,0.6,Roma,,Stadio Giuseppe Meazza,Piero Giacomelli,Serie-A,11,2019-2020
28.0,Sun,2020-06-28,19:30,Sampdoria,1.4,1–2,2.2,Bologna,,Stadio Comunale Luigi Ferraris,Daniele Doveri,Serie-A,11,2019-2020
28.0,Sun,2020-06-28,19:30,Sassuolo,1.6,3–3,1.4,Hellas Verona,,Stadio Citt del Tricolore,Antonio Giua,Serie-A,11,2019-2020
28.0,Sun,2020-06-28,19:30,Napoli,1.9,3–1,0.3,SPAL,,Stadio San Paolo,Luca Pairetto,Serie-A,11,2019-2020
28.0,Sun,2020-06-28,19:30,Udinese,1.7,2–3,0.8,Atalanta,,Dacia Arena,Marco Di Bello,Serie-A,11,2019-2020
28.0,Sun,2020-06-28,21:45,Parma,1.2,1–2,2.4,Inter,,Stadio Ennio Tardini,Fabio Maresca,Serie-A,11,2019-2020
29.0,Tue,2020-06-30,19:30,Torino,0.9,1–2,1.6,Lazio,,Stadio Olimpico di Torino,Davide Massa,Serie-A,11,2019-2020
29.0,Tue,2020-06-30,21:45,Genoa,0.2,1–3,0.7,Juventus,,Stadio Comunale Luigi Ferraris,Giampaolo Calvarese,Serie-A,11,2019-2020
29.0,Wed,2020-07-01,19:30,Bologna,1.5,1–1,1.1,Cagliari,,Stadio Renato Dall'Ara,Juan Sacchi,Serie-A,11,2019-2020
29.0,Wed,2020-07-01,19:30,Inter,3.9,6–0,0.5,Brescia,,Stadio Giuseppe Meazza,Gianluca Manganiello,Serie-A,11,2019-2020
29.0,Wed,2020-07-01,21:45,Hellas Verona,1.6,3–2,1.6,Parma,,Stadio Marc'Antonio Bentegodi,Paolo Valeri,Serie-A,11,2019-2020
29.0,Wed,2020-07-01,21:45,Fiorentina,1.6,1–3,1.7,Sassuolo,,Stadio Artemio Franchi,Daniele Chiffi,Serie-A,11,2019-2020
29.0,Wed,2020-07-01,21:45,SPAL,0.4,2–2,2.1,Milan,,Stadio Paolo Mazza,Maurizio Mariani,Serie-A,11,2019-2020
29.0,Wed,2020-07-01,21:45,Lecce,1.8,1–2,1.8,Sampdoria,,Stadio Comunale Via Del Mare,Gianluca Rocchi,Serie-A,11,2019-2020
29.0,Thu,2020-07-02,19:30,Atalanta,1.3,2–0,1.1,Napoli,,Stadio Atleti Azzurri d'Italia,Daniele Doveri,Serie-A,11,2019-2020
29.0,Thu,2020-07-02,21:45,Roma,0.8,0–2,1.5,Udinese,,Stadio Olimpico,Marco Guida,Serie-A,11,2019-2020
30.0,Sat,2020-07-04,17:15,Juventus,1.5,4–1,1.7,Torino,,Allianz Stadium,Fabio Maresca,Serie-A,11,2019-2020
30.0,Sat,2020-07-04,19:30,Sassuolo,1.8,4–2,1.9,Lecce,,Stadio Citt del Tricolore,Davide Massa,Serie-A,11,2019-2020
30.0,Sat,2020-07-04,21:45,Lazio,0.4,0–3,2.3,Milan,,Stadio Olimpico,Giampaolo Calvarese,Serie-A,11,2019-2020
30.0,Sun,2020-07-05,17:15,Inter,3.1,1–2,1.1,Bologna,,Stadio Giuseppe Meazza,Luca Pairetto,Serie-A,11,2019-2020
30.0,Sun,2020-07-05,19:30,Parma,1.1,1–2,2.3,Fiorentina,,Stadio Ennio Tardini,Rosario Abisso,Serie-A,11,2019-2020
30.0,Sun,2020-07-05,19:30,Sampdoria,1.2,3–0,1.0,SPAL,,Stadio Comunale Luigi Ferraris,Piero Giacomelli,Serie-A,11,2019-2020
30.0,Sun,2020-07-05,19:30,Udinese,0.7,2–2,1.3,Genoa,,Dacia Arena,Daniele Orsato,Serie-A,11,2019-2020
30.0,Sun,2020-07-05,19:30,Brescia,1.1,2–0,0.9,Hellas Verona,,Stadio Mario Rigamonti,Marco Piccinini,Serie-A,11,2019-2020
30.0,Sun,2020-07-05,19:30,Cagliari,0.4,0–1,3.3,Atalanta,,Sardegna Arena,Federico La Penna,Serie-A,11,2019-2020
30.0,Sun,2020-07-05,21:45,Napoli,2.2,2–1,0.7,Roma,,Stadio San Paolo,Gianluca Rocchi,Serie-A,11,2019-2020
31.0,Tue,2020-07-07,19:30,Lecce,2.4,2–1,2.4,Lazio,,Stadio Comunale Via Del Mare,Fabio Maresca,Serie-A,11,2019-2020
31.0,Tue,2020-07-07,21:45,Milan,1.9,4–2,1.2,Juventus,,Stadio Giuseppe Meazza,Marco Guida,Serie-A,11,2019-2020
31.0,Wed,2020-07-08,19:30,Fiorentina,0.8,0–0,1.1,Cagliari,,Stadio Artemio Franchi,Gianluca Manganiello,Serie-A,11,2019-2020
31.0,Wed,2020-07-08,19:30,Genoa,0.5,1–2,1.6,Napoli,,Stadio Comunale Luigi Ferraris,Maurizio Mariani,Serie-A,11,2019-2020
31.0,Wed,2020-07-08,21:45,Torino,2.4,3–1,1.6,Brescia,,Stadio Olimpico di Torino,Daniele Doveri,Serie-A,11,2019-2020
31.0,Wed,2020-07-08,21:45,Atalanta,1.1,2–0,0.8,Sampdoria,,Stadio Atleti Azzurri d'Italia,Antonio Giua,Serie-A,11,2019-2020
31.0,Wed,2020-07-08,21:45,Roma,2.6,2–1,1.1,Parma,,Stadio Olimpico,Michael Fabbri,Serie-A,11,2019-2020
31.0,Wed,2020-07-08,21:45,Bologna,1.2,1–2,0.8,Sassuolo,,Stadio Renato Dall'Ara,Francesco Fourneau,Serie-A,11,2019-2020
31.0,Thu,2020-07-09,19:30,SPAL,0.4,0–3,1.1,Udinese,,Stadio Paolo Mazza,Daniele Chiffi,Serie-A,11,2019-2020
31.0,Thu,2020-07-09,21:45,Hellas Verona,0.7,2–2,1.0,Inter,,Stadio Marc'Antonio Bentegodi,Massimiliano Irrati,Serie-A,11,2019-2020
32.0,Sat,2020-07-11,17:15,Lazio,1.0,1–2,2.3,Sassuolo,,Stadio Olimpico,Marco Di Bello,Serie-A,11,2019-2020
32.0,Sat,2020-07-11,19:30,Brescia,1.0,0–3,3.2,Roma,,Stadio Mario Rigamonti,Giampaolo Calvarese,Serie-A,11,2019-2020
32.0,Sat,2020-07-11,21:45,Juventus,2.1,2–2,0.9,Atalanta,,Allianz Stadium,Piero Giacomelli,Serie-A,11,2019-2020
32.0,Sun,2020-07-12,17:15,Genoa,2.2,2–0,0.0,SPAL,,Stadio Comunale Luigi Ferraris,Marco Guida,Serie-A,11,2019-2020
32.0,Sun,2020-07-12,19:30,Parma,1.5,2–2,0.8,Bologna,,Stadio Ennio Tardini,Maurizio Mariani,Serie-A,11,2019-2020
32.0,Sun,2020-07-12,19:30,Fiorentina,1.0,1–1,0.9,Hellas Verona,,Stadio Artemio Franchi,Daniele Chiffi,Serie-A,11,2019-2020
32.0,Sun,2020-07-12,19:30,Udinese,0.6,1–3,1.0,Sampdoria,,Dacia Arena,Paolo Valeri,Serie-A,11,2019-2020
32.0,Sun,2020-07-12,19:30,Cagliari,2.0,0–0,1.9,Lecce,,Sardegna Arena,Daniele Orsato,Serie-A,11,2019-2020
32.0,Sun,2020-07-12,21:45,Napoli,2.0,2–2,1.1,Milan,,Stadio San Paolo,Federico La Penna,Serie-A,11,2019-2020
32.0,Mon,2020-07-13,21:45,Inter,2.2,3–1,1.7,Torino,,Stadio Giuseppe Meazza,Davide Massa,Serie-A,11,2019-2020
33.0,Tue,2020-07-14,21:45,Atalanta,2.2,6–2,1.0,Brescia,,Stadio Atleti Azzurri d'Italia,Gianluca Manganiello,Serie-A,11,2019-2020
33.0,Wed,2020-07-15,19:30,Sampdoria,1.1,3–0,0.7,Cagliari,,Stadio Comunale Luigi Ferraris,Luca Pairetto,Serie-A,11,2019-2020
33.0,Wed,2020-07-15,19:30,Milan,2.3,3–1,1.0,Parma,,Stadio Giuseppe Meazza,Massimiliano Irrati,Serie-A,11,2019-2020
33.0,Wed,2020-07-15,19:30,Bologna,0.9,1–1,0.8,Napoli,,Stadio Renato Dall'Ara,Marco Piccinini,Serie-A,11,2019-2020
33.0,Wed,2020-07-15,21:45,Sassuolo,2.8,3–3,2.2,Juventus,,Stadio Citt del Tricolore,Paolo Valeri,Serie-A,11,2019-2020
33.0,Wed,2020-07-15,21:45,Lecce,0.7,1–3,2.7,Fiorentina,,Stadio Comunale Via Del Mare,Marco Guida,Serie-A,11,2019-2020
33.0,Wed,2020-07-15,21:45,Roma,2.8,2–1,0.4,Hellas Verona,,Stadio Olimpico,Fabio Maresca,Serie-A,11,2019-2020
33.0,Wed,2020-07-15,21:45,Udinese,1.4,0–0,0.9,Lazio,,Dacia Arena,Rosario Abisso,Serie-A,11,2019-2020
33.0,Thu,2020-07-16,19:30,Torino,1.1,3–0,0.9,Genoa,,Stadio Olimpico di Torino,Gianluca Rocchi,Serie-A,11,2019-2020
33.0,Thu,2020-07-16,21:45,SPAL,0.7,0–4,2.4,Inter,,Stadio Paolo Mazza,Antonio Giua,Serie-A,11,2019-2020
34.0,Sat,2020-07-18,17:15,Hellas Verona,1.2,1–1,2.1,Atalanta,,Stadio Marc'Antonio Bentegodi,Rosario Abisso,Serie-A,11,2019-2020
34.0,Sat,2020-07-18,19:30,Cagliari,0.2,1–1,0.6,Sassuolo,,Sardegna Arena,Giovanni Ayroldi,Serie-A,11,2019-2020
34.0,Sat,2020-07-18,21:45,Milan,3.0,5–1,0.5,Bologna,,Stadio Giuseppe Meazza,Davide Massa,Serie-A,11,2019-2020
34.0,Sun,2020-07-19,17:15,Parma,1.2,2–3,1.5,Sampdoria,,Stadio Ennio Tardini,Giampaolo Calvarese,Serie-A,11,2019-2020
34.0,Sun,2020-07-19,19:30,Napoli,1.6,2–1,0.7,Udinese,,Stadio San Paolo,Daniele Chiffi,Serie-A,11,2019-2020
34.0,Sun,2020-07-19,19:30,Fiorentina,1.5,2–0,0.4,Torino,,Stadio Artemio Franchi,Maurizio Mariani,Serie-A,11,2019-2020
34.0,Sun,2020-07-19,19:30,Brescia,1.2,2–1,1.7,SPAL,,Stadio Mario Rigamonti,Eugenio Abbattista,Serie-A,11,2019-2020
34.0,Sun,2020-07-19,19:30,Genoa,0.4,2–1,2.0,Lecce,,Stadio Comunale Luigi Ferraris,Daniele Doveri,Serie-A,11,2019-2020
34.0,Sun,2020-07-19,21:45,Roma,1.4,2–2,1.4,Inter,,Stadio Olimpico,Marco Di Bello,Serie-A,11,2019-2020
34.0,Mon,2020-07-20,21:45,Juventus,3.0,2–1,1.3,Lazio,,Allianz Stadium,Daniele Orsato,Serie-A,11,2019-2020
35.0,Tue,2020-07-21,19:30,Atalanta,2.0,1–0,0.4,Bologna,,Stadio Atleti Azzurri d'Italia,Federico La Penna,Serie-A,11,2019-2020
35.0,Tue,2020-07-21,21:45,Sassuolo,1.2,1–2,2.1,Milan,,Stadio Citt del Tricolore,Luca Pairetto,Serie-A,11,2019-2020
35.0,Wed,2020-07-22,19:30,Parma,2.0,2–1,1.7,Napoli,,Stadio Ennio Tardini,Antonio Giua,Serie-A,11,2019-2020
35.0,Wed,2020-07-22,21:45,SPAL,0.7,1–6,1.8,Roma,,Stadio Paolo Mazza,Gianluca Manganiello,Serie-A,11,2019-2020
35.0,Wed,2020-07-22,21:45,Inter,2.3,0–0,0.9,Fiorentina,,Stadio Giuseppe Meazza,Piero Giacomelli,Serie-A,11,2019-2020
35.0,Wed,2020-07-22,21:45,Sampdoria,1.3,1–2,1.0,Genoa,,Stadio Comunale Luigi Ferraris,Marco Guida,Serie-A,11,2019-2020
35.0,Wed,2020-07-22,21:45,Torino,0.9,1–1,1.4,Hellas Verona,,Stadio Olimpico di Torino,Paolo Valeri,Serie-A,11,2019-2020
35.0,Wed,2020-07-22,21:45,Lecce,2.7,3–1,0.8,Brescia,,Stadio Comunale Via Del Mare,Fabio Maresca,Serie-A,11,2019-2020
35.0,Thu,2020-07-23,19:30,Udinese,1.0,2–1,0.7,Juventus,,Dacia Arena,Massimiliano Irrati,Serie-A,11,2019-2020
35.0,Thu,2020-07-23,21:45,Lazio,1.5,2–1,0.5,Cagliari,,Stadio Olimpico,Marco Piccinini,Serie-A,11,2019-2020
36.0,Fri,2020-07-24,21:45,Milan,0.5,1–1,1.8,Atalanta,,Stadio Giuseppe Meazza,Daniele Doveri,Serie-A,11,2019-2020
36.0,Sat,2020-07-25,17:15,Brescia,1.6,1–2,1.3,Parma,,Stadio Mario Rigamonti,Lorenzo Maggioni,Serie-A,11,2019-2020
36.0,Sat,2020-07-25,19:30,Genoa,0.4,0–3,1.8,Inter,,Stadio Comunale Luigi Ferraris,Davide Massa,Serie-A,11,2019-2020
36.0,Sat,2020-07-25,21:45,Napoli,2.1,2–0,0.3,Sassuolo,,Stadio San Paolo,Gianluca Aureliano,Serie-A,11,2019-2020
36.0,Sun,2020-07-26,17:15,Bologna,2.6,3–2,2.5,Lecce,,Stadio Renato Dall'Ara,Giampaolo Calvarese,Serie-A,11,2019-2020
36.0,Sun,2020-07-26,19:30,Roma,2.8,2–1,0.7,Fiorentina,,Stadio Olimpico,Daniele Chiffi,Serie-A,11,2019-2020
36.0,Sun,2020-07-26,19:30,Cagliari,1.3,0–1,0.9,Udinese,,Sardegna Arena,Fabrizio Pasqua,Serie-A,11,2019-2020
36.0,Sun,2020-07-26,19:30,SPAL,0.3,1–1,1.8,Torino,,Stadio Paolo Mazza,Rosario Abisso,Serie-A,11,2019-2020
36.0,Sun,2020-07-26,19:30,Hellas Verona,1.8,1–5,2.4,Lazio,,Stadio Marc'Antonio Bentegodi,Manuel Volpi,Serie-A,11,2019-2020
36.0,Sun,2020-07-26,21:45,Juventus,2.6,2–0,1.2,Sampdoria,,Allianz Stadium,Francesco Fourneau,Serie-A,11,2019-2020
37.0,Tue,2020-07-28,19:30,Parma,1.7,1–2,1.3,Atalanta,,Stadio Ennio Tardini,Luca Pairetto,Serie-A,11,2019-2020
37.0,Tue,2020-07-28,21:45,Inter,0.9,2–0,1.0,Napoli,,Stadio Giuseppe Meazza,Paolo Valeri,Serie-A,11,2019-2020
37.0,Wed,2020-07-29,19:30,Hellas Verona,2.9,3–0,0.8,SPAL,,Stadio Marc'Antonio Bentegodi,Simone Sozza,Serie-A,11,2019-2020
37.0,Wed,2020-07-29,19:30,Sassuolo,2.9,5–0,1.0,Genoa,,Stadio Citt del Tricolore,Fabio Maresca,Serie-A,11,2019-2020
37.0,Wed,2020-07-29,19:30,Sampdoria,3.2,1–4,2.5,Milan,,Stadio Comunale Luigi Ferraris,Fabrizio Pasqua,Serie-A,11,2019-2020
37.0,Wed,2020-07-29,19:30,Udinese,1.0,1–2,1.9,Lecce,,Dacia Arena,Daniele Orsato,Serie-A,11,2019-2020
37.0,Wed,2020-07-29,19:30,Lazio,4.4,2–0,0.7,Brescia,,Stadio Olimpico,Luca Massimi,Serie-A,11,2019-2020
37.0,Wed,2020-07-29,21:45,Fiorentina,2.2,4–0,1.6,Bologna,,Stadio Artemio Franchi,Marco Di Bello,Serie-A,11,2019-2020
37.0,Wed,2020-07-29,21:45,Cagliari,0.9,2–0,1.7,Juventus,,Sardegna Arena,Davide Ghersini,Serie-A,11,2019-2020
37.0,Wed,2020-07-29,21:45,Torino,0.9,2–3,2.6,Roma,,Stadio Olimpico di Torino,Marco Piccinini,Serie-A,11,2019-2020
38.0,Sat,2020-08-01,18:00,Brescia,1.7,1–1,2.3,Sampdoria,,Stadio Mario Rigamonti,Michael Fabbri,Serie-A,11,2019-2020
38.0,Sat,2020-08-01,20:45,Atalanta,1.1,0–2,1.2,Inter,,Stadio Atleti Azzurri d'Italia,Piero Giacomelli,Serie-A,11,2019-2020
38.0,Sat,2020-08-01,20:45,Napoli,2.1,3–1,0.6,Lazio,,Stadio San Paolo,Giampaolo Calvarese,Serie-A,11,2019-2020
38.0,Sat,2020-08-01,20:45,Juventus,0.9,1–3,1.9,Roma,,Allianz Stadium,Gianluca Rocchi,Serie-A,11,2019-2020
38.0,Sat,2020-08-01,20:45,Milan,3.0,3–0,0.5,Cagliari,,Stadio Giuseppe Meazza,Marco Serra,Serie-A,11,2019-2020
38.0,Sun,2020-08-02,18:00,SPAL,0.6,1–3,2.9,Fiorentina,,Stadio Paolo Mazza,Alessandro Prontera,Serie-A,11,2019-2020
38.0,Sun,2020-08-02,20:45,Genoa,1.1,3–0,1.1,Hellas Verona,,Stadio Comunale Luigi Ferraris,Massimiliano Irrati,Serie-A,11,2019-2020
38.0,Sun,2020-08-02,20:45,Lecce,2.3,3–4,3.2,Parma,,Stadio Comunale Via Del Mare,Maurizio Mariani,Serie-A,11,2019-2020
38.0,Sun,2020-08-02,20:45,Bologna,1.1,1–1,1.3,Torino,,Stadio Renato Dall'Ara,Antonio Di Martino,Serie-A,11,2019-2020
38.0,Sun,2020-08-02,20:45,Sassuolo,1.5,0–1,2.1,Udinese,,Stadio Citt del Tricolore,Daniel Amabile,Serie-A,11,2019-2020
