Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,A-xA,KP,1/3,PPA,CrsPA,Prog,Live,Dead,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,Int,Blocks,SCA,SCA90,PassLive,PassDead,Drib,Fld,Def,GCA,GCA90,PassLive_AMB,PassDead_AMB,Drib_AMB,Sh_AMB,Fld_AMB,Def_AMB,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl_dribble,Tkl%,Past,Succ,%,Def 3rd_pression,Mid 3rd_pression,Att 3rd_pression,ShSv,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Att_dribbles,Succ%,#Pl,Megs,Carries,CPA,Mis,Dis,Targ,Rec,Rec%,Prog_recevant,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off_diff_tit_remp,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Lost,Won%,League Name,League ID,Season
Yunis Abdelhamid,ma MAR,DF,Reims,34,1987,12,12,1080,12.0,1,0,1,0,0,1,0,0.08,0.00,0.08,0.08,0.08,0.5,0.5,0.1,0.6,0.04,0.01,0.05,0.04,0.05,9,3,33.3,0.75,0.25,0.11,0.33,18.1,0,0.05,+0.5,+0.5,469,559,83.9,10390,3486,122,136,89.7,268,297,90.2,78,113,69.0,-0.1,3,27,2,0,33,516,43,0,61,24,1,0,0,0,0,417,48,94,364,159,13,8,2,0,10,13,10,6,0.50,6,0,0,0,0,0,0.00,0,0,0,0,0,0,19,16,14,4,1,4,57.1,3,58,37.7,95,54,5,0,10,58,36,0,680,80,16,11,63.6,7,0,442,0,3,5,454,442,97.4,6,90,100.0,90,12,0,,0,0.92,14,17,-3,-0.25,,11.1,12.9,-1.8,-0.15,,0,12,0,0,0,74,26,20,56.5,Ligue-1,13,2021-2022
Salis Abdul Samed,gh GHA,MF,Clermont Foot,21,2000,11,10,906,10.1,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.6,0.6,0.00,0.06,0.06,0.00,0.06,1,0,0.0,0.10,0.00,0.00,,24.0,0,0.02,0.0,0.0,693,726,95.5,13424,2230,252,263,95.8,343,353,97.2,91,99,91.9,-0.6,4,27,2,0,22,719,7,0,88,11,0,0,0,0,0,654,42,30,62,638,15,0,4,0,4,8,5,7,0.70,5,0,0,1,1,0,0.00,0,0,0,0,0,0,28,17,14,12,2,8,30.8,18,71,33.0,81,113,21,0,11,45,8,0,818,37,3,10,70.0,7,0,656,1,4,15,689,654,94.9,10,82,83.9,88,9,1,31,0,1.09,11,17,-6,-0.60,+0.96,12.3,12.9,-0.6,-0.06,+0.75,0,15,0,0,0,71,8,7,53.3,Ligue-1,13,2021-2022
Laurent Abergel,fr FRA,MF,Lorient,28,1993,11,11,990,11.0,0,1,0,0,0,5,0,0.00,0.09,0.09,0.00,0.09,1.4,1.4,1.5,2.9,0.13,0.13,0.26,0.13,0.26,11,4,36.4,1.00,0.36,0.00,0.00,19.2,0,0.13,-1.4,-1.4,424,523,81.1,8218,1975,175,192,91.1,182,208,87.5,63,96,65.6,-0.5,9,31,7,3,42,519,4,2,112,19,6,0,0,0,0,405,60,58,48,466,6,0,0,3,6,13,25,19,1.73,13,1,0,3,2,2,0.18,1,0,0,0,1,0,38,23,19,16,3,20,41.7,28,95,32.9,106,157,26,0,18,61,4,0,650,6,5,24,66.7,16,2,490,2,7,17,482,450,93.4,25,90,91.7,90,11,0,,0,1.27,11,17,-6,-0.55,-0.55,13.7,19.2,-5.5,-0.50,-0.05,0,12,0,0,0,109,3,5,37.5,Ligue-1,13,2021-2022
Charles Abi,fr FRA,FW,Saint-Étienne,21,2000,1,1,45,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,0,,0.0,0.0,2,6,33.3,24,0,1,2,50.0,1,3,33.3,0,0,,0.0,0,0,0,0,0,6,0,0,3,0,1,0,0,0,0,5,0,1,6,0,0,0,0,0,0,2,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,7.1,0,11,3,0,1,0,0,0,12,0,3,0,,0,0,9,0,4,0,12,8,66.7,2,45,4.2,45,0,0,,0,1.00,0,0,0,0.00,+1.22,0.7,0.9,-0.2,-0.31,+0.09,0,1,0,0,0,2,1,0,100.0,Ligue-1,13,2021-2022
Matthis Abline,fr FRA,FW,Rennes,18,2003,7,1,103,1.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.4,0.30,0.03,0.32,0.30,0.32,2,0,0.0,1.75,0.00,0.00,,8.6,0,0.17,-0.3,-0.3,8,10,80.0,100,22,4,6,66.7,4,4,100.0,0,0,,0.0,1,1,1,0,1,10,0,0,4,0,1,0,0,0,0,9,1,0,3,7,0,0,0,0,0,1,0,1,0.87,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,4,15.4,4,14,8,0,2,1,1,0,25,2,3,2,50.0,1,0,18,0,2,5,39,13,33.3,8,15,9.5,45,0,6,10,2,1.14,0,1,-1,-0.87,-1.61,0.8,1.7,-0.9,-0.76,-1.00,0,2,0,0,0,7,0,2,0.0,Ligue-1,13,2021-2022
Yacine Adli,fr FRA,"MF,FW",Bordeaux,21,2000,13,9,834,9.3,1,3,1,0,0,1,0,0.11,0.32,0.43,0.11,0.43,1.0,1.0,2.7,3.7,0.12,0.33,0.44,0.12,0.44,11,5,45.5,1.19,0.54,0.09,0.20,18.7,2,0.09,0.0,0.0,311,416,74.8,6803,2001,120,133,90.2,115,140,82.1,71,128,55.5,+0.3,26,36,10,2,41,359,57,1,65,41,18,27,14,4,2,255,49,112,49,351,8,4,0,2,14,14,13,38,4.60,25,11,0,2,0,3,0.36,3,0,0,0,0,0,11,9,7,4,0,1,5.6,17,45,26.2,41,94,37,0,8,26,7,0,513,12,15,29,58.6,18,2,351,1,13,27,408,354,86.8,30,64,71.3,80,3,4,30,0,0.92,13,15,-2,-0.22,+1.66,8.6,12.6,-4.0,-0.48,+1.25,0,4,0,0,0,54,6,8,42.9,Ligue-1,13,2021-2022
Lucien Agoume,fr FRA,MF,Brest,19,2002,6,5,404,4.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.02,0.03,0.06,0.02,0.06,1,0,0.0,0.22,0.00,0.00,,15.0,0,0.11,-0.1,-0.1,190,211,90.0,3942,833,64,69,92.8,81,87,93.1,44,50,88.0,-0.1,3,12,5,0,15,205,6,0,39,11,0,1,0,0,1,163,26,22,21,178,7,0,2,0,0,3,4,5,1.11,5,0,0,0,0,0,0.00,0,0,0,0,0,0,8,5,4,2,2,4,66.7,2,14,22.2,25,25,13,0,3,15,6,0,253,13,5,10,40.0,5,2,183,1,3,6,189,182,96.3,6,67,37.4,77,1,1,20,1,0.50,3,9,-6,-1.34,-1.34,4.1,7.4,-3.3,-0.74,-0.61,0,8,0,0,0,34,3,7,30.0,Ligue-1,13,2021-2022
Nayef Aguerd,ma MAR,DF,Rennes,25,1996,12,12,1080,12.0,2,0,2,0,0,1,0,0.17,0.00,0.17,0.17,0.17,1.2,1.2,0.0,1.2,0.10,0.00,0.10,0.10,0.10,11,4,36.4,0.92,0.33,0.18,0.50,7.5,0,0.11,+0.8,+0.8,801,868,92.3,17785,5483,196,204,96.1,437,451,96.9,162,202,80.2,0.0,0,32,0,0,29,848,20,0,53,30,1,0,0,0,0,752,38,78,742,87,18,4,2,1,5,14,5,3,0.25,3,0,0,0,0,1,0.08,1,0,0,0,0,0,9,4,7,2,0,2,28.6,5,26,34.7,42,30,3,0,5,26,73,1,999,137,15,3,100.0,3,0,722,0,1,5,780,769,98.6,0,90,100.0,90,12,0,,0,1.58,18,11,+7,+0.58,,16.2,14.6,+1.7,+0.14,,0,7,0,0,0,82,46,15,75.4,Ligue-1,13,2021-2022
Ruben Aguilar,fr FRA,DF,Monaco,28,1993,10,7,716,8.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.03,0.03,0.00,0.03,0,0,,0.00,0.00,,,,0,,0.0,0.0,592,668,88.6,10670,3599,267,286,93.4,272,295,92.2,50,78,64.1,-0.2,4,52,8,2,50,557,111,0,54,11,15,1,0,1,0,446,141,81,8,535,16,99,4,3,9,15,7,4,0.50,4,0,0,0,0,0,0.00,0,0,0,0,0,0,38,21,15,18,5,23,71.9,9,53,37.6,65,60,16,0,9,57,26,0,764,27,7,4,100.0,4,0,464,1,3,4,504,484,96.0,11,72,66.3,89,6,3,31,2,1.60,12,9,+3,+0.38,+0.87,10.4,7.6,+2.8,+0.35,+0.55,0,12,0,0,1,65,12,9,57.1,Ligue-1,13,2021-2022
Jean-Eudes Aholou,ci CIV,MF,Strasbourg,27,1994,10,5,399,4.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.3,0.02,0.05,0.06,0.02,0.06,4,0,0.0,0.90,0.00,0.00,,24.6,0,0.02,-0.1,-0.1,157,183,85.8,2736,363,62,66,93.9,75,83,90.4,17,29,58.6,-0.2,1,6,1,0,8,175,8,0,15,0,1,0,0,0,0,151,18,14,135,42,4,0,0,0,1,4,3,2,0.45,2,0,0,0,0,0,0.00,0,0,0,0,0,0,7,4,4,3,0,4,57.1,3,13,15.7,31,47,5,0,3,18,10,0,230,10,0,6,33.3,3,1,152,0,5,4,160,148,92.5,7,40,36.9,62,0,5,18,0,1.30,7,8,-1,-0.23,-1.15,5.5,6.7,-1.2,-0.28,-0.36,0,9,0,0,0,40,4,2,66.7,Ligue-1,13,2021-2022
