Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%Penalty,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att_launched,Cmp%,Att_passes,Thr,Launch%,AvgLen,Att_goal_kicks,Launch_goal_kicks,AvgLen_goal_kicks,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Gls,Ast,G-PK,PK,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off_xG,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,Recov,Won,Lost,Won%,League Name,League ID,Season
Matías Dituro,ar ARG,GK,Celta Vigo,34,1987,16,16,1440,16.0,21,1.31,67,47,70.1,4,4,8,5,31.3,4,1,3,0,75.0,0,1,0,25.4,0.33,+4.4,+0.28,139,315,44.1,475,64,51.6,43.0,110,63.6,51.0,99,13,13.1,18,1.13,17.9,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,16,0,,0,1.00,17,21,-4,-0.25,,18.4,22.8,-4.5,-0.28,,0,0,1,0,0,0,0,0,0,79,0,0,,La-Liga,12,2021-2022
Marko Dmitrović,rs SRB,GK,Sevilla,29,1992,2,2,180,2.0,3,1.50,9,6,66.7,2,0,0,1,50.0,0,0,0,0,,0,0,0,3.8,0.42,+0.8,+0.39,3,12,25.0,45,9,17.8,26.9,10,40.0,37.4,15,1,6.7,5,2.50,20.2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,13.3,90,2,0,,13,3.00,8,3,+5,+2.50,+1.81,5.0,2.1,+2.9,+1.46,+1.27,0,0,0,0,0,0,0,0,0,9,0,0,,La-Liga,12,2021-2022
Aarón Escandell,es ESP,GK,Granada,26,1995,4,3,284,3.2,6,1.90,14,10,71.4,0,2,1,1,33.3,2,2,0,0,0.0,0,0,0,3.8,0.19,-2.2,-0.68,39,89,43.8,88,13,68.2,48.1,37,78.4,54.3,26,2,7.7,7,2.22,14.6,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,71,21.0,90,3,1,14,11,0.50,1,6,-5,-1.58,-1.42,2.1,5.4,-3.4,-1.06,-0.43,0,0,1,0,0,0,0,0,0,23,0,0,,La-Liga,12,2021-2022
Aitor Fernández,es ESP,GK,Levante,30,1991,9,9,806,9.0,19,2.12,55,37,67.3,0,5,4,1,11.1,1,1,0,0,0.0,0,6,0,16.4,0.28,-2.6,-0.29,49,111,44.1,182,40,44.5,39.9,67,44.8,35.8,87,4,4.6,6,0.67,14.1,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,56.0,90,8,0,,6,0.56,10,19,-9,-1.00,-0.15,12.1,12.8,-0.7,-0.08,+0.18,0,0,2,0,0,0,1,0,0,34,0,0,,La-Liga,12,2021-2022
Dominik Greif,sk SVK,GK,Mallorca,24,1997,1,1,90,1.0,3,3.00,6,3,50.0,0,0,1,0,0.0,0,0,0,0,,1,0,0,1.1,0.19,-1.9,-1.87,2,13,15.4,21,6,42.9,37.8,10,40.0,37.4,8,0,0.0,1,1.00,13.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,6.3,90,1,0,,13,0.00,2,3,-1,-1.00,-0.60,2.3,1.4,+1.0,+0.95,+1.43,0,0,0,0,0,0,0,0,0,8,0,0,,La-Liga,12,2021-2022
Sergio Herrera,es ESP,GK,Osasuna,28,1993,15,15,1350,15.0,17,1.13,52,37,71.2,5,6,4,6,40.0,2,2,0,0,0.0,0,5,1,14.6,0.26,-1.4,-0.10,176,370,47.6,343,27,78.4,55.2,116,87.1,61.3,180,10,5.6,15,1.00,14.8,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,93.8,90,15,0,,0,1.40,15,17,-2,-0.13,+1.87,15.9,14.8,+1.1,+0.07,+1.68,0,0,5,0,0,0,0,0,0,83,0,0,,La-Liga,12,2021-2022
Jeremías Ledesma,ar ARG,GK,Cádiz,28,1993,16,16,1440,16.0,30,1.87,71,45,64.8,2,6,8,3,18.8,5,5,0,0,0.0,0,6,0,26.9,0.33,-3.1,-0.20,133,346,38.4,312,41,73.4,54.2,139,84.2,65.4,164,10,6.1,5,0.31,13.1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,16,0,,0,0.75,14,30,-16,-1.00,,16.0,25.3,-9.2,-0.58,,0,0,4,0,0,1,0,0,0,73,0,0,,La-Liga,12,2021-2022
Diego López,es ESP,GK,Espanyol,40,1981,16,16,1440,16.0,15,0.94,67,54,79.1,5,5,6,6,37.5,1,1,0,0,0.0,0,0,2,15.6,0.22,+2.6,+0.16,80,225,35.6,384,80,41.4,37.7,146,45.2,38.7,198,16,8.1,11,0.69,13.8,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,16,0,,0,1.25,15,15,0,0.00,,16.7,19.8,-3.1,-0.19,,0,0,2,0,0,0,0,0,0,73,0,0,,La-Liga,12,2021-2022
Giorgi Mamardashvili,ge GEO,GK,Valencia,21,2000,6,6,540,6.0,7,1.17,25,18,72.0,3,1,2,2,33.3,0,0,0,0,,0,0,0,5.6,0.22,-1.4,-0.23,42,105,40.0,109,21,63.3,45.8,45,80.0,57.9,55,3,5.5,0,0.00,10.3,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,37.5,90,6,0,,10,1.67,11,7,+4,+0.67,+0.87,7.0,5.1,+1.9,+0.32,+0.26,0,0,1,0,0,0,0,0,0,27,0,0,,La-Liga,12,2021-2022
Luís Maximiano,pt POR,GK,Granada,22,1999,12,12,1066,11.8,17,1.44,65,50,73.8,3,4,5,2,16.7,1,0,1,0,100.0,0,3,2,20.4,0.30,+5.4,+0.46,88,243,36.2,292,63,55.5,43.3,106,76.4,54.0,146,8,5.5,15,1.27,16.1,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,89,79.0,89,11,0,,2,1.08,15,17,-2,-0.17,+1.42,11.5,18.9,-7.4,-0.63,+0.43,0,0,0,0,0,0,0,0,0,71,0,0,,La-Liga,12,2021-2022
Neto,br BRA,GK,Barcelona,32,1989,2,2,180,2.0,3,1.50,9,6,66.7,1,1,0,0,0.0,0,0,0,0,,1,1,0,3.0,0.33,0.0,-0.01,19,36,52.8,81,11,42.0,36.2,16,12.5,28.4,21,1,4.8,2,1.00,13.9,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,13.3,90,2,0,,12,2.00,5,3,+2,+1.00,+0.69,3.7,2.4,+1.3,+0.65,+0.01,0,0,0,0,0,0,0,0,0,11,0,0,,La-Liga,12,2021-2022
Jan Oblak,si SVN,GK,Atlético Madrid,28,1993,15,15,1350,15.0,16,1.07,30,18,56.7,8,5,2,5,33.3,3,3,0,0,0.0,1,2,2,9.6,0.24,-4.4,-0.29,71,168,42.3,285,69,41.4,38.8,101,49.5,42.3,110,11,10.0,4,0.27,13.2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,15,0,,0,1.93,27,16,+11,+0.73,,21.6,12.2,+9.4,+0.63,,0,0,6,0,0,0,0,0,0,63,0,0,,La-Liga,12,2021-2022
Fernando Pacheco,es ESP,GK,Alavés,29,1992,13,13,1163,12.9,18,1.39,46,29,63.0,4,1,8,3,23.1,3,1,2,0,66.7,0,4,0,16.0,0.30,-2.0,-0.15,133,241,55.2,277,30,62.8,46.6,114,58.8,44.9,152,10,6.6,7,0.54,13.4,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,89,86.1,89,12,0,,0,1.00,11,18,-7,-0.54,+0.42,14.6,16.7,-2.1,-0.16,+0.36,0,0,2,0,0,0,0,0,0,47,0,0,,La-Liga,12,2021-2022
Juan Pérez,es ESP,GK,Osasuna,25,1996,1,1,90,1.0,2,2.00,4,2,50.0,0,0,1,0,0.0,0,0,0,0,,0,1,0,0.9,0.22,-1.1,-1.13,3,18,16.7,19,4,68.4,46.5,5,100.0,64.2,8,1,12.5,2,2.00,16.9,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,6.3,90,1,0,,11,0.00,0,2,-2,-2.00,-1.87,0.5,2.1,-1.6,-1.61,-1.68,0,0,0,0,0,0,0,0,0,8,0,0,,La-Liga,12,2021-2022
Manolo Reina,es ESP,GK,Mallorca,36,1985,15,15,1350,15.0,20,1.33,49,30,63.3,4,7,4,5,33.3,3,2,1,0,33.3,0,1,1,16.7,0.30,-2.3,-0.16,97,256,37.9,333,54,55.9,44.7,124,56.5,43.1,135,11,8.1,9,0.60,15.0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.3,0.00,0.02,0.02,0.00,0.02,90,93.8,90,15,0,,1,1.27,14,20,-6,-0.40,+0.60,12.2,19.3,-7.1,-0.47,-1.43,0,0,6,0,0,0,0,0,0,72,0,0,,La-Liga,12,2021-2022
Álex Remiro,es ESP,GK,Real Sociedad,26,1995,14,14,1260,14.0,11,0.79,41,30,75.6,6,5,3,8,57.1,1,1,0,0,0.0,1,1,0,12.1,0.27,+1.1,+0.08,101,185,54.6,369,54,39.0,34.9,75,54.7,46.9,108,14,13.0,15,1.07,16.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,87.5,90,14,0,,2,1.64,14,11,+3,+0.21,-1.29,17.4,12.4,+5.0,+0.35,-0.16,0,0,2,0,0,0,0,0,0,67,0,0,,La-Liga,12,2021-2022
Gerónimo Rulli,ar ARG,GK,Villarreal,29,1992,13,13,1170,13.0,13,1.00,33,23,69.7,2,6,5,6,46.2,4,3,1,0,25.0,0,0,1,11.8,0.29,-0.2,-0.02,53,136,39.0,434,64,22.4,31.8,96,40.6,39.0,125,13,10.4,13,1.00,16.2,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,86.7,90,13,0,,2,0.92,9,13,-4,-0.31,-1.81,16.1,15.6,+0.6,+0.04,-1.15,0,0,3,0,0,0,0,0,0,62,0,0,,La-Liga,12,2021-2022
Mathew Ryan,au AUS,GK,Real Sociedad,29,1992,2,2,180,2.0,2,1.00,7,6,85.7,2,0,0,1,50.0,1,1,0,0,0.0,0,1,0,2.2,0.19,+0.2,+0.11,14,35,40.0,59,9,45.8,39.8,13,61.5,46.6,25,2,8.0,1,0.50,12.5,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,12.5,90,2,0,,11,3.00,5,2,+3,+1.50,+1.29,3.7,2.6,+1.0,+0.51,+0.16,0,0,0,0,0,0,0,0,0,12,0,0,,La-Liga,12,2021-2022
Rui Silva,pt POR,GK,Betis,27,1994,9,9,810,9.0,7,0.78,23,17,73.9,5,2,2,3,33.3,1,1,0,0,0.0,0,1,0,6.3,0.24,-0.7,-0.07,46,108,42.6,207,36,36.7,35.1,71,45.1,39.7,74,5,6.8,9,1.00,16.1,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,56.3,90,9,0,,7,1.89,12,7,+5,+0.56,+0.13,12.8,10.2,+2.6,+0.29,+0.03,0,1,0,0,0,0,0,0,1,34,0,0,,La-Liga,12,2021-2022
Unai Simón,es ESP,GK,Athletic Club,24,1997,14,14,1260,14.0,10,0.71,44,33,81.8,4,7,3,6,42.9,2,2,0,0,0.0,0,0,0,11.6,0.23,+1.6,+0.11,67,149,45.0,275,74,39.3,36.2,105,39.0,39.4,140,10,7.1,11,0.79,15.2,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,87.5,90,14,0,,0,1.36,12,10,+2,+0.14,+0.14,20.1,12.8,+7.3,+0.52,+0.37,0,0,0,0,0,0,0,0,0,65,0,0,,La-Liga,12,2021-2022
Antonio Sivera,es ESP,GK,Alavés,25,1996,3,2,187,2.1,3,1.44,9,7,77.8,0,1,1,1,50.0,1,1,0,0,0.0,0,1,0,2.1,0.13,-0.9,-0.44,22,56,39.3,44,4,77.3,54.6,28,78.6,58.2,31,6,19.4,1,0.48,11.2,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,62,13.9,90,2,1,7,12,1.33,1,3,-2,-0.96,-0.42,1.5,2.5,-1.1,-0.52,-0.36,0,0,0,0,0,0,0,0,0,6,0,0,,La-Liga,12,2021-2022
David Soria,es ESP,GK,Getafe,28,1993,16,16,1440,16.0,19,1.19,55,36,69.1,2,5,9,4,25.0,3,2,0,1,0.0,0,4,0,17.7,0.29,-1.3,-0.08,170,377,45.1,387,41,72.6,51.0,116,82.8,57.7,149,17,11.4,16,1.00,14.0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,16,0,,0,0.69,10,19,-9,-0.56,,11.5,19.2,-7.7,-0.48,,0,0,2,0,0,0,0,0,0,88,0,0,,La-Liga,12,2021-2022
Marc-André ter Stegen,de GER,GK,Barcelona,29,1992,13,13,1170,13.0,14,1.08,37,23,62.2,5,4,4,3,23.1,0,0,0,0,,0,2,0,12.8,0.35,-1.2,-0.10,71,124,57.3,412,55,22.6,28.4,90,34.4,34.4,88,4,4.5,5,0.38,12.3,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,86.7,90,13,0,,0,1.46,18,14,+4,+0.31,-0.69,21.5,13.1,+8.4,+0.64,-0.01,0,0,2,0,0,0,0,0,0,59,0,0,,La-Liga,12,2021-2022
Rúben Vezo,pt POR,DF,Levante,27,1994,1,1,4,13.1,0,0.00,0,0,,0,1,0,0,0.0,0,0,0,0,,0,0,0,0.0,,0.0,0.00,2,4,50.0,3,0,100.0,61.7,1,100.0,64.0,2,0,0.0,0,0.00,,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.3,0.01,0.01,0.02,0.01,0.02,84,81.6,90,13,1,5,1,0.50,12,23,-11,-0.84,+0.52,13.9,15.2,-1.3,-0.10,+0.33,0,12,16,0,1,24,16,1,0,113,33,25,56.9,La-Liga,12,2021-2022
Luca Zidane,fr FRA,"MF,GK",Rayo Vallecano,23,1998,1,1,15,0.2,0,0.00,0,0,,0,0,1,0,0.0,0,0,0,0,,0,0,0,0.0,,0.0,0.00,0,0,,4,2,0.0,20.0,0,,,1,0,0.0,0,0.00,4.5,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,15,1.0,15,0,0,,14,0.00,0,0,0,0.00,-0.51,0.3,3.5,-3.2,-19.40,-19.58,0,0,0,0,0,0,0,0,0,2,0,0,,La-Liga,12,2021-2022
