Squad,# Pl,Age,Poss,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,A-xA,KP,1/3,PPA,CrsPA,Prog,Live,Dead,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,Int,Blocks,SCA,SCA90,PassLive,PassDead,Drib,Fld,Def,GCA,GCA90,PassLive_AMB,PassDead_AMB,Drib_AMB,Sh_AMB,Fld_AMB,Def_AMB,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl_dribble,Tkl%,Past,Succ,%,Def 3rd_pression,Mid 3rd_pression,Att 3rd_pression,ShSv,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Att_dribbles,Succ%,#Pl,Megs,Carries,CPA,Mis,Dis,Targ,Rec,Rec%,Prog_recevant,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,onxG,onxGA,xG+/-,xG+/-90,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Lost,Won%,League Name,League ID,Season
Amiens,30,27,43.4,38,418,3420,38.0,36,20,33,3,4,,,0.95,0.53,1.47,0.87,1.39,35.3,32.2,23.5,55.7,0.93,0.62,1.55,0.85,1.47,372,110,29.6,9.79,2.89,0.09,0.3,19.3,13,0.09,0.7,0.8,10940,15245,71.8,215927,88753,4274,5201,82.2,4729,5947,79.5,1663,3407,48.8,0.5,261,860,176,54,1050,13659,1586,20,2520,381,395,132,0,0,0,9323,1440,4482,4413,8432,1188,704,148,60,470,371,410,544,14.32,375,62,31,40,10,62,1.63,39,3,6,5,6,3,606,369,339,203,64,168,31.8,361,1347,27.6,1849,2140,885,4,476,1108,765,12,19793,2407,544,538,59.7,350,9,11643,72,513,437,13120,10940,83.4,1373,90,100,,,111,0,155,1.18,37,42,-5,-0.13,35.3,55.4,-20.2,-0.53,2,482,4,4,0,3671,289,314,47.9,Ligue-1,13,2017-2018
Angers,27,27,44.9,38,418,3420,38.0,41,23,37,4,4,,,1.08,0.61,1.68,0.97,1.58,45.6,42.6,30.8,73.4,1.2,0.81,2.01,1.12,1.93,467,155,33.2,12.29,4.08,0.08,0.24,18.2,19,0.09,-4.6,-5.6,12407,16446,75.4,242773,93492,4953,5833,84.9,5356,6479,82.7,1877,3467,54.1,-0.8,343,1000,235,63,1213,14843,1603,34,2661,424,434,164,0,0,0,10706,1324,4416,4967,9146,1088,805,225,51,369,398,472,734,19.32,497,75,52,48,19,70,1.84,43,8,3,8,7,1,571,357,320,194,57,167,26.8,456,1333,25.8,1699,2510,963,2,485,973,550,11,20741,1705,686,564,55.1,342,23,13113,113,510,422,14432,12407,86.0,1565,90,100,,,112,0,153,1.08,42,52,-10,-0.26,45.6,44.0,1.6,0.04,2,443,3,6,4,3534,230,275,45.5,Ligue-1,13,2017-2018
Bordeaux,31,25,50.7,38,418,3420,38.0,52,31,48,4,6,,,1.37,0.82,2.18,1.26,2.08,52.7,47.9,36.7,84.6,1.39,0.97,2.35,1.26,2.23,492,157,31.9,12.95,4.13,0.1,0.31,18.2,23,0.1,-0.7,0.1,14055,17958,78.3,271257,94855,5809,6727,86.4,6008,7107,84.5,2008,3485,57.6,-0.7,365,1114,313,94,1303,16471,1487,47,2633,554,476,165,0,0,0,12406,1742,3810,5149,10578,1085,728,201,62,363,397,451,784,20.63,583,49,49,43,22,87,2.29,63,5,7,5,5,2,652,412,332,252,68,187,32.3,392,1461,28.8,1646,2339,1087,4,409,1084,577,12,22288,1909,824,648,58.0,427,16,14778,135,488,441,16359,14055,85.9,1650,90,100,,,112,0,153,1.45,53,48,5,0.13,52.7,40.8,11.8,0.31,1,510,5,6,1,3415,234,259,47.5,Ligue-1,13,2017-2018
Caen,26,27,45.5,38,418,3420,38.0,25,19,20,5,8,,,0.66,0.5,1.16,0.53,1.03,42.2,36.2,28.0,64.2,1.11,0.74,1.85,0.95,1.69,474,125,26.4,12.47,3.29,0.04,0.16,19.3,12,0.08,-17.2,-16.2,11292,15797,71.5,242060,97134,3990,5001,79.8,4820,6061,79.5,2241,4021,55.7,-9.0,349,1124,229,111,1225,14179,1618,20,2502,627,602,193,0,0,0,9265,1536,4996,3633,9466,1441,758,175,67,464,392,465,712,18.74,490,96,25,44,16,48,1.26,33,4,3,3,4,1,638,372,350,224,64,199,30.4,455,1541,26.4,1963,2727,1143,2,526,1153,675,11,20286,1927,632,470,62.1,326,27,11650,71,538,371,13773,11292,82.0,1617,90,100,,,95,0,170,1.0,27,52,-25,-0.66,42.2,48.7,-6.6,-0.17,0,515,5,5,4,3930,343,311,52.4,Ligue-1,13,2017-2018
Dijon,26,26,48.4,38,418,3420,38.0,52,28,47,5,5,,,1.37,0.74,2.11,1.24,1.97,42.9,39.2,26.1,65.2,1.13,0.69,1.81,1.03,1.72,455,166,36.5,11.97,4.37,0.1,0.28,18.5,26,0.09,9.1,7.8,12787,16820,76.0,271545,96045,4482,5372,83.4,5675,6740,84.2,2417,4112,58.8,9.9,322,1028,281,87,1159,15333,1487,21,2563,646,404,142,0,0,0,10820,1679,4321,4035,10483,1096,711,256,57,439,357,400,721,18.97,507,65,44,54,18,86,2.26,54,6,6,9,7,4,628,384,347,227,54,155,28.2,395,1490,27.8,1877,2419,1064,4,432,1102,586,7,21148,2319,710,594,62.0,400,9,13878,97,457,408,15276,12787,83.7,1505,90,100,,,110,0,154,1.26,55,73,-18,-0.47,42.9,69.2,-26.3,-0.69,1,469,4,12,3,3443,219,289,43.1,Ligue-1,13,2017-2018
Guingamp,23,27,49.7,38,418,3420,38.0,46,23,40,6,7,,,1.21,0.61,1.82,1.05,1.66,45.6,40.5,26.0,66.5,1.2,0.68,1.88,1.07,1.75,462,162,35.1,12.16,4.26,0.09,0.25,18.0,34,0.09,0.4,-0.5,13225,17284,76.5,252402,94274,5457,6412,85.1,5489,6662,82.4,1940,3469,55.9,1.0,307,1085,238,83,1212,15748,1536,24,3271,454,498,180,0,0,0,11700,1400,4184,4278,10817,1065,692,180,88,490,397,445,704,18.53,496,71,28,60,11,77,2.03,46,6,3,10,11,1,564,346,307,193,64,161,30.0,375,1344,27.5,1618,2246,1015,5,389,1046,621,6,21573,2017,746,534,63.9,374,5,13463,140,466,437,15419,13225,85.8,1563,90,100,,,113,0,153,1.24,48,59,-11,-0.29,45.6,53.6,-8.0,-0.21,2,480,6,5,1,3460,268,255,51.2,Ligue-1,13,2017-2018
Lille,25,22,53.5,38,418,3420,38.0,41,28,39,2,2,,,1.08,0.74,1.82,1.03,1.76,37.7,36.2,30.4,66.6,0.99,0.8,1.79,0.95,1.75,441,144,32.7,11.61,3.79,0.09,0.27,19.9,22,0.08,3.3,2.8,15564,19286,80.7,295958,102883,6199,7117,87.1,6881,7911,87.0,2129,3476,61.2,0.6,354,1220,251,68,1411,18007,1279,32,3168,484,445,159,0,0,0,14410,1398,3478,6773,10666,782,618,237,79,392,446,449,732,19.26,550,55,50,43,4,70,1.84,55,2,6,3,3,1,609,367,338,213,58,174,34.7,328,1335,28.9,1606,2115,901,4,431,1054,519,16,23694,2005,685,748,65.6,518,13,16805,128,574,517,17743,15564,87.7,1632,90,100,,,109,0,157,1.0,41,67,-26,-0.68,37.7,56.7,-19.0,-0.5,2,469,2,7,3,3431,217,177,55.1,Ligue-1,13,2017-2018
Lyon,26,24,55.6,38,418,3420,38.0,85,48,79,6,7,,,2.24,1.26,3.5,2.08,3.34,67.0,61.9,45.4,107.4,1.76,1.2,2.96,1.63,2.83,602,229,38.0,15.84,6.03,0.13,0.34,17.9,54,0.1,18.0,17.1,16846,20273,83.1,323840,102526,6619,7500,88.3,7302,8261,88.4,2523,3660,68.9,16.6,423,1278,290,78,1373,18932,1341,48,2759,522,429,171,0,0,0,15400,1596,3277,7288,11025,874,655,189,62,342,413,425,980,25.79,654,77,79,81,28,143,3.76,96,6,14,12,11,4,568,362,293,205,70,153,31.9,327,1724,28.1,2076,2677,1385,3,398,1005,525,14,24876,1985,885,753,57.4,475,23,17171,182,502,484,18872,16846,89.3,1628,90,100,,,108,0,158,2.05,87,43,44,1.16,67.0,39.7,27.3,0.72,1,473,6,8,3,3340,252,204,55.3,Ligue-1,13,2017-2018
Marseille,26,27,58.0,38,418,3420,38.0,79,44,74,5,8,,,2.08,1.16,3.24,1.95,3.11,72.1,66.1,47.0,113.1,1.9,1.24,3.13,1.74,2.98,629,222,35.3,16.55,5.84,0.12,0.33,16.9,23,0.11,6.9,7.9,16580,20412,81.2,311663,105583,7041,7926,88.8,6937,8058,86.1,2252,3686,61.1,7.0,447,1241,328,129,1411,18977,1435,46,2941,562,613,233,0,0,0,14884,1481,4047,5557,12806,918,670,189,65,414,389,448,986,25.95,684,88,62,61,17,130,3.42,85,11,10,15,9,0,663,406,328,252,83,202,35.3,371,1471,32.2,1497,1976,1100,4,459,1068,391,8,24800,1862,942,601,59.9,393,10,16715,183,519,429,18546,16580,89.4,1440,90,100,,,113,0,153,2.03,80,47,33,0.87,72.1,42.8,29.3,0.77,0,486,8,5,2,3622,275,269,50.6,Ligue-1,13,2017-2018
Metz,36,27,45.5,38,418,3420,38.0,33,25,30,3,4,,,0.87,0.66,1.53,0.79,1.45,37.9,35.0,27.4,62.4,1.0,0.72,1.72,0.92,1.64,448,167,37.3,11.79,4.39,0.07,0.18,18.6,16,0.08,-4.9,-5.0,12161,16352,74.4,251976,94083,4407,5267,83.7,5327,6501,81.9,2176,3924,55.5,-0.4,339,1111,242,97,1207,14801,1551,16,2735,594,498,171,0,0,0,10179,1523,4650,3549,10473,1124,717,239,47,463,387,451,702,18.47,500,71,46,30,23,60,1.58,45,4,2,4,2,3,663,401,365,224,74,221,35.6,399,1343,29.2,1689,2033,870,4,417,1079,548,13,20560,1918,634,517,59.0,338,16,12586,88,494,391,14186,12159,85.7,1555,90,100,,,102,0,157,0.68,34,76,-42,-1.11,37.9,67.1,-29.1,-0.77,2,509,2,5,2,3580,242,295,45.1,Ligue-1,13,2017-2018
