Squad,# Pl,Age,Poss,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,A-xA,KP,1/3,PPA,CrsPA,Prog,Live,Dead,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,Int,Blocks,SCA,SCA90,PassLive,PassDead,Drib,Fld,Def,GCA,GCA90,PassLive_AMB,PassDead_AMB,Drib_AMB,Sh_AMB,Fld_AMB,Def_AMB,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl_dribble,Tkl%,Past,Succ,%,Def 3rd_pression,Mid 3rd_pression,Att 3rd_pression,ShSv,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Att_dribbles,Succ%,#Pl,Megs,Carries,CPA,Mis,Dis,Targ,Rec,Rec%,Prog_recevant,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,onxG,onxGA,xG+/-,xG+/-90,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Lost,Won%,League Name,League ID,Season
be Antwerp,19,26,50.6,5,55,450,5.0,5,4,5,0,0,12,1,1.0,0.8,1.8,1.0,1.8,4.7,4.7,3.9,8.7,0.95,0.79,1.73,0.95,1.73,54,14,25.9,10.8,2.8,0.09,0.36,17.2,0,0.09,0.3,0.3,1928,2471,78.0,40266,13945,705,821,85.9,826,985,83.9,369,576,64.1,0.1,44,131,31,14,150,2208,263,1,399,64,56,23,7,11,3,1577,367,527,484,1657,98,116,40,5,54,87,47,84,16.8,58,9,4,3,4,8,1.6,5,2,0,1,0,0,65,39,32,26,7,26,36.1,46,203,28.5,218,340,154,0,60,154,108,1,3057,391,91,96,56.3,59,3,1819,19,69,64,2397,1928,80.4,150,90,100,82,38,16,26,22,0.4,5,10,-5,-1.0,4.7,8.5,-3.8,-0.76,1,59,0,3,0,437,77,93,45.3,Europa-League,19,2021-2022
es Betis,25,29,52.8,5,55,450,5.0,9,7,8,1,1,9,1,1.8,1.4,3.2,1.6,3.0,8.1,7.3,5.8,13.1,1.62,1.16,2.78,1.47,2.63,77,28,36.4,15.4,5.6,0.1,0.29,18.1,1,0.1,0.9,0.7,2280,2703,84.4,42694,12532,933,1026,90.9,1014,1140,88.9,289,448,64.5,1.2,54,127,28,2,127,2468,235,4,380,50,48,25,1,17,0,2012,307,384,979,1496,71,84,33,6,30,55,46,109,21.8,79,15,6,3,1,15,3.0,14,1,0,0,0,0,73,42,28,35,10,37,42.0,51,174,25.3,197,329,161,1,55,139,83,1,3267,329,116,63,58.7,41,7,2197,24,49,65,2569,2280,88.8,127,90,100,79,32,22,27,36,2.0,10,9,1,0.2,8.1,7.4,0.6,0.13,0,52,0,1,0,366,63,65,49.2,Europa-League,19,2021-2022
pt Braga,23,26,56.4,5,55,450,5.0,11,8,10,1,2,11,0,2.2,1.6,3.8,2.0,3.6,9.2,7.6,5.7,13.3,1.83,1.14,2.97,1.53,2.67,86,23,26.7,17.2,4.6,0.12,0.43,17.9,1,0.09,1.8,2.4,2218,2769,80.1,46272,13932,766,868,88.2,1019,1197,85.1,393,612,64.2,2.3,68,157,40,10,162,2508,261,5,295,89,47,28,13,9,0,1866,346,557,806,1642,111,106,44,6,47,81,51,133,26.6,106,12,5,4,0,16,3.2,14,0,0,1,1,0,120,72,50,54,16,43,54.4,36,251,35.2,203,339,171,1,43,191,92,2,3364,317,140,54,57.4,32,1,2076,30,68,56,2632,2218,84.3,162,90,100,81,31,24,21,35,1.8,11,8,3,0.6,9.2,6.4,2.7,0.54,0,52,2,3,0,447,84,94,47.2,Europa-League,19,2021-2022
dk Brøndby,20,25,42.6,5,55,450,5.0,1,0,1,0,0,6,0,0.2,0.0,0.2,0.2,0.2,2.8,2.8,1.4,4.2,0.56,0.29,0.85,0.56,0.85,27,3,11.1,5.4,0.6,0.04,0.33,15.8,0,0.12,-1.8,-1.8,1784,2313,77.1,37348,11927,613,716,85.6,824,969,85.0,314,543,57.8,-1.4,18,100,22,12,105,2086,227,3,377,85,54,17,6,8,0,1513,347,453,444,1575,86,106,55,13,53,89,68,39,7.8,32,2,0,0,3,1,0.2,0,0,0,1,0,0,79,58,37,39,3,30,34.1,58,229,26.7,280,434,144,0,60,158,91,1,2830,422,62,71,57.7,46,3,1785,13,65,48,2154,1784,82.8,105,90,100,81,31,24,21,36,0.4,2,9,-7,-1.4,2.8,8.9,-6.1,-1.22,0,42,0,0,0,408,74,84,46.8,Europa-League,19,2021-2022
sct Celtic,21,25,56.0,5,55,450,5.0,9,6,7,2,3,9,0,1.8,1.2,3.0,1.4,2.6,10.1,7.8,6.2,14.0,2.01,1.24,3.25,1.56,2.8,67,25,37.3,13.4,5.0,0.1,0.28,17.4,1,0.12,-1.1,-0.8,2571,3020,85.1,47586,14518,1086,1190,91.3,1150,1303,88.3,307,444,69.1,-0.2,54,168,48,11,180,2757,263,9,396,50,65,29,7,7,1,2340,300,380,693,2062,74,111,42,9,45,89,55,112,22.4,85,9,5,8,1,14,2.8,9,1,1,0,3,0,77,52,35,31,11,35,44.9,43,202,30.6,196,257,207,0,50,151,85,3,3574,382,116,91,64.8,62,6,2498,16,66,49,2931,2571,87.7,180,90,100,84,37,18,18,37,1.2,10,13,-3,-0.6,10.1,8.9,1.2,0.23,0,46,3,1,1,353,66,59,52.8,Europa-League,19,2021-2022
hr Dinamo Zagreb,22,26,51.6,5,55,450,5.0,8,6,6,2,2,6,0,1.6,1.2,2.8,1.2,2.4,6.3,4.8,3.6,8.4,1.26,0.73,1.98,0.96,1.69,47,12,25.5,9.4,2.4,0.13,0.5,18.1,2,0.11,1.7,1.2,2107,2570,82.0,40239,12427,869,950,91.5,904,1035,87.3,287,483,59.4,2.4,34,118,29,3,131,2341,229,5,331,69,42,12,2,4,1,1791,318,461,491,1805,86,93,29,8,43,67,48,78,15.6,52,6,7,6,1,14,2.8,9,1,1,0,3,0,72,50,36,30,6,24,40.0,36,217,31.7,254,330,100,0,62,151,92,1,3154,316,86,88,65.9,64,2,2107,10,67,59,2318,2107,90.9,131,90,100,82,31,24,19,36,1.4,8,6,2,0.4,6.3,6.3,0.0,-0.01,0,60,2,0,0,409,83,68,55.0,Europa-League,19,2021-2022
de Eint Frankfurt,22,27,54.8,5,55,450,5.0,9,7,7,2,2,7,0,1.8,1.4,3.2,1.4,2.8,8.1,6.5,4.4,11.0,1.61,0.89,2.5,1.31,2.2,56,17,30.4,11.2,3.4,0.13,0.41,17.5,1,0.12,0.9,0.5,1972,2540,77.6,39443,14134,725,863,84.0,946,1111,85.1,273,476,57.4,2.6,40,131,44,15,202,2307,233,2,351,62,79,31,12,8,2,1603,405,532,736,1456,119,112,37,16,49,84,80,89,17.8,70,6,5,5,1,15,3.0,11,0,1,1,2,0,86,51,40,33,13,30,34.1,58,272,34.0,239,368,194,0,53,166,123,0,3138,280,128,75,58.7,47,3,1842,17,74,44,2402,1972,82.1,202,90,100,85,36,19,16,31,2.2,9,5,4,0.8,8.1,6.0,2.1,0.42,0,80,2,2,0,489,119,74,61.7,Europa-League,19,2021-2022
tr Fenerbahçe,23,26,46.0,5,55,450,5.0,6,5,5,1,3,12,0,1.2,1.0,2.2,1.0,2.0,8.7,6.4,4.5,10.9,1.73,0.9,2.63,1.28,2.18,59,18,30.5,11.8,3.6,0.08,0.28,16.3,1,0.11,-2.7,-1.4,1750,2233,78.4,34167,10952,715,800,89.4,741,884,83.8,262,478,54.8,0.5,43,116,40,10,156,1980,253,3,294,76,54,22,9,8,0,1483,264,486,646,1320,95,109,26,8,39,81,35,91,18.2,67,8,3,4,2,10,2.0,7,0,0,2,1,0,86,53,30,43,13,33,38.4,53,233,29.5,230,370,189,0,58,188,103,0,2817,297,113,68,51.5,40,5,1758,16,60,51,2091,1750,83.7,156,90,100,82,31,24,17,26,1.0,6,7,-1,-0.2,8.7,5.7,3.0,0.6,0,56,3,0,0,367,58,96,37.7,Europa-League,19,2021-2022
hu Ferencváros,21,27,38.2,5,55,450,5.0,3,2,3,0,0,6,0,0.6,0.4,1.0,0.6,1.0,4.2,4.2,3.8,8.0,0.83,0.76,1.59,0.83,1.59,54,15,27.8,10.8,3.0,0.06,0.2,19.5,2,0.08,-1.2,-1.2,1670,2062,81.0,33640,10844,614,685,89.6,766,868,88.2,267,449,59.5,-1.8,42,114,31,6,135,1817,245,3,262,54,42,21,6,14,1,1416,277,369,614,1228,64,95,32,10,34,78,48,82,16.4,61,10,2,5,2,5,1.0,4,0,0,0,0,1,74,45,40,27,7,21,28.0,54,200,25.9,281,339,153,1,45,156,88,2,2627,399,74,74,48.6,40,6,1698,12,79,36,1937,1670,86.2,135,90,100,85,36,19,16,24,0.0,4,12,-8,-1.6,4.2,9.9,-5.7,-1.15,0,53,0,1,2,303,50,64,43.9,Europa-League,19,2021-2022
tr Galatasaray,21,26,44.8,5,55,450,5.0,5,5,5,0,0,14,0,1.0,1.0,2.0,1.0,2.0,5.4,5.4,4.6,10.0,1.07,0.93,2.0,1.07,2.0,50,12,24.0,10.0,2.4,0.1,0.42,16.7,0,0.11,-0.4,-0.4,1669,2116,78.9,35261,12826,578,666,86.8,753,875,86.1,308,477,64.6,0.4,38,113,25,4,132,1862,254,3,331,62,38,18,3,10,2,1458,241,417,768,1091,79,93,28,8,41,66,60,79,15.8,47,14,7,4,3,10,2.0,7,1,1,0,1,0,128,71,65,52,11,43,47.8,47,217,29.6,248,350,136,1,59,196,94,2,2702,408,89,78,59.0,49,3,1614,18,61,61,1957,1669,85.3,132,90,100,85,31,24,11,35,2.2,7,3,4,0.8,5.4,7.6,-2.2,-0.45,0,53,0,1,0,351,63,52,54.8,Europa-League,19,2021-2022
be Genk,20,24,51.6,5,55,450,5.0,3,2,3,0,0,10,1,0.6,0.4,1.0,0.6,1.0,6.4,6.4,5.2,11.5,1.27,1.04,2.31,1.27,2.31,59,13,22.0,11.8,2.6,0.05,0.23,14.6,1,0.11,-3.4,-3.4,2174,2629,82.7,41171,13773,932,1027,90.7,928,1054,88.0,281,462,60.8,-3.2,47,142,43,10,169,2396,233,3,305,59,60,28,11,14,1,1925,313,391,834,1561,59,97,38,6,36,74,61,93,18.6,69,10,5,5,0,4,0.8,3,0,1,0,0,0,87,47,44,32,11,29,37.2,49,180,27.0,271,273,123,0,53,165,91,0,3211,355,123,104,63.5,68,7,2205,21,75,53,2449,2174,88.8,169,90,100,84,37,17,18,39,1.0,4,9,-5,-1.0,6.4,6.4,-0.1,-0.01,0,47,0,1,0,398,60,69,46.5,Europa-League,19,2021-2022
it Lazio,19,28,49.8,5,55,450,5.0,7,2,5,2,2,13,0,1.4,0.4,1.8,1.0,1.4,9.5,7.9,5.8,13.8,1.89,1.16,3.06,1.59,2.75,62,24,38.7,12.4,4.8,0.08,0.21,17.0,0,0.13,-2.5,-2.9,2329,2778,83.8,40769,13474,1102,1220,90.3,927,1074,86.3,246,380,64.7,-3.8,46,140,30,6,142,2544,234,11,294,53,59,22,10,8,1,2033,363,382,751,1761,102,107,27,17,38,102,48,96,19.2,68,11,6,4,1,9,1.8,4,1,1,1,2,0,85,55,41,34,10,32,36.8,55,205,26.1,214,382,190,0,60,138,63,1,3313,344,116,98,58.2,61,8,2074,29,68,48,2722,2329,85.6,142,90,100,77,30,25,29,35,1.6,7,3,4,0.8,9.5,4.2,5.3,1.06,0,61,2,1,1,412,45,49,47.9,Europa-League,19,2021-2022
pl Legia Warsaw,23,26,37.0,5,55,450,5.0,4,3,4,0,1,15,0,0.8,0.6,1.4,0.8,1.4,4.9,4.0,3.4,7.4,0.99,0.67,1.66,0.8,1.47,41,11,26.8,8.2,2.2,0.1,0.36,19.4,2,0.1,-0.9,0.0,1431,1864,76.8,28186,9505,587,671,87.5,596,706,84.4,220,411,53.5,-0.4,32,79,21,5,104,1621,243,4,293,63,32,16,8,4,1,1174,272,418,591,1036,78,85,39,10,36,74,46,70,14.0,45,4,9,5,2,7,1.4,4,0,2,1,0,0,79,42,38,34,7,34,37.8,56,175,24.4,292,334,91,0,69,164,114,1,2463,411,61,75,56.0,45,6,1404,11,56,52,1727,1431,82.9,104,90,100,84,35,20,18,34,1.2,4,10,-6,-1.2,4.9,11.5,-6.5,-1.31,0,51,0,2,0,326,54,79,40.6,Europa-League,19,2021-2022
