Squad,# Pl,Age,Poss,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,A-xA,KP,1/3,PPA,CrsPA,Prog,Live,Dead,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,Int,Blocks,SCA,SCA90,PassLive,PassDead,Drib,Fld,Def,GCA,GCA90,PassLive_AMB,PassDead_AMB,Drib_AMB,Sh_AMB,Fld_AMB,Def_AMB,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl_dribble,Tkl%,Past,Succ,%,Def 3rd_pression,Mid 3rd_pression,Att 3rd_pression,ShSv,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Att_dribbles,Succ%,#Pl,Megs,Carries,CPA,Mis,Dis,Targ,Rec,Rec%,Prog_recevant,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,onxG,onxGA,xG+/-,xG+/-90,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Lost,Won%,League Name,League ID,Season
be Antwerp,19,26,50.6,5,55,450,5.0,5,4,5,0,0,12,1,1.0,0.8,1.8,1.0,1.8,4.7,4.7,3.9,8.7,0.94,0.79,1.73,0.94,1.73,54,14,25.9,10.8,2.8,0.09,0.36,17.2,0,0.09,0.3,0.3,1927,2470,78.0,40258,13939,704,820,85.9,826,985,83.9,369,576,64.1,0.1,44,131,31,14,150,2207,263,1,401,64,56,23,7,12,2,1577,367,526,484,1657,98,116,40,5,54,86,48,84,16.8,58,9,4,3,4,8,1.6,5,2,0,1,0,0,65,39,32,26,7,26,35.6,47,203,28.5,218,340,154,0,60,154,109,1,3057,391,91,96,56.3,59,3,1819,19,69,64,2396,1927,80.4,150,90,100,82,38,16,26,22,0.4,5,10,-5,-1.0,4.7,8.5,-3.8,-0.76,1,59,0,3,0,437,77,94,45.0,Europa-League,19,2021-2022
es Betis,25,29,52.8,5,55,450,5.0,9,7,8,1,1,9,1,1.8,1.4,3.2,1.6,3.0,8.1,7.3,5.8,13.1,1.61,1.16,2.77,1.46,2.62,77,28,36.4,15.4,5.6,0.1,0.29,18.1,1,0.1,0.9,0.7,2280,2703,84.4,42694,12532,933,1026,90.9,1014,1140,88.9,289,448,64.5,1.2,54,127,28,2,127,2468,235,4,380,50,48,25,1,17,0,2012,307,384,979,1496,71,84,33,6,30,55,46,109,21.8,79,15,6,3,1,15,3.0,14,1,0,0,0,0,73,42,28,35,10,37,42.0,51,174,25.3,197,329,161,1,55,139,83,1,3267,329,116,63,58.7,41,7,2199,24,49,65,2569,2280,88.8,127,90,100,79,32,22,27,36,2.0,10,9,1,0.2,8.1,7.4,0.6,0.12,0,52,0,1,0,366,63,65,49.2,Europa-League,19,2021-2022
pt Braga,23,26,56.4,5,55,450,5.0,11,8,10,1,2,11,0,2.2,1.6,3.8,2.0,3.6,9.2,7.6,5.7,13.3,1.83,1.14,2.97,1.53,2.67,86,23,26.7,17.2,4.6,0.12,0.43,17.9,1,0.09,1.8,2.4,2217,2768,80.1,46291,13925,766,869,88.1,1017,1193,85.2,395,616,64.1,2.3,68,156,40,10,163,2507,261,4,279,90,47,28,12,9,1,1865,344,559,803,1644,111,106,44,6,47,79,51,133,26.6,106,12,5,4,0,16,3.2,14,0,0,1,1,0,120,72,51,53,16,42,53.8,36,253,35.7,205,334,170,1,42,193,91,2,3363,317,140,56,57.1,33,1,2075,30,68,56,2631,2217,84.3,163,90,100,81,31,24,21,35,1.8,11,8,3,0.6,9.2,6.4,2.7,0.54,0,52,2,3,0,450,84,95,46.9,Europa-League,19,2021-2022
dk Brøndby,20,25,42.6,5,55,450,5.0,1,0,1,0,0,6,0,0.2,0.0,0.2,0.2,0.2,2.7,2.7,1.4,4.1,0.54,0.27,0.81,0.54,0.81,27,3,11.1,5.4,0.6,0.04,0.33,15.9,0,0.12,-1.7,-1.7,1783,2312,77.1,37343,11925,613,716,85.6,824,970,84.9,314,542,57.9,-1.4,18,100,22,12,105,2085,227,3,377,85,54,17,6,8,0,1512,347,453,444,1574,86,106,55,13,53,90,68,39,7.8,32,2,0,0,3,1,0.2,0,0,0,1,0,0,79,58,37,39,3,30,34.5,57,232,26.9,281,436,144,0,60,158,90,1,2828,421,62,70,57.1,45,3,1784,13,65,48,2153,1783,82.8,105,90,100,81,31,24,21,36,0.4,2,9,-7,-1.4,2.7,8.9,-6.2,-1.24,0,42,0,0,0,408,74,84,46.8,Europa-League,19,2021-2022
sct Celtic,21,25,56.0,5,55,450,5.0,9,6,7,2,3,9,0,1.8,1.2,3.0,1.4,2.6,10.1,7.8,6.2,14.0,2.01,1.24,3.26,1.56,2.8,67,25,37.3,13.4,5.0,0.1,0.28,17.4,1,0.12,-1.1,-0.8,2570,3019,85.1,47553,14489,1087,1191,91.3,1149,1302,88.2,306,443,69.1,-0.2,54,167,48,11,179,2755,264,9,406,50,65,29,7,7,1,2340,300,379,691,2063,74,111,42,9,45,89,55,112,22.4,85,9,5,8,1,14,2.8,9,1,1,0,3,0,77,52,35,31,11,35,44.9,43,203,30.3,199,261,211,0,50,151,87,3,3574,382,116,91,64.8,62,6,2499,16,65,49,2930,2570,87.7,179,90,100,84,37,18,18,37,1.2,10,13,-3,-0.6,10.1,8.9,1.2,0.23,0,46,3,1,1,350,66,58,53.2,Europa-League,19,2021-2022
hr Dinamo Zagreb,22,26,51.6,5,55,450,5.0,8,6,6,2,2,6,0,1.6,1.2,2.8,1.2,2.4,6.3,4.8,3.6,8.4,1.25,0.72,1.98,0.96,1.68,47,12,25.5,9.4,2.4,0.13,0.5,18.1,2,0.11,1.7,1.2,2107,2570,82.0,40236,12425,870,951,91.5,903,1034,87.3,287,483,59.4,2.4,34,118,29,3,131,2341,229,5,331,69,42,12,2,4,1,1791,318,461,491,1805,86,93,29,8,43,67,48,78,15.6,52,6,7,6,1,14,2.8,9,1,1,0,3,0,72,50,36,30,6,23,39.0,36,220,31.5,258,337,103,0,61,151,94,1,3154,316,86,90,66.7,66,2,2109,10,67,59,2318,2107,90.9,131,90,100,82,31,24,19,36,1.4,8,6,2,0.4,6.3,6.3,-0.1,-0.01,0,60,2,0,0,405,83,68,55.0,Europa-League,19,2021-2022
de Eint Frankfurt,22,27,54.8,5,55,450,5.0,9,7,7,2,2,7,0,1.8,1.4,3.2,1.4,2.8,8.0,6.5,4.4,11.0,1.61,0.89,2.5,1.3,2.19,56,17,30.4,11.2,3.4,0.13,0.41,17.5,1,0.12,1.0,0.5,1972,2540,77.6,39443,14134,725,863,84.0,946,1111,85.1,273,476,57.4,2.6,40,131,44,15,202,2307,233,2,350,62,79,31,12,8,2,1603,405,532,736,1456,119,112,37,16,49,85,80,89,17.8,70,6,5,5,1,15,3.0,11,0,1,1,2,0,88,53,40,35,13,32,36.4,56,272,34.0,239,368,194,0,53,168,123,0,3139,280,128,75,60.0,48,3,1844,17,75,44,2402,1972,82.1,202,90,100,85,36,19,16,31,2.2,9,5,4,0.8,8.0,6.0,2.1,0.41,0,80,2,2,0,489,119,74,61.7,Europa-League,19,2021-2022
tr Fenerbahçe,23,26,46.0,5,55,450,5.0,6,5,5,1,3,12,0,1.2,1.0,2.2,1.0,2.0,8.7,6.4,4.5,10.9,1.74,0.9,2.64,1.28,2.18,59,18,30.5,11.8,3.6,0.08,0.28,16.3,1,0.12,-2.7,-1.4,1750,2233,78.4,34169,10951,715,801,89.3,741,883,83.9,262,478,54.8,0.5,43,116,40,10,156,1980,253,3,295,76,54,22,9,8,0,1483,264,486,646,1320,95,109,26,8,39,82,35,91,18.2,67,8,3,4,2,10,2.0,7,0,0,2,1,0,86,53,30,43,13,33,38.4,53,233,29.3,232,372,191,0,59,186,103,0,2817,297,113,69,52.2,41,5,1759,16,60,51,2091,1750,83.7,156,90,100,82,31,24,17,26,1.0,6,7,-1,-0.2,8.7,5.7,3.0,0.6,0,56,3,0,0,367,59,96,38.1,Europa-League,19,2021-2022
hu Ferencváros,21,27,38.2,5,55,450,5.0,3,2,3,0,0,6,0,0.6,0.4,1.0,0.6,1.0,4.2,4.2,3.8,8.0,0.83,0.76,1.59,0.83,1.59,54,15,27.8,10.8,3.0,0.06,0.2,19.5,2,0.08,-1.2,-1.2,1670,2062,81.0,33640,10844,614,685,89.6,766,868,88.2,267,449,59.5,-1.8,42,114,31,6,135,1817,245,3,263,54,42,21,7,14,0,1416,277,369,614,1228,64,95,32,10,34,79,48,82,16.4,61,10,2,5,2,5,1.0,4,0,0,0,0,1,74,45,40,27,7,21,28.0,54,200,25.9,281,339,153,1,45,156,88,2,2627,399,74,74,48.6,40,6,1698,12,79,36,1937,1670,86.2,135,90,100,85,36,19,16,24,0.0,4,12,-8,-1.6,4.2,9.9,-5.7,-1.14,0,53,0,1,2,303,50,64,43.9,Europa-League,19,2021-2022
tr Galatasaray,21,26,44.8,5,55,450,5.0,5,5,5,0,0,14,0,1.0,1.0,2.0,1.0,2.0,5.4,5.4,4.6,10.0,1.07,0.93,2.0,1.07,2.0,50,12,24.0,10.0,2.4,0.1,0.42,16.7,0,0.11,-0.4,-0.4,1669,2116,78.9,35261,12826,578,666,86.8,753,875,86.1,308,477,64.6,0.4,38,113,25,4,132,1862,254,3,331,62,38,18,3,10,2,1458,241,417,768,1091,79,93,28,8,41,66,60,79,15.8,47,14,7,4,3,10,2.0,7,1,1,0,1,0,128,71,65,52,11,43,47.8,47,218,29.7,249,350,136,1,60,195,94,2,2702,408,89,78,59.0,49,3,1614,18,61,61,1957,1669,85.3,132,90,100,85,31,24,11,35,2.2,7,3,4,0.8,5.4,7.6,-2.2,-0.45,0,53,0,1,0,351,63,52,54.8,Europa-League,19,2021-2022
