Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%Penalty,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att_launched,Cmp%,Att_passes,Thr,Launch%,AvgLen,Att_goal_kicks,Launch_goal_kicks,AvgLen_goal_kicks,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Gls,Ast,G-PK,PK,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off_xG,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,Recov,Won,Lost,Won%,League Name,League ID,Season
Stanislav Agkatsev,ru RUS,GK,ru Krasnodar,18,2002,1,1,90,1.0,1,1.00,5,4,80.0,0,0,1,0,0.0,0,0,0,0,,0,0,0,1.8,0.36,+0.8,+0.81,6,9,66.7,19,4,26.3,27.5,6,66.7,44.2,5,0,0.0,2,2.00,13.4,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,50.0,90,1,0,,0,0.00,0,1,-1,-1.00,0.00,0.8,0.5,+0.3,+0.32,+0.14,0,0,0,0,0,0,0,0,0,10,0,0,,Europa-League,19,2020-2021
Igor Akinfeev,ru RUS,GK,ru CSKA Moscow,34,1986,6,6,540,6.0,8,1.33,23,16,69.6,0,3,3,2,33.3,1,1,0,0,0.0,0,1,0,7.5,0.29,-0.5,-0.08,26,82,31.7,100,19,53.0,43.9,47,61.7,48.4,52,3,5.8,1,0.17,11.6,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,6,0,,0,0.50,3,8,-5,-0.83,,6.6,8.0,-1.5,-0.24,,0,0,0,0,0,0,0,0,0,23,0,0,,Europa-League,19,2020-2021
Rúnar Alex Rúnarsson,is ISL,GK,eng Arsenal,25,1995,4,4,360,4.0,3,0.75,7,4,57.1,4,0,0,2,50.0,0,0,0,0,,0,0,0,2.4,0.35,-0.6,-0.15,17,33,51.5,111,17,20.7,28.6,18,55.6,38.8,18,0,0.0,6,1.50,19.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,28.6,90,4,0,,2,3.00,14,3,+11,+2.75,+1.85,10.4,2.4,+8.0,+2.01,+1.29,0,0,0,0,0,0,0,0,0,21,0,0,,Europa-League,19,2020-2021
Miguel Ángel Moyá,es ESP,GK,es Real Sociedad,36,1984,1,1,90,1.0,0,0.00,1,1,100.0,1,0,0,1,100.0,0,0,0,0,,0,0,0,0.0,0.01,0.0,+0.01,6,10,60.0,32,4,21.9,27.0,3,100.0,63.7,2,0,0.0,0,0.00,15.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,12.5,90,1,0,,4,3.00,1,0,+1,+1.00,+1.57,3.9,0.4,+3.5,+3.51,+3.12,0,0,0,0,0,0,0,0,0,6,0,0,,Europa-League,19,2020-2021
Sergio Asenjo,es ESP,GK,es Villarreal,31,1989,1,1,90,1.0,0,0.00,2,2,100.0,1,0,0,1,100.0,0,0,0,0,,0,0,0,0.1,0.04,+0.1,+0.08,2,7,28.6,41,5,14.6,25.2,2,50.0,38.5,7,0,0.0,1,1.00,15.4,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,7.0,90,1,0,,13,3.00,2,0,+2,+2.00,+0.50,0.8,0.4,+0.4,+0.36,-0.63,0,0,0,0,0,0,0,0,0,5,0,0,,Europa-League,19,2020-2021
Giorgos Athanasiadis,gr GRE,GK,gr AEK Athens,27,1993,1,1,90,1.0,3,3.00,3,1,33.3,0,0,1,0,0.0,1,1,0,0,0.0,0,0,0,2.2,0.53,-0.8,-0.77,9,21,42.9,26,6,61.5,44.8,7,71.4,49.9,6,1,16.7,0,0.00,13.1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,16.7,90,1,0,,5,0.00,0,3,-3,-3.00,-2.00,0.5,1.8,-1.3,-1.33,-0.90,0,0,0,0,0,0,0,0,0,7,0,0,,Europa-League,19,2020-2021
Scott Bain,sct SCO,GK,sct Celtic,28,1991,3,3,270,3.0,10,3.33,19,9,47.4,0,1,2,0,0.0,1,0,1,0,100.0,0,3,0,8.2,0.39,-1.8,-0.61,16,56,28.6,74,13,52.7,41.6,18,94.4,67.2,34,4,11.8,3,1.00,16.2,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,50.0,90,3,0,,3,0.33,4,10,-6,-2.00,-1.00,3.0,6.6,-3.6,-1.21,-1.57,0,0,0,0,0,0,0,0,0,13,0,0,,Europa-League,19,2020-2021
Cristian Bălgrădean,ro ROU,GK,ro CFR Cluj,32,1988,6,6,539,6.0,8,1.34,23,17,69.6,1,2,3,2,33.3,1,1,0,0,0.0,0,1,1,7.3,0.30,+0.3,+0.04,37,119,31.1,106,15,70.8,51.2,47,93.6,60.7,80,9,11.3,0,0.00,9.3,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,99.8,90,5,0,,0,1.38,4,8,-4,-0.67,+179.33,5.4,10.2,-4.8,-0.80,-0.80,0,1,2,0,0,0,0,0,1,24,0,0,,Europa-League,19,2020-2021
David von Ballmoos,ch SUI,GK,ch Young Boys,25,1994,8,8,720,8.0,10,1.25,37,27,73.0,5,1,2,3,37.5,0,0,0,0,,0,2,0,8.0,0.23,-2.0,-0.28,36,114,31.6,180,39,45.0,40.2,55,60.0,49.4,54,2,3.7,7,1.00,13.0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,80.0,90,8,0,,0,2.11,15,10,+5,+0.62,+3.12,11.8,9.7,+2.1,+0.29,+3.20,0,0,0,0,1,0,0,0,0,39,0,0,,Europa-League,19,2020-2021
Vasilios Barkas,gr GRE,GK,sct Celtic,26,1994,2,2,180,2.0,7,3.50,9,2,22.2,0,0,2,0,0.0,0,0,0,0,,1,0,0,4.5,0.50,-2.5,-1.24,8,24,33.3,30,4,53.3,39.9,12,66.7,41.6,9,0,0.0,2,1.00,19.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,33.3,90,2,0,,4,1.50,3,7,-4,-2.00,-0.75,2.5,1.7,+0.8,+0.42,+1.26,0,0,0,0,0,0,0,0,0,3,0,0,,Europa-League,19,2020-2021
