Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%Penalty,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att_launched,Cmp%,Att_passes,Thr,Launch%,AvgLen,Att_goal_kicks,Launch_goal_kicks,AvgLen_goal_kicks,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Gls,Ast,G-PK,PK,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off_xG,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,Recov,Won,Lost,Won%,League Name,League ID,Season
Alisson,br BRA,GK,Roma,24,1992,37,37,3330,37.0,28,0.76,135,107,81.5,22,8,7,17,45.9,5,3,2,0,40.0,0,2,0,38.8,0.26,+10.8,+0.29,245,443,55.3,994,198,35.7,35.2,181,48.6,45.3,306,25,8.2,49,1.32,17.5,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,97.4,,37,0,,0,2.00,60,28,+32,+0.86,-0.14,68.1,39.0,+29.1,+0.79,+0.41,0,1,4,0,0,0,0,0,0,230,0,0,,Serie-A,11,2017-2018
Nícolas Andrade,br BRA,GK,Hellas Verona,29,1988,36,36,3240,36.0,71,1.97,231,167,71.9,7,4,25,7,19.4,8,6,2,0,25.0,4,9,2,75.2,0.30,+6.2,+0.17,371,904,41.0,995,222,59.2,44.5,362,87.0,59.9,466,48,10.3,22,0.61,13.9,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,94.7,,35,0,,1,0.69,29,71,-42,-1.17,+1.83,34.0,71.7,-37.7,-1.05,+0.90,0,1,9,0,0,0,0,0,1,194,0,0,,Serie-A,11,2017-2018
Vid Belec,si SVN,GK,Sampdoria,27,1990,2,2,180,2.0,5,2.50,15,11,73.3,0,0,2,0,0.0,1,1,0,0,0.0,0,1,0,5.6,0.31,+0.6,+0.28,9,24,37.5,70,11,27.1,26.6,16,31.3,36.2,21,2,9.5,3,1.50,13.3,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,5.3,,2,0,,11,0.00,1,5,-4,-2.00,-2.00,1.1,3.4,-2.4,-1.18,-0.91,0,0,0,0,0,0,0,0,0,12,0,0,,Serie-A,11,2017-2018
Vid Belec,si SVN,GK,Benevento,27,1990,13,13,1113,12.4,32,2.59,73,51,60.3,2,0,10,1,7.7,3,3,0,0,0.0,1,1,2,24.3,0.31,-0.7,-0.06,63,183,34.4,259,68,48.6,40.4,102,55.9,46.5,133,10,7.5,5,0.40,12.2,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,86,32.5,,12,0,,8,0.46,7,27,-20,-1.62,-0.41,14.5,26.3,-11.8,-0.95,-0.02,0,1,5,0,0,0,0,0,1,68,0,0,,Serie-A,11,2017-2018
Etrit Berisha,al ALB,GK,Atalanta,28,1989,31,31,2790,31.0,34,1.10,99,66,66.7,13,10,8,8,25.8,2,1,1,0,50.0,2,2,0,27.3,0.26,-6.7,-0.22,196,438,44.7,587,156,42.9,37.8,214,86.9,58.9,249,14,5.6,15,0.48,14.3,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,81.6,,31,0,,7,1.58,46,34,+12,+0.39,-0.47,54.7,30.7,+24.0,+0.77,-0.12,0,0,3,0,0,0,0,0,0,170,0,0,,Serie-A,11,2017-2018
Albano Bizzarri,ar ARG,GK,Udinese,39,1977,32,32,2880,32.0,52,1.62,137,91,63.5,11,4,17,8,25.0,5,2,2,1,50.0,1,9,4,42.0,0.29,-6.0,-0.19,262,612,42.8,774,135,52.5,41.1,271,76.0,53.2,306,26,8.5,13,0.41,13.0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,84.2,,31,0,,5,1.16,41,52,-11,-0.34,+0.32,37.1,42.6,-5.5,-0.17,+0.11,0,1,5,0,0,0,0,0,0,186,0,0,,Serie-A,11,2017-2018
Alberto Brignoli,it ITA,GK,Benevento,25,1991,13,11,1126,12.5,31,2.48,71,42,59.2,1,2,10,2,18.2,4,2,0,2,0.0,0,6,0,29.0,0.40,-2.0,-0.16,92,266,34.6,374,61,51.3,43.2,103,71.8,56.1,144,25,17.4,16,1.28,17.0,1,0,1,0,2,0,0.08,0.00,0.08,0.08,0.08,0.1,0.1,0.0,0.1,0.01,0.00,0.01,0.01,0.01,87,32.9,,11,2,,25,0.38,14,31,-17,-1.36,-0.02,13.3,25.5,-12.2,-0.97,-0.05,0,1,1,0,0,0,0,0,1,59,0,0,,Serie-A,11,2017-2018
Gianluigi Buffon,it ITA,GK,Juventus,39,1978,21,21,1862,20.7,14,0.68,58,48,81.0,17,2,2,11,52.4,4,3,1,0,25.0,0,2,2,15.7,0.22,+3.7,+0.18,87,187,46.5,431,71,32.5,34.2,101,46.5,40.2,167,12,7.2,14,0.68,14.5,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,89,54.4,,20,0,,11,2.52,55,14,+41,+1.98,+0.77,31.5,17.0,+14.5,+0.70,-0.26,0,1,4,0,0,0,0,0,1,86,0,0,,Serie-A,11,2017-2018
Andrea Consigli,it ITA,GK,Sassuolo,30,1987,37,37,3316,36.8,58,1.57,172,117,67.4,11,10,16,10,27.0,3,2,1,0,33.3,3,10,1,52.1,0.29,-4.9,-0.13,283,620,45.6,782,160,53.2,43.2,262,77.9,52.5,411,36,8.8,19,0.52,13.3,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,97.0,,36,0,,1,1.16,29,58,-29,-0.79,+0.08,48.4,48.0,+0.5,+0.01,+0.31,0,0,9,0,0,0,0,0,0,194,0,0,,Serie-A,11,2017-2018
Alex Cordaz,it ITA,GK,Crotone,34,1983,38,38,3420,38.0,66,1.74,199,138,69.8,9,8,21,5,13.2,8,6,1,1,14.3,3,11,0,64.5,0.30,-1.5,-0.04,304,884,34.4,781,95,72.3,51.6,338,94.4,62.3,428,21,4.9,26,0.68,14.4,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,,38,0,,0,0.92,40,66,-26,-0.68,,36.2,59.0,-22.8,-0.60,,0,0,3,0,0,0,0,0,0,215,0,0,,Serie-A,11,2017-2018
