Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,A-xA,KP,1/3,PPA,CrsPA,Prog,Live,Dead,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,Int,Blocks,SCA,SCA90,PassLive,PassDead,Drib,Fld,Def,GCA,GCA90,PassLive_AMB,PassDead_AMB,Drib_AMB,Sh_AMB,Fld_AMB,Def_AMB,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl_dribble,Tkl%,Past,Succ,%,Def 3rd_pression,Mid 3rd_pression,Att 3rd_pression,ShSv,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Att_dribbles,Succ%,#Pl,Megs,Carries,CPA,Mis,Dis,Targ,Rec,Rec%,Prog_recevant,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off_diff_tit_remp,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Lost,Won%,League Name,League ID,Season
Francesco Acerbi,it ITA,DF,Lazio,31,1988,36,36,3162,35.1,2,2,2,0,0,4,0,0.06,0.06,0.11,0.06,0.11,2.0,2.0,1.6,3.6,0.06,0.05,0.10,0.06,0.10,17,7,41.2,0.48,0.20,0.12,0.29,13.4,0,0.12,0.0,0.0,1809,2011,90.0,41350,12495,519,558,93.0,884,937,94.3,390,481,81.1,+0.4,7,138,14,3,119,1926,85,3,215,102,24,1,0,0,0,1428,229,354,1543,324,76,20,5,1,27,8,20,27,0.77,24,0,1,1,0,3,0.09,3,0,0,0,0,0,52,33,36,10,6,13,50.0,13,115,35.9,213,81,26,0,31,80,165,2,2365,370,34,17,88.2,15,0,1559,0,8,7,1641,1600,97.5,31,88,92.5,88,32,0,,1,2.00,74,38,+36,+1.02,+0.68,62.7,45.1,+17.6,+0.50,+0.04,0,30,1,0,0,357,72,35,67.3,Serie-A,11,2019-2020
Bobby Adekanye,nl NED,FW,Lazio,20,1999,11,0,188,2.1,1,0,1,0,0,1,0,0.48,0.00,0.48,0.48,0.48,1.7,1.7,0.1,1.8,0.82,0.06,0.88,0.82,0.88,5,4,80.0,2.39,1.91,0.20,0.25,10.7,0,0.34,-0.7,-0.7,41,46,89.1,546,68,26,31,83.9,12,12,100.0,1,1,100.0,-0.1,2,1,0,0,1,44,2,0,6,0,1,0,0,0,0,38,5,3,39,4,1,1,0,0,0,1,0,6,2.87,3,0,0,2,0,0,0.00,0,0,0,0,0,0,4,3,0,4,0,1,20.0,4,10,16.7,4,37,19,0,0,6,1,0,70,0,13,4,100.0,4,0,54,6,5,4,82,50,61.0,17,17,5.5,,0,11,17,21,1.45,3,5,-2,-0.96,-2.04,6.1,4.3,+1.8,+0.86,+0.38,0,3,0,0,0,10,1,6,14.3,Serie-A,11,2019-2020
Claud Adjapong,it ITA,DF,Hellas Verona,21,1998,5,2,231,2.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.0,0.6,0.22,0.00,0.22,0.22,0.22,3,1,33.3,1.17,0.39,0.00,0.00,13.9,0,0.18,-0.6,-0.6,61,80,76.3,1113,358,27,33,81.8,25,30,83.3,7,14,50.0,0.0,0,6,0,0,5,65,15,0,18,1,2,0,0,0,0,40,23,17,10,49,5,14,0,0,1,2,1,1,0.39,0,0,1,0,0,0,0.00,0,0,0,0,0,0,5,3,2,2,1,0,0.0,2,12,24.0,28,11,11,0,2,8,9,0,112,14,7,3,33.3,2,0,66,1,5,1,76,63,82.9,12,46,6.8,90,2,3,17,26,0.60,5,7,-2,-0.78,-0.72,3.7,4.2,-0.5,-0.20,-0.12,0,4,0,0,0,12,4,2,66.7,Serie-A,11,2019-2020
Lucien Agoume,fr FRA,MF,Inter,17,2002,3,0,68,0.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.08,0.08,0.00,0.08,0,0,,0.00,0.00,,,,0,,0.0,0.0,36,39,92.3,671,201,16,17,94.1,16,18,88.9,4,4,100.0,-0.1,1,4,2,1,5,39,0,0,5,0,1,0,0,0,0,34,3,2,10,29,0,0,0,0,0,0,1,2,2.65,2,0,0,0,0,1,1.32,1,0,0,0,0,0,4,3,1,1,2,1,100.0,0,2,13.3,4,7,4,0,2,5,1,0,48,1,0,0,,0,0,32,0,0,2,31,29,93.5,3,23,2.0,,0,3,23,21,1.67,3,3,0,0.00,-1.21,3.7,2.0,+1.7,+2.28,+1.47,0,2,0,0,0,10,1,0,100.0,Serie-A,11,2019-2020
Kevin Agudelo,co COL,"MF,FW",Genoa,20,1998,10,7,666,7.4,1,1,1,0,0,5,1,0.14,0.14,0.27,0.14,0.27,1.1,1.1,1.2,2.3,0.15,0.16,0.31,0.15,0.31,10,2,20.0,1.35,0.27,0.10,0.50,16.7,0,0.11,-0.1,-0.1,245,301,81.4,3840,902,132,151,87.4,84,95,88.4,20,33,60.6,-0.2,11,20,5,0,17,295,6,1,77,4,10,4,3,1,0,214,51,36,241,38,14,1,4,0,2,5,13,31,4.19,21,0,5,1,4,2,0.27,1,0,0,0,0,1,25,18,12,10,3,10,38.5,16,46,21.2,72,109,36,0,11,31,3,0,402,6,20,33,63.6,23,0,326,7,12,13,348,285,81.9,28,67,19.5,86,4,3,22,5,0.60,8,11,-3,-0.41,+0.35,8.4,11.1,-2.6,-0.36,-0.06,1,24,0,1,0,55,4,6,40.0,Serie-A,11,2019-2020
Kevin Agudelo,co COL,"MF,FW",Fiorentina,20,1998,3,1,64,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.2,0.5,0.45,0.30,0.75,0.45,0.75,4,0,0.0,5.63,0.00,0.00,,20.4,0,0.08,-0.3,-0.3,29,36,80.6,458,141,14,19,73.7,14,15,93.3,1,2,50.0,-0.2,2,1,1,0,3,36,0,0,11,0,0,0,0,0,0,27,6,3,30,4,2,0,0,0,1,1,0,6,8.44,4,0,2,0,0,1,1.41,1,0,0,0,0,0,3,1,1,1,1,0,0.0,1,6,27.3,6,9,7,0,1,3,0,0,47,0,2,2,100.0,2,0,33,1,0,2,40,32,80.0,8,21,1.9,54,0,2,5,13,2.00,1,3,-2,-2.81,-2.95,1.2,1.0,+0.2,+0.31,+0.16,0,3,0,0,0,11,0,2,0.0,Serie-A,11,2019-2020
Emmanuel Agyemang-Badu,gh GHA,"MF,FW",Hellas Verona,28,1990,10,2,230,2.6,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.01,0.01,0.00,0.01,0,0,,0.00,0.00,,,,0,,0.0,0.0,91,104,87.5,1746,291,37,40,92.5,40,44,90.9,13,19,68.4,0.0,1,4,1,0,6,103,1,0,9,1,0,0,0,0,0,81,11,12,6,91,3,1,1,0,2,2,0,3,1.17,3,0,0,0,0,0,0.00,0,0,0,0,0,0,2,1,0,2,0,0,0.0,3,4,13.3,13,11,6,0,2,3,6,0,129,9,1,1,0.0,0,0,95,0,4,3,116,90,77.6,3,23,6.7,78,1,8,9,9,1.90,3,6,-3,-1.17,-1.15,2.0,4.2,-2.2,-0.88,-0.85,0,8,0,0,0,22,5,12,29.4,Serie-A,11,2019-2020
Ola Aina,ng NGA,DF,Torino,22,1996,32,20,2079,23.1,0,2,0,0,0,8,0,0.00,0.09,0.09,0.00,0.09,0.4,0.4,2.2,2.6,0.02,0.10,0.11,0.02,0.11,12,2,16.7,0.52,0.09,0.00,0.00,23.3,0,0.03,-0.4,-0.4,863,1160,74.4,15457,6411,420,468,89.7,320,405,79.0,107,234,45.7,-0.2,21,56,21,11,84,922,238,2,146,33,70,4,0,0,0,641,234,285,251,628,48,221,3,6,31,28,36,46,1.99,25,11,4,5,1,7,0.30,3,2,0,0,2,0,49,28,26,19,4,24,49.0,25,95,29.0,140,130,58,0,61,75,56,1,1476,76,33,94,59.6,59,1,922,6,20,27,937,855,91.2,52,65,60.8,84,12,12,33,5,1.13,35,40,-5,-0.22,+0.92,28.4,36.1,-7.6,-0.33,+0.53,0,28,0,0,0,165,26,23,53.1,Serie-A,11,2019-2020
Luis Alberto,es ESP,MF,Lazio,26,1992,36,36,3113,34.6,6,15,5,1,1,5,0,0.17,0.43,0.61,0.14,0.58,7.2,6.4,10.7,17.1,0.21,0.31,0.52,0.18,0.49,99,27,27.3,2.86,0.78,0.05,0.19,20.6,11,0.06,-1.2,-1.4,1792,2264,79.2,33398,11824,767,874,87.8,748,871,85.9,237,431,55.0,+4.3,108,255,97,5,321,1984,280,16,425,106,44,149,53,59,15,1571,302,391,82,2114,26,23,14,23,31,40,59,205,5.93,135,37,16,2,3,28,0.81,22,2,0,2,1,1,52,34,24,22,6,22,24.2,69,202,29.8,188,323,166,0,42,68,16,0,2663,21,109,105,68.6,76,4,2076,31,49,62,2150,1943,90.4,194,86,91.0,86,26,0,,0,2.08,75,37,+38,+1.10,+1.39,63.0,43.3,+19.7,+0.57,+0.81,0,24,0,0,0,292,8,15,34.8,Serie-A,11,2019-2020
Enrico Alfonso,it ITA,GK,Brescia,31,1988,4,4,279,3.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,0,,0.0,0.0,53,75,70.7,1492,856,12,12,100.0,19,19,100.0,22,44,50.0,0.0,0,0,0,0,0,38,37,0,5,1,0,0,0,0,0,41,2,32,4,60,0,0,8,0,1,1,1,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,85,69,0,0,,0,0,29,0,0,0,24,23,95.8,0,70,8.2,70,3,0,,23,0.75,4,4,0,0.00,+1.26,7.4,2.6,+4.8,+1.56,+2.70,0,0,0,0,0,10,0,0,,Serie-A,11,2019-2020
Allan,br BRA,MF,Napoli,28,1991,23,16,1280,14.2,2,1,2,0,0,3,0,0.14,0.07,0.21,0.14,0.21,0.7,0.7,1.1,1.8,0.05,0.08,0.12,0.05,0.12,12,7,58.3,0.84,0.49,0.17,0.29,20.0,0,0.06,+1.3,+1.3,718,829,86.6,13383,3236,307,337,91.1,313,340,92.1,82,116,70.7,-0.1,16,76,9,1,58,796,33,3,145,20,9,0,0,0,0,618,104,107,75,715,14,16,3,1,10,15,25,41,2.88,36,0,4,0,1,3,0.21,3,0,0,0,0,0,55,36,21,25,9,17,34.0,33,105,25.5,121,218,72,0,23,60,16,0,994,23,17,29,62.1,20,3,741,3,14,18,781,728,93.2,59,56,37.4,75,8,7,11,5,1.52,20,20,0,0.00,-0.46,20.9,16.4,+4.5,+0.32,-0.46,0,33,0,0,0,123,10,7,58.8,Serie-A,11,2019-2020
Bruno Alves,pt POR,DF,Parma,37,1981,33,31,2671,29.7,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,1.0,1.0,0.5,1.5,0.03,0.02,0.05,0.03,0.05,23,1,4.3,0.77,0.03,0.00,0.00,20.0,10,0.04,-1.0,-1.0,1096,1312,83.5,30909,10181,130,156,83.3,556,621,89.5,403,518,77.8,-0.5,7,73,5,1,76,1221,91,0,111,113,16,0,0,0,0,747,217,348,204,972,80,2,8,4,32,11,12,15,0.51,11,1,0,0,1,0,0.00,0,0,0,0,0,0,23,11,17,6,0,9,64.3,5,49,28.5,133,32,7,1,14,38,189,3,1608,318,36,3,66.7,2,0,875,0,5,2,1006,981,97.5,28,81,78.1,85,27,2,14,0,1.33,39,44,-5,-0.17,-0.65,33.0,50.7,-17.8,-0.60,-0.87,0,26,0,2,0,256,88,23,79.3,Serie-A,11,2019-2020
Sofyan Amrabat,ma MAR,MF,Hellas Verona,22,1996,34,33,2919,32.4,1,1,0,1,1,10,2,0.03,0.03,0.06,0.00,0.03,1.9,1.1,1.6,2.8,0.06,0.05,0.11,0.04,0.09,17,6,35.3,0.52,0.18,0.00,0.00,22.8,0,0.07,-0.9,-1.1,1525,1738,87.7,31613,6295,514,582,88.3,723,788,91.8,263,324,81.2,-0.6,30,151,33,9,141,1651,87,5,295,72,28,0,0,0,0,1291,224,223,126,1517,59,10,10,10,21,20,15,75,2.31,63,0,5,4,3,5,0.15,4,0,0,0,1,0,63,42,28,25,10,20,30.8,45,171,28.8,164,315,115,0,30,90,31,2,2089,60,25,110,76.4,89,3,1623,5,53,50,1572,1454,92.5,64,86,85.4,87,22,1,42,0,1.29,40,46,-6,-0.18,-0.54,40.6,44.6,-4.0,-0.12,-0.24,0,70,1,0,0,356,24,41,36.9,Serie-A,11,2019-2020
Djavan Anderson,nl NED,"DF,MF",Lazio,24,1995,6,2,167,1.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.05,0.00,0.05,0.05,0.05,1,0,0.0,0.54,0.00,0.00,,16.1,0,0.09,-0.1,-0.1,58,68,85.3,1005,206,29,34,85.3,22,25,88.0,5,6,83.3,0.0,0,0,1,1,0,49,19,0,5,1,2,0,0,0,0,44,14,10,7,42,2,16,0,0,2,1,2,2,1.08,2,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,1,0,0,0,,0,5,20.8,10,9,5,0,5,2,2,0,92,6,4,5,40.0,2,0,54,2,4,4,57,44,77.2,1,28,4.9,65,0,4,10,11,1.67,3,3,0,0.00,-1.02,2.2,4.9,-2.7,-1.45,-2.04,0,4,0,0,0,19,1,2,33.3,Serie-A,11,2019-2020
