Wk,Day,Date,Time,Home,xG,Score,xG.1,Away,Attendance,Venue,Referee,League Name,League ID,Season
5.0,Sun,2020-09-27,21:00,Reims,0.2,0–2,4.4,Paris S-G,,Stade Auguste-Delaune II,Ruddy Buquet,Ligue-1,13,2020-2021
6.0,Fri,2020-10-02,21:00,Paris S-G,2.1,6–1,0.9,Angers,,Parc des Princes,Franck Schneider,Ligue-1,13,2020-2021
6.0,Sat,2020-10-03,17:00,Lens,1.9,2–0,0.1,Saint-tienne,,Stade Bollaert-Delelis,Bastien Dechepy,Ligue-1,13,2020-2021
6.0,Sat,2020-10-03,21:00,Nice,2.1,2–1,1.3,Nantes,,Stade de Nice,Jrme Brisard,Ligue-1,13,2020-2021
6.0,Sun,2020-10-04,13:00,Montpellier,0.7,0–1,0.5,Nmes,,Stade de la Mosson,Benot Millot,Ligue-1,13,2020-2021
6.0,Sun,2020-10-04,15:00,Strasbourg,1.7,0–3,1.9,Lille,,Stade de la Meinau,Mikael Lesage,Ligue-1,13,2020-2021
6.0,Sun,2020-10-04,15:00,Bordeaux,1.5,3–0,0.3,Dijon,,Stade Matmut-Atlantique,Antony Gautier,Ligue-1,13,2020-2021
6.0,Sun,2020-10-04,15:00,Brest,1.0,1–0,1.1,Monaco,,Stade Francis-Le Bl,Johan Hamel,Ligue-1,13,2020-2021
6.0,Sun,2020-10-04,15:00,Metz,1.7,3–1,0.8,Lorient,,Stade Saint-Symphorien,Jrme Miguelgorry,Ligue-1,13,2020-2021
6.0,Sun,2020-10-04,17:00,Rennes,2.0,2–2,1.2,Reims,,Roazhon Park,Florent Batta,Ligue-1,13,2020-2021
6.0,Sun,2020-10-04,21:00,Lyon,3.2,1–1,0.2,Marseille,,Groupama Stadium,Stphanie Frappart,Ligue-1,13,2020-2021
7.0,Fri,2020-10-16,19:00,Dijon,0.9,1–1,1.0,Rennes,,Stade Gaston Grard,Bastien Dechepy,Ligue-1,13,2020-2021
7.0,Fri,2020-10-16,21:00,Nmes,0.1,0–4,4.3,Paris S-G,,Stade des Costires,Clment Turpin,Ligue-1,13,2020-2021
7.0,Sat,2020-10-17,17:00,Reims,0.4,1–3,2.6,Lorient,,Stade Auguste-Delaune II,Mikael Lesage,Ligue-1,13,2020-2021
7.0,Sat,2020-10-17,21:00,Marseille,1.0,3–1,0.6,Bordeaux,,Orange Vlodrome,Franck Schneider,Ligue-1,13,2020-2021
7.0,Sun,2020-10-18,13:00,Strasbourg,2.1,2–3,3.9,Lyon,,Stade de la Meinau,Ruddy Buquet,Ligue-1,13,2020-2021
7.0,Sun,2020-10-18,15:00,Monaco,2.1,1–1,0.2,Montpellier,,Stade Louis II.,Hakim Ben El Hadj Salem,Ligue-1,13,2020-2021
7.0,Sun,2020-10-18,15:00,Nantes,1.8,3–1,1.1,Brest,,Stade de la Beaujoire - Louis Fonteneau,Jrmie Pignard,Ligue-1,13,2020-2021
7.0,Sun,2020-10-18,15:00,Angers,1.1,1–1,1.2,Metz,,Stade Raymond Kopa,Aurlien Petit,Ligue-1,13,2020-2021
7.0,Sun,2020-10-18,17:00,Saint-tienne,0.8,1–3,2.3,Nice,,Stade Geoffroy-Guichard,Amaury Delerue,Ligue-1,13,2020-2021
7.0,Sun,2020-10-18,21:00,Lille,2.6,4–0,0.4,Lens,,Stade Pierre-Mauroy,Franois Letexier,Ligue-1,13,2020-2021
8.0,Fri,2020-10-23,21:00,Rennes,1.0,1–2,1.4,Angers,,Roazhon Park,Jrmie Pignard,Ligue-1,13,2020-2021
8.0,Sat,2020-10-24,17:00,Lorient,0.5,0–1,1.3,Marseille,,Stade Yves Allainmat - Le Moustoir,Benot Bastien,Ligue-1,13,2020-2021
8.0,Sat,2020-10-24,21:00,Paris S-G,4.6,4–0,1.7,Dijon,,Parc des Princes,Johan Hamel,Ligue-1,13,2020-2021
8.0,Sun,2020-10-25,15:00,Bordeaux,2.3,2–0,0.9,Nmes,,Stade Matmut-Atlantique,Bastien Dechepy,Ligue-1,13,2020-2021
8.0,Sun,2020-10-25,15:00,Montpellier,0.2,0–4,4.0,Reims,,Stade de la Mosson,Willy Delajod,Ligue-1,13,2020-2021
8.0,Sun,2020-10-25,15:00,Brest,0.9,0–3,1.1,Strasbourg,,Stade Francis-Le Bl,Jrme Miguelgorry,Ligue-1,13,2020-2021
8.0,Sun,2020-10-25,15:00,Metz,0.3,2–0,0.4,Saint-tienne,5000.0,Stade Saint-Symphorien,Karim Abed,Ligue-1,13,2020-2021
8.0,Sun,2020-10-25,17:00,Nice,1.0,1–1,0.5,Lille,,Stade de Nice,Franck Schneider,Ligue-1,13,2020-2021
8.0,Sun,2020-10-25,21:00,Lyon,3.2,4–1,1.9,Monaco,,Groupama Stadium,Jrme Brisard,Ligue-1,13,2020-2021
9.0,Sat,2020-10-31,17:00,Rennes,1.5,2–1,0.7,Brest,,Roazhon Park,Stphanie Frappart,Ligue-1,13,2020-2021
