Wk,Day,Date,Time,Home,xG,Score,xG.1,Away,Attendance,Venue,Referee,Match Report,Notes,League Name,League ID,Season
9.0,Sun,2018-10-07,15:00,Bordeaux,1.5,3–0,0.9,Nantes,18307.0,Stade Matmut-Atlantique,FranÃ§ois Letexier,Match Report,,Ligue-1,13,2018-2019
9.0,Sun,2018-10-07,17:00,Monaco,0.5,1–2,1.5,Rennes,6268.0,Stade Louis II.,Olivier Thual,Match Report,,Ligue-1,13,2018-2019
9.0,Sun,2018-10-07,17:00,Marseille,2.2,2–0,0.9,Caen,55935.0,Orange VÃ©lodrome,BenoÃ®t Millot,Match Report,,Ligue-1,13,2018-2019
9.0,Sun,2018-10-07,21:00,Paris S-G,3.7,5–0,1.5,Lyon,47443.0,Parc des Princes,Antony Gautier,Match Report,,Ligue-1,13,2018-2019
10.0,Fri,2018-10-19,20:45,Lyon,2.2,2–0,1.4,Nîmes,42896.0,Groupama Stadium,Olivier Thual,Match Report,,Ligue-1,13,2018-2019
10.0,Sat,2018-10-20,17:00,Paris S-G,1.7,5–0,0.6,Amiens,47497.0,Parc des Princes,Mikael Lesage,Match Report,,Ligue-1,13,2018-2019
10.0,Sat,2018-10-20,20:00,Reims,1.2,1–1,1.8,Angers,10954.0,Stade Auguste-Delaune II,Eric Wattellier,Match Report,,Ligue-1,13,2018-2019
10.0,Sat,2018-10-20,20:00,Caen,0.4,0–0,0.9,Guingamp,16009.0,Stade Michel d'Ornano,Hakim Ben El Hadj Salem,Match Report,,Ligue-1,13,2018-2019
10.0,Sat,2018-10-20,20:00,Strasbourg,1.0,2–1,1.4,Monaco,25358.0,Stade de la Meinau,Nicolas Rainville,Match Report,,Ligue-1,13,2018-2019
10.0,Sat,2018-10-20,20:00,Nantes,2.3,4–0,0.6,Toulouse,22613.0,Stade de la Beaujoire - Louis Fonteneau,BenoÃ®t Bastien,Match Report,,Ligue-1,13,2018-2019
10.0,Sat,2018-10-20,20:00,Dijon,1.7,1–2,1.7,Lille,13004.0,Stade Gaston GÃ©rard,Thomas LÃ©onard,Match Report,,Ligue-1,13,2018-2019
10.0,Sun,2018-10-21,15:00,Montpellier,1.6,2–0,1.3,Bordeaux,12491.0,Stade de la Mosson,Franck Schneider,Match Report,,Ligue-1,13,2018-2019
10.0,Sun,2018-10-21,17:00,Saint-Étienne,1.7,1–1,1.9,Rennes,29557.0,Stade Geoffroy-Guichard,ClÃ©ment Turpin,Match Report,,Ligue-1,13,2018-2019
10.0,Sun,2018-10-21,21:00,Nice,0.9,0–1,0.5,Marseille,30754.0,Stade de Nice,Amaury Delerue,Match Report,,Ligue-1,13,2018-2019
11.0,Fri,2018-10-26,20:45,Nîmes,1.3,1–1,1.2,Saint-Étienne,15412.0,Stade des CostiÃ¨res,FranÃ§ois Letexier,Match Report,,Ligue-1,13,2018-2019
11.0,Sat,2018-10-27,17:00,Angers,0.9,1–2,1.7,Lyon,14186.0,Stade Raymond Kopa,Ruddy Buquet,Match Report,,Ligue-1,13,2018-2019
11.0,Sat,2018-10-27,20:00,Amiens,1.2,1–2,1.7,Nantes,11384.0,Stade de la Licorne,Jeremy Stinat,Match Report,,Ligue-1,13,2018-2019
11.0,Sat,2018-10-27,20:00,Monaco,1.3,2–2,0.6,Dijon,7139.0,Stade Louis II.,JÃ©rÃ´me Miguelgorry,Match Report,,Ligue-1,13,2018-2019
11.0,Sat,2018-10-27,20:00,Guingamp,1.3,1–1,1.8,Strasbourg,13643.0,Stade du Roudourou,Willy Delajod,Match Report,,Ligue-1,13,2018-2019
11.0,Sat,2018-10-27,20:00,Toulouse,1.2,0–3,2.1,Montpellier,14100.0,Stadium Municipal,Karim Abed,Match Report,,Ligue-1,13,2018-2019
11.0,Sat,2018-10-27,20:00,Lille,0.8,1–0,0.5,Caen,33362.0,Stade Pierre-Mauroy,Florent Batta,Match Report,,Ligue-1,13,2018-2019
11.0,Sun,2018-10-28,15:00,Rennes,0.8,0–2,0.2,Reims,22710.0,Roazhon Park,BenoÃ®t Millot,Match Report,,Ligue-1,13,2018-2019
11.0,Sun,2018-10-28,17:00,Bordeaux,2.2,0–1,1.5,Nice,20730.0,Stade Matmut-Atlantique,JÃ©rÃ´me Brisard,Match Report,,Ligue-1,13,2018-2019
11.0,Sun,2018-10-28,21:00,Marseille,0.5,0–2,1.4,Paris S-G,64696.0,Orange VÃ©lodrome,BenoÃ®t Bastien,Match Report,,Ligue-1,13,2018-2019
12.0,Fri,2018-11-02,20:45,Paris S-G,2.0,2–1,0.9,Lille,47549.0,Parc des Princes,FranÃ§ois Letexier,Match Report,,Ligue-1,13,2018-2019
12.0,Sat,2018-11-03,17:00,Lyon,0.4,1–1,1.2,Bordeaux,46653.0,Groupama Stadium,BenoÃ®t Millot,Match Report,,Ligue-1,13,2018-2019
12.0,Sat,2018-11-03,20:00,Strasbourg,1.1,1–1,1.3,Toulouse,25034.0,Stade de la Meinau,JÃ©rÃ´me Miguelgorry,Match Report,,Ligue-1,13,2018-2019
12.0,Sat,2018-11-03,20:00,Nice,1.1,1–0,1.0,Amiens,15259.0,Stade de Nice,Johan Hamel,Match Report,,Ligue-1,13,2018-2019
12.0,Sat,2018-11-03,20:00,Dijon,1.3,0–4,1.6,Nîmes,12113.0,Stade Gaston GÃ©rard,Franck Schneider,Match Report,,Ligue-1,13,2018-2019
12.0,Sat,2018-11-03,20:00,Caen,1.7,1–2,2.2,Rennes,17284.0,Stade Michel d'Ornano,Amaury Delerue,Match Report,,Ligue-1,13,2018-2019
12.0,Sat,2018-11-03,20:00,Reims,1.3,1–0,0.4,Monaco,16005.0,Stade Auguste-Delaune II,Hakim Ben El Hadj Salem,Match Report,,Ligue-1,13,2018-2019
12.0,Sun,2018-11-04,15:00,Nantes,2.3,5–0,0.2,Guingamp,25753.0,Stade de la Beaujoire - Louis Fonteneau,JÃ©rÃ´me Brisard,Match Report,,Ligue-1,13,2018-2019
12.0,Sun,2018-11-04,17:00,Saint-Étienne,2.4,4–3,1.3,Angers,22983.0,Stade Geoffroy-Guichard,Thomas LÃ©onard,Match Report,,Ligue-1,13,2018-2019
12.0,Sun,2018-11-04,21:00,Montpellier,1.4,3–0,0.8,Marseille,19683.0,Stade de la Mosson,Antony Gautier,Match Report,,Ligue-1,13,2018-2019
13.0,Fri,2018-11-09,20:45,Lille,1.4,0–0,0.2,Strasbourg,27544.0,Stade Pierre-Mauroy,Olivier Thual,Match Report,,Ligue-1,13,2018-2019
13.0,Sat,2018-11-10,17:00,Guingamp,1.3,2–4,1.2,Lyon,14171.0,Stade du Roudourou,Mikael Lesage,Match Report,,Ligue-1,13,2018-2019
13.0,Sat,2018-11-10,20:00,Toulouse,1.9,0–1,0.4,Amiens,13553.0,Stadium Municipal,Eric Wattellier,Match Report,,Ligue-1,13,2018-2019
13.0,Sat,2018-11-10,20:00,Angers,0.8,1–0,0.3,Montpellier,8342.0,Stade Raymond Kopa,Jeremy Stinat,Match Report,,Ligue-1,13,2018-2019
13.0,Sat,2018-11-10,20:00,Saint-Étienne,1.0,2–0,0.9,Reims,22838.0,Stade Geoffroy-Guichard,Florent Batta,Match Report,,Ligue-1,13,2018-2019
13.0,Sat,2018-11-10,20:00,Nîmes,1.0,0–1,0.9,Nice,14290.0,Stade des CostiÃ¨res,BenoÃ®t Bastien,Match Report,,Ligue-1,13,2018-2019
13.0,Sun,2018-11-11,15:00,Bordeaux,1.3,0–0,0.5,Caen,15352.0,Stade Matmut-Atlantique,Nicolas Rainville,Match Report,,Ligue-1,13,2018-2019
13.0,Sun,2018-11-11,17:00,Rennes,1.9,1–1,0.3,Nantes,23270.0,Roazhon Park,Karim Abed,Match Report,,Ligue-1,13,2018-2019
13.0,Sun,2018-11-11,17:00,Marseille,3.1,2–0,0.5,Dijon,47430.0,Orange VÃ©lodrome,Willy Delajod,Match Report,,Ligue-1,13,2018-2019
13.0,Sun,2018-11-11,21:00,Monaco,1.1,0–4,3.9,Paris S-G,12533.0,Stade Louis II.,Ruddy Buquet,Match Report,,Ligue-1,13,2018-2019
14.0,Fri,2018-11-23,21:00,Lyon,0.8,1–0,1.1,Saint-Étienne,55701.0,Groupama Stadium,Antony Gautier,Match Report,,Ligue-1,13,2018-2019
14.0,Sat,2018-11-24,17:00,Paris S-G,1.4,1–0,0.5,Toulouse,47244.0,Parc des Princes,Hakim Ben El Hadj Salem,Match Report,,Ligue-1,13,2018-2019
14.0,Sat,2018-11-24,20:00,Strasbourg,1.3,0–1,1.1,Nîmes,25128.0,Stade de la Meinau,BenoÃ®t Millot,Match Report,,Ligue-1,13,2018-2019
14.0,Sat,2018-11-24,20:00,Caen,0.9,0–1,0.9,Monaco,15013.0,Stade Michel d'Ornano,Thomas LÃ©onard,Match Report,,Ligue-1,13,2018-2019
14.0,Sat,2018-11-24,20:00,Dijon,0.7,0–0,0.5,Bordeaux,12285.0,Stade Gaston GÃ©rard,FranÃ§ois Letexier,Match Report,,Ligue-1,13,2018-2019
14.0,Sat,2018-11-24,20:00,Reims,0.7,2–1,1.3,Guingamp,10028.0,Stade Auguste-Delaune II,Johan Hamel,Match Report,,Ligue-1,13,2018-2019
14.0,Sat,2018-11-24,20:00,Nantes,1.8,1–1,0.8,Angers,23682.0,Stade de la Beaujoire - Louis Fonteneau,ClÃ©ment Turpin,Match Report,,Ligue-1,13,2018-2019
14.0,Sun,2018-11-25,15:00,Montpellier,2.2,2–2,1.8,Rennes,10761.0,Stade de la Mosson,JÃ©rÃ´me Brisard,Match Report,,Ligue-1,13,2018-2019
14.0,Sun,2018-11-25,17:00,Nice,0.9,2–0,0.3,Lille,18211.0,Stade de Nice,Franck Schneider,Match Report,,Ligue-1,13,2018-2019
14.0,Sun,2018-11-25,21:00,Amiens,1.1,1–3,2.5,Marseille,11932.0,Stade de la Licorne,JÃ©rÃ´me Miguelgorry,Match Report,,Ligue-1,13,2018-2019
15.0,Fri,2018-11-30,20:45,Saint-Étienne,1.9,3–0,0.4,Nantes,21884.0,Stade Geoffroy-Guichard,JÃ©rÃ´me Brisard,Match Report,,Ligue-1,13,2018-2019
15.0,Sat,2018-12-01,17:00,Lille,0.8,2–2,2.9,Lyon,38755.0,Stade Pierre-Mauroy,BenoÃ®t Bastien,Match Report,,Ligue-1,13,2018-2019
15.0,Sat,2018-12-01,20:00,Nîmes,1.6,3–0,1.1,Amiens,12159.0,Stade des CostiÃ¨res,Karim Abed,Match Report,,Ligue-1,13,2018-2019
15.0,Sat,2018-12-01,20:00,Guingamp,0.8,0–0,0.5,Nice,12671.0,Stade du Roudourou,Ruddy Buquet,Match Report,,Ligue-1,13,2018-2019
15.0,Sat,2018-12-01,20:00,Monaco,0.8,1–2,1.1,Montpellier,6725.0,Stade Louis II.,Olivier Thual,Match Report,,Ligue-1,13,2018-2019
15.0,Sat,2018-12-01,20:00,Angers,1.2,1–1,0.8,Caen,8523.0,Stade Raymond Kopa,Willy Delajod,Match Report,,Ligue-1,13,2018-2019
15.0,Sun,2018-12-02,15:00,Toulouse,0.6,2–2,2.0,Dijon,10279.0,Stadium Municipal,JÃ©rÃ´me Miguelgorry,Match Report,,Ligue-1,13,2018-2019
15.0,Sun,2018-12-02,17:00,Marseille,1.1,0–0,0.6,Reims,41932.0,Orange VÃ©lodrome,Nicolas Rainville,Match Report,,Ligue-1,13,2018-2019
15.0,Sun,2018-12-02,17:00,Rennes,0.6,1–4,3.4,Strasbourg,19867.0,Roazhon Park,Eric Wattellier,Match Report,,Ligue-1,13,2018-2019
15.0,Sun,2018-12-02,21:00,Bordeaux,0.9,2–2,1.9,Paris S-G,40841.0,Stade Matmut-Atlantique,Franck Schneider,Match Report,,Ligue-1,13,2018-2019
16.0,Tue,2018-12-04,19:00,Amiens,0.7,0–2,1.9,Monaco,11048.0,Stade de la Licorne,JÃ©rÃ´me Brisard,Match Report,,Ligue-1,13,2018-2019
16.0,Tue,2018-12-04,19:00,Nice,1.8,0–0,0.5,Angers,14123.0,Stade de Nice,Hakim Ben El Hadj Salem,Match Report,,Ligue-1,13,2018-2019
16.0,Tue,2018-12-04,21:00,Montpellier,0.9,0–1,1.2,Lille,12486.0,Stade de la Mosson,Mikael Lesage,Match Report,,Ligue-1,13,2018-2019
16.0,Wed,2018-12-05,19:00,Lyon,1.4,0–2,1.4,Rennes,47278.0,Groupama Stadium,Johan Hamel,Match Report,,Ligue-1,13,2018-2019
16.0,Wed,2018-12-05,19:00,Caen,0.8,1–2,1.8,Nîmes,14501.0,Stade Michel d'Ornano,Florent Batta,Match Report,,Ligue-1,13,2018-2019
16.0,Wed,2018-12-05,19:00,Dijon,0.4,2–1,1.0,Guingamp,11711.0,Stade Gaston GÃ©rard,Thomas LÃ©onard,Match Report,,Ligue-1,13,2018-2019
16.0,Wed,2018-12-05,19:00,Bordeaux,2.2,3–2,1.9,Saint-Étienne,23375.0,Stade Matmut-Atlantique,ClÃ©ment Turpin,Match Report,,Ligue-1,13,2018-2019
16.0,Wed,2018-12-05,19:00,Reims,1.5,0–1,1.0,Toulouse,10609.0,Stade Auguste-Delaune II,Jeremy Stinat,Match Report,,Ligue-1,13,2018-2019
16.0,Wed,2018-12-05,19:00,Nantes,1.2,3–2,1.5,Marseille,32663.0,Stade de la Beaujoire - Louis Fonteneau,FranÃ§ois Letexier,Match Report,,Ligue-1,13,2018-2019
16.0,Wed,2018-12-05,21:00,Strasbourg,0.9,1–1,1.8,Paris S-G,25702.0,Stade de la Meinau,Antony Gautier,Match Report,,Ligue-1,13,2018-2019
17.0,Sat,2018-12-08,20:00,Guingamp,1.2,1–2,1.6,Amiens,14089.0,Stade du Roudourou,BenoÃ®t Bastien,Match Report,,Ligue-1,13,2018-2019
17.0,Sat,2018-12-08,20:00,Rennes,2.3,2–0,0.5,Dijon,16975.0,Roazhon Park,Nicolas Rainville,Match Report,,Ligue-1,13,2018-2019
17.0,Sun,2018-12-09,15:00,Strasbourg,1.3,2–2,0.3,Caen,25048.0,Stade de la Meinau,Olivier Thual,Match Report,,Ligue-1,13,2018-2019
17.0,Sun,2018-12-09,17:00,Lille,1.6,1–1,1.1,Reims,26826.0,Stade Pierre-Mauroy,Willy Delajod,Match Report,,Ligue-1,13,2018-2019
18.0,Sat,2018-12-15,20:00,Reims,0.6,2–1,0.7,Strasbourg,12171.0,Stade Auguste-Delaune II,Florent Batta,Match Report,,Ligue-1,13,2018-2019
18.0,Sun,2018-12-16,15:00,Nîmes,1.1,2–3,0.8,Lille,13428.0,Stade des CostiÃ¨res,Hakim Ben El Hadj Salem,Match Report,,Ligue-1,13,2018-2019
18.0,Sun,2018-12-16,17:00,Nice,3.9,1–1,1.1,Saint-Étienne,19250.0,Stade de Nice,Thomas LÃ©onard,Match Report,,Ligue-1,13,2018-2019
18.0,Sun,2018-12-16,21:00,Lyon,1.4,3–0,0.1,Monaco,46477.0,Groupama Stadium,ClÃ©ment Turpin,Match Report,,Ligue-1,13,2018-2019
18.0,Tue,2018-12-18,19:30,Caen,1.5,2–1,1.0,Toulouse,11631.0,Stade Michel d'Ornano,Antony Gautier,Match Report,,Ligue-1,13,2018-2019
19.0,Sat,2018-12-22,21:00,Lille,1.1,1–2,1.6,Toulouse,30186.0,Stade Pierre-Mauroy,BenoÃ®t Millot,Match Report,,Ligue-1,13,2018-2019
19.0,Sat,2018-12-22,21:00,Angers,1.6,1–1,1.2,Marseille,15113.0,Stade Raymond Kopa,JÃ©rÃ´me Brisard,Match Report,,Ligue-1,13,2018-2019
19.0,Sat,2018-12-22,21:00,Saint-Étienne,2.2,3–0,1.0,Dijon,26215.0,Stade Geoffroy-Guichard,Eric Wattellier,Match Report,,Ligue-1,13,2018-2019
19.0,Sat,2018-12-22,21:00,Montpellier,0.8,1–1,0.6,Lyon,17275.0,Stade de la Mosson,FranÃ§ois Letexier,Match Report,,Ligue-1,13,2018-2019
19.0,Sat,2018-12-22,21:00,Rennes,1.9,4–0,1.5,Nîmes,22430.0,Roazhon Park,Jeremy Stinat,Match Report,,Ligue-1,13,2018-2019
19.0,Sat,2018-12-22,21:00,Strasbourg,2.0,2–0,1.2,Nice,25113.0,Stade de la Meinau,Willy Delajod,Match Report,,Ligue-1,13,2018-2019
19.0,Sat,2018-12-22,21:00,Reims,1.6,2–2,1.5,Caen,11017.0,Stade Auguste-Delaune II,JÃ©rÃ´me Miguelgorry,Match Report,,Ligue-1,13,2018-2019
19.0,Sat,2018-12-22,21:00,Monaco,0.6,0–2,1.1,Guingamp,6424.0,Stade Louis II.,Franck Schneider,Match Report,,Ligue-1,13,2018-2019
19.0,Sat,2018-12-22,21:00,Paris S-G,2.1,1–0,0.4,Nantes,47511.0,Parc des Princes,Karim Abed,Match Report,,Ligue-1,13,2018-2019
19.0,Sun,2018-12-23,17:00,Bordeaux,0.5,1–1,0.4,Amiens,23343.0,Stade Matmut-Atlantique,Mikael Lesage,Match Report,,Ligue-1,13,2018-2019
18.0,Tue,2019-01-08,19:00,Nantes,1.6,2–0,0.8,Montpellier,15780.0,Stade de la Beaujoire - Louis Fonteneau,Willy Delajod,Match Report,,Ligue-1,13,2018-2019
18.0,Tue,2019-01-08,19:00,Amiens,2.1,0–0,0.1,Angers,10209.0,Stade de la Licorne,Johan Hamel,Match Report,,Ligue-1,13,2018-2019
20.0,Fri,2019-01-11,19:00,Caen,1.3,1–3,2.4,Lille,16018.0,Stade Michel d'Ornano,Thomas LÃ©onard,Match Report,,Ligue-1,13,2018-2019
20.0,Fri,2019-01-11,20:45,Lyon,1.5,1–1,0.9,Reims,42512.0,Groupama Stadium,BenoÃ®t Millot,Match Report,,Ligue-1,13,2018-2019
20.0,Sat,2019-01-12,17:00,Amiens,0.3,0–3,3.0,Paris S-G,11932.0,Stade de la Licorne,Florent Batta,Match Report,,Ligue-1,13,2018-2019
20.0,Sat,2019-01-12,20:00,Guingamp,0.7,0–1,0.8,Saint-Étienne,15342.0,Stade du Roudourou,Karim Abed,Match Report,,Ligue-1,13,2018-2019
20.0,Sat,2019-01-12,20:00,Nice,1.7,1–0,1.6,Bordeaux,15191.0,Stade de Nice,Nicolas Rainville,Match Report,,Ligue-1,13,2018-2019
20.0,Sun,2019-01-13,15:00,Nantes,1.6,0–1,0.2,Rennes,31195.0,Stade de la Beaujoire - Louis Fonteneau,Ruddy Buquet,Match Report,,Ligue-1,13,2018-2019
20.0,Sun,2019-01-13,17:00,Dijon,0.9,1–1,0.9,Montpellier,11910.0,Stade Gaston GÃ©rard,BenoÃ®t Bastien,Match Report,,Ligue-1,13,2018-2019
20.0,Sun,2019-01-13,17:00,Toulouse,2.1,1–2,1.2,Strasbourg,15465.0,Stadium Municipal,Hakim Ben El Hadj Salem,Match Report,,Ligue-1,13,2018-2019
20.0,Sun,2019-01-13,21:00,Marseille,1.4,1–1,0.8,Monaco,44315.0,Orange VÃ©lodrome,Mikael Lesage,Match Report,,Ligue-1,13,2018-2019
17.0,Tue,2019-01-15,19:00,Angers,2.7,1–2,0.5,Bordeaux,10836.0,Stade Raymond Kopa,Eric Wattellier,Match Report,,Ligue-1,13,2018-2019
17.0,Wed,2019-01-16,19:00,Monaco,1.6,1–1,1.2,Nice,11345.0,Stade Louis II.,BenoÃ®t Bastien,Match Report,,Ligue-1,13,2018-2019
17.0,Wed,2019-01-16,19:00,Nîmes,0.8,1–0,0.5,Nantes,12806.0,Stade des CostiÃ¨res,Hakim Ben El Hadj Salem,Match Report,,Ligue-1,13,2018-2019
17.0,Wed,2019-01-16,19:00,Toulouse,0.9,2–2,2.0,Lyon,16587.0,Stadium Municipal,Ruddy Buquet,Match Report,,Ligue-1,13,2018-2019
18.0,Wed,2019-01-16,19:00,Guingamp,0.7,2–1,1.1,Rennes,14179.0,Stade du Roudourou,ClÃ©ment Turpin,Match Report,,Ligue-1,13,2018-2019
17.0,Wed,2019-01-16,21:00,Saint-Étienne,2.0,2–1,1.1,Marseille,28146.0,Stade Geoffroy-Guichard,Antony Gautier,Match Report,,Ligue-1,13,2018-2019
21.0,Fri,2019-01-18,20:45,Lille,2.2,2–1,0.3,Amiens,27211.0,Stade Pierre-Mauroy,Willy Delajod,Match Report,,Ligue-1,13,2018-2019
21.0,Sat,2019-01-19,17:00,Paris S-G,4.8,9–0,0.0,Guingamp,47268.0,Parc des Princes,Amaury Delerue,Match Report,,Ligue-1,13,2018-2019
21.0,Sat,2019-01-19,20:00,Reims,1.0,1–1,1.3,Nice,11776.0,Stade Auguste-Delaune II,Olivier Thual,Match Report,,Ligue-1,13,2018-2019
21.0,Sat,2019-01-19,20:00,Nîmes,1.4,0–1,0.8,Toulouse,12736.0,Stade des CostiÃ¨res,JÃ©rÃ´me Brisard,Match Report,,Ligue-1,13,2018-2019
21.0,Sat,2019-01-19,20:00,Monaco,1.0,1–5,1.2,Strasbourg,7298.0,Stade Louis II.,FranÃ§ois Letexier,Match Report,,Ligue-1,13,2018-2019
21.0,Sun,2019-01-20,15:00,Rennes,1.1,0–0,0.4,Montpellier,23990.0,Roazhon Park,JÃ©rÃ´me Miguelgorry,Match Report,,Ligue-1,13,2018-2019
21.0,Sun,2019-01-20,17:00,Angers,0.2,1–0,0.9,Nantes,12412.0,Stade Raymond Kopa,BenoÃ®t Millot,Match Report,,Ligue-1,13,2018-2019
21.0,Sun,2019-01-20,17:00,Caen,0.5,0–1,0.8,Marseille,19607.0,Stade Michel d'Ornano,Franck Schneider,Match Report,,Ligue-1,13,2018-2019
21.0,Sun,2019-01-20,19:00,Bordeaux,2.0,1–0,1.0,Dijon,13380.0,Stade Matmut-Atlantique,Johan Hamel,Match Report,,Ligue-1,13,2018-2019
21.0,Sun,2019-01-20,21:00,Saint-Étienne,2.0,1–2,2.2,Lyon,41594.0,Stade Geoffroy-Guichard,BenoÃ®t Bastien,Match Report,,Ligue-1,13,2018-2019
20.0,Wed,2019-01-23,19:00,Nîmes,1.5,3–1,1.4,Angers,12015.0,Stade des CostiÃ¨res,Olivier Thual,Match Report,,Ligue-1,13,2018-2019
22.0,Fri,2019-01-25,20:45,Marseille,1.4,1–2,2.3,Lille,43845.0,Orange VÃ©lodrome,Amaury Delerue,Match Report,,Ligue-1,13,2018-2019
22.0,Sat,2019-01-26,20:00,Guingamp,0.7,0–1,0.7,Reims,13853.0,Stade du Roudourou,Thomas LÃ©onard,Match Report,,Ligue-1,13,2018-2019
22.0,Sat,2019-01-26,20:00,Nice,1.7,2–0,0.8,Nîmes,15982.0,Stade de Nice,BenoÃ®t Millot,Match Report,,Ligue-1,13,2018-2019
22.0,Sat,2019-01-26,20:00,Dijon,1.6,2–0,1.7,Monaco,12060.0,Stade Gaston GÃ©rard,Eric Wattellier,Match Report,,Ligue-1,13,2018-2019
22.0,Sat,2019-01-26,20:00,Strasbourg,0.4,1–0,0.8,Bordeaux,25214.0,Stade de la Meinau,Florent Batta,Match Report,,Ligue-1,13,2018-2019
22.0,Sun,2019-01-27,15:00,Montpellier,1.2,2–0,0.4,Caen,11001.0,Stade de la Mosson,Hakim Ben El Hadj Salem,Match Report,,Ligue-1,13,2018-2019
22.0,Sun,2019-01-27,17:00,Amiens,0.9,0–1,1.4,Lyon,10017.0,Stade de la Licorne,JÃ©rÃ´me Miguelgorry,Match Report,,Ligue-1,13,2018-2019
22.0,Sun,2019-01-27,20:00,Toulouse,1.5,0–0,1.2,Angers,11296.0,Stadium Municipal,Johan Hamel,Match Report,,Ligue-1,13,2018-2019
22.0,Sun,2019-01-27,21:00,Paris S-G,3.3,4–1,1.2,Rennes,43307.0,Parc des Princes,Karim Abed,Match Report,,Ligue-1,13,2018-2019
22.0,Wed,2019-01-30,21:00,Nantes,1.4,1–1,1.6,Saint-Étienne,28748.0,Stade de la Beaujoire - Louis Fonteneau,Franck Schneider,Match Report,,Ligue-1,13,2018-2019
23.0,Fri,2019-02-01,20:45,Lille,1.7,4–0,0.3,Nice,32849.0,Stade Pierre-Mauroy,JÃ©rÃ´me Miguelgorry,Match Report,,Ligue-1,13,2018-2019
23.0,Sat,2019-02-02,20:00,Monaco,1.4,2–1,1.1,Toulouse,5896.0,Stade Louis II.,Mikael Lesage,Match Report,,Ligue-1,13,2018-2019
23.0,Sat,2019-02-02,20:00,Rennes,1.6,1–0,0.5,Amiens,17783.0,Roazhon Park,Olivier Thual,Match Report,,Ligue-1,13,2018-2019
23.0,Sat,2019-02-02,20:00,Angers,1.5,1–0,0.5,Dijon,8451.0,Stade Raymond Kopa,Florent Batta,Match Report,,Ligue-1,13,2018-2019
23.0,Sat,2019-02-02,21:00,Reims,1.2,2–1,0.7,Marseille,20546.0,Stade Auguste-Delaune II,FranÃ§ois Letexier,Match Report,,Ligue-1,13,2018-2019
23.0,Sun,2019-02-03,15:00,Nîmes,0.8,1–1,0.6,Montpellier,18045.0,Stade des CostiÃ¨res,Antony Gautier,Match Report,,Ligue-1,13,2018-2019
23.0,Sun,2019-02-03,21:00,Lyon,3.0,2–1,2.1,Paris S-G,57624.0,Groupama Stadium,ClÃ©ment Turpin,Match Report,,Ligue-1,13,2018-2019
18.0,Tue,2019-02-05,19:00,Marseille,1.9,1–0,0.3,Bordeaux,,Orange VÃ©lodrome,JÃ©rÃ´me Brisard,Match Report,,Ligue-1,13,2018-2019
24.0,Fri,2019-02-08,20:45,Dijon,0.9,1–2,1.4,Marseille,15095.0,Stade Gaston GÃ©rard,Thomas LÃ©onard,Match Report,,Ligue-1,13,2018-2019
24.0,Sat,2019-02-09,17:00,Paris S-G,2.4,1–0,0.7,Bordeaux,47274.0,Parc des Princes,Ruddy Buquet,Match Report,,Ligue-1,13,2018-2019
24.0,Sat,2019-02-09,20:00,Strasbourg,1.2,1–2,1.0,Angers,25010.0,Stade de la Meinau,Amaury Delerue,Match Report,,Ligue-1,13,2018-2019
24.0,Sat,2019-02-09,20:00,Amiens,0.7,1–0,0.4,Caen,9373.0,Stade de la Licorne,Eric Wattellier,Match Report,,Ligue-1,13,2018-2019
24.0,Sun,2019-02-10,15:00,Montpellier,1.3,2–2,1.4,Monaco,13709.0,Stade de la Mosson,Franck Schneider,Match Report,,Ligue-1,13,2018-2019
24.0,Sun,2019-02-10,15:00,Toulouse,0.6,1–1,1.7,Reims,15240.0,Stadium Municipal,Karim Abed,Match Report,,Ligue-1,13,2018-2019
24.0,Sun,2019-02-10,15:00,Nantes,1.9,2–4,2.0,Nîmes,34219.0,Stade de la Beaujoire - Louis Fonteneau,ClÃ©ment Turpin,Match Report,,Ligue-1,13,2018-2019
24.0,Sun,2019-02-10,17:00,Guingamp,0.4,0–2,1.5,Lille,13886.0,Stade du Roudourou,BenoÃ®t Bastien,Match Report,,Ligue-1,13,2018-2019
24.0,Sun,2019-02-10,17:00,Rennes,2.4,3–0,1.6,Saint-Étienne,24230.0,Roazhon Park,Johan Hamel,Match Report,,Ligue-1,13,2018-2019
24.0,Sun,2019-02-10,21:00,Nice,1.4,1–0,1.6,Lyon,22193.0,Stade de Nice,Mikael Lesage,Match Report,,Ligue-1,13,2018-2019
23.0,Wed,2019-02-13,19:00,Saint-Étienne,1.3,2–1,0.6,Strasbourg,16406.0,Stade Geoffroy-Guichard,JÃ©rÃ´me Brisard,Match Report,,Ligue-1,13,2018-2019
23.0,Wed,2019-02-13,19:30,Caen,0.5,0–1,1.5,Nantes,16627.0,Stade Michel d'Ornano,Willy Delajod,Match Report,,Ligue-1,13,2018-2019
25.0,Fri,2019-02-15,19:00,Nîmes,1.0,2–0,1.2,Dijon,12703.0,Stade des CostiÃ¨res,JÃ©rÃ´me Miguelgorry,Match Report,,Ligue-1,13,2018-2019
25.0,Fri,2019-02-15,20:45,Lyon,1.3,2–1,1.3,Guingamp,40305.0,Groupama Stadium,Antony Gautier,Match Report,,Ligue-1,13,2018-2019
