Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,League Name,League ID,Season
Kouamé Botué,bf BFA,FW,Ajaccio,19,2002,12,6,565,6.3,1,0,1,0,0,2,0,0.16,0.00,0.16,0.16,0.16,18,8,44.4,2.87,1.27,0.06,0.13,,47,29.9,75,0,6,19,3,1.67,2,1,+1,+0.16,-0.52,0,14,14,5,5,3,3,,,0,Ligue-2,60,2021-2022
Dimitri Boudaud,fr FRA,MF,Dunkerque,34,1987,6,0,74,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,2,0,0.0,2.43,0.00,0.00,,,12,4.1,,0,6,12,3,0.50,0,1,-1,-1.22,-0.69,0,4,2,0,3,0,1,,,0,Ligue-2,60,2021-2022
Ismaëlben Boura,fr FRA,"DF,MF",Le Havre,21,2000,9,9,756,8.4,1,0,1,0,0,2,1,0.12,0.00,0.12,0.12,0.12,7,2,28.6,0.83,0.24,0.14,0.50,,84,38.2,84,6,0,,0,1.56,11,8,+3,+0.36,+0.14,1,7,12,0,24,15,4,,,0,Ligue-2,60,2021-2022
Khalid Boutaïb,ma MAR,FW,Le Havre,34,1987,19,17,1436,16.0,5,0,5,0,0,3,1,0.31,0.00,0.31,0.31,0.31,36,12,33.3,2.26,0.75,0.14,0.42,,76,72.5,82,8,2,20,0,1.42,17,13,+4,+0.25,-0.08,0,37,24,14,2,11,27,,,0,Ligue-2,60,2021-2022
Bilal Boutobba,fr FRA,MF,Niort,23,1998,19,17,1527,17.0,4,5,4,0,0,1,0,0.24,0.29,0.53,0.24,0.53,22,12,54.5,1.30,0.71,0.18,0.33,,80,89.3,87,10,2,23,0,1.47,23,18,+5,+0.29,+1.77,0,21,29,5,61,15,12,,,0,Ligue-2,60,2021-2022
Aymen Boutoutaou,fr FRA,"FW,MF",Valenciennes,20,2001,6,5,344,3.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,8,2,25.0,2.09,0.52,0.00,0.00,,57,19.1,66,0,1,16,0,0.83,1,3,-2,-0.52,+0.09,0,5,12,0,5,2,5,,,0,Ligue-2,60,2021-2022
Samir Bouzar,fr FRA,DF,Nancy,22,1999,1,1,45,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,45,2.4,45,0,0,,1,0.00,0,3,-3,-6.00,-5.07,0,0,0,0,0,0,1,,,0,Ligue-2,60,2021-2022
Quentin Braat,fr FRA,GK,Niort,24,1997,19,19,1710,19.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,90,100.0,90,19,0,,0,1.47,23,21,+2,+0.11,,0,1,2,0,0,0,0,,,0,Ligue-2,60,2021-2022
Bilal Brahimi,fr FRA,"MF,DF",Dunkerque,21,2000,18,16,1436,16.0,2,1,2,0,0,3,0,0.13,0.06,0.19,0.13,0.19,10,5,50.0,0.63,0.31,0.20,0.40,,80,79.8,87,12,2,22,1,0.78,10,19,-9,-0.56,-0.07,0,20,33,1,41,14,16,,,0,Ligue-2,60,2021-2022
Nicolas Bruneel,fr FRA,MF,Dunkerque,24,1997,16,9,785,8.7,1,0,1,0,0,4,0,0.11,0.00,0.11,0.11,0.11,9,1,11.1,1.03,0.11,0.11,1.00,,49,43.6,72,1,7,20,2,1.06,6,9,-3,-0.34,+0.37,0,17,23,0,4,7,18,,,0,Ligue-2,60,2021-2022
Lucas Buadés,fr FRA,MF,Rodez Aveyron,24,1997,21,20,1817,20.2,4,1,4,0,0,1,0,0.20,0.05,0.25,0.20,0.25,18,5,27.8,0.89,0.25,0.22,0.80,,87,91.8,90,18,1,24,0,1.33,20,18,+2,+0.10,+2.86,0,20,28,3,56,31,21,,,0,Ligue-2,60,2021-2022
Lamine Buhanga,ci CIV,DF,Guingamp,20,2001,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,2,0,0.0,2.00,0.00,0.00,,,90,4.5,90,1,0,,0,0.00,0,3,-3,-3.00,-2.81,0,2,0,0,0,2,1,,,0,Ligue-2,60,2021-2022
Plamedi Buni Jorge,ao ANG,MF,Rodez Aveyron,21,2000,2,0,6,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,3,0.3,,0,2,3,4,3.00,0,0,0,0.00,+0.14,0,0,0,0,0,0,0,,,0,Ligue-2,60,2021-2022
Orges Bunjaku,ch SUI,MF,Grenoble,20,2001,13,2,394,4.4,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,0.23,0.00,0.00,,,30,20.8,85,1,11,20,2,1.38,2,9,-7,-1.60,-1.42,0,9,7,0,9,6,2,,,0,Ligue-2,60,2021-2022
Patrick Burner,mq MTQ,"DF,MF",Nîmes,25,1996,19,16,1376,15.3,0,2,0,0,0,3,0,0.00,0.13,0.13,0.00,0.13,11,3,27.3,0.72,0.20,0.00,0.00,,72,76.4,80,7,3,30,1,1.37,17,21,-4,-0.26,-0.90,0,20,22,0,30,29,23,,,0,Ligue-2,60,2021-2022
Warren Caddy,fr FRA,FW,Paris FC,24,1997,17,9,776,8.6,2,0,1,1,2,2,0,0.23,0.00,0.23,0.12,0.12,20,6,30.0,2.32,0.70,0.05,0.17,,46,43.1,71,1,8,17,0,1.65,7,6,+1,+0.12,-0.59,0,13,6,5,3,0,4,,,0,Ligue-2,60,2021-2022
Hady Camara,gn GUI,DF,Guingamp,20,2002,7,6,594,6.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,3,0,0.0,0.45,0.00,0.00,,,85,30.0,90,6,1,54,3,1.43,7,9,-2,-0.30,+0.02,0,4,5,1,0,19,4,,,0,Ligue-2,60,2021-2022
Ousman Camara,fr FRA,DF,Paris FC,18,2003,19,15,1439,16.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,3,2,66.7,0.19,0.13,0.00,0.00,,76,79.9,88,14,4,29,1,1.89,24,11,+13,+0.81,+1.81,0,17,13,0,1,13,15,,,0,Ligue-2,60,2021-2022
Thibault Campanini,fr FRA,"DF,MF",Paris FC,23,1998,5,3,208,2.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,2,1,50.0,0.87,0.43,0.00,0.00,,42,11.6,62,0,2,12,6,1.20,2,2,0,0.00,-0.51,0,3,2,0,8,2,2,,,0,Ligue-2,60,2021-2022
Louis Carnot,fr FRA,MF,Guingamp,20,2001,9,1,184,2.0,1,0,1,0,0,1,0,0.49,0.00,0.49,0.49,0.49,1,1,100.0,0.49,0.49,1.00,1.00,,20,9.3,90,1,8,12,5,1.11,1,4,-3,-1.47,-1.27,0,4,3,0,3,5,5,,,0,Ligue-2,60,2021-2022
Josué Casimir,fr FRA,MF,Le Havre,20,2001,2,0,46,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,2,0,0.0,3.91,0.00,0.00,,,23,2.3,,0,2,23,3,0.50,0,0,0,0.00,-0.28,0,1,1,0,4,1,0,,,0,Ligue-2,60,2021-2022
Yohan Cassubie,fr FRA,"MF,DF",Niort,21,2000,11,9,784,8.7,1,2,1,0,0,2,0,0.11,0.23,0.34,0.11,0.34,5,1,20.0,0.57,0.11,0.20,1.00,,71,45.8,82,4,2,24,0,1.36,11,9,+2,+0.23,+0.23,0,13,6,1,5,17,23,,,0,Ligue-2,60,2021-2022
Yoann Cathline,fr FRA,"MF,FW",Guingamp,19,2002,8,2,195,2.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,9,1,11.1,4.15,0.46,0.00,0.00,,24,9.8,66,0,6,11,0,1.00,1,4,-3,-1.38,-1.18,0,4,4,0,7,0,3,,,0,Ligue-2,60,2021-2022
Julien Celestine,fr FRA,DF,Rodez Aveyron,24,1997,18,17,1459,16.2,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,5,1,20.0,0.31,0.06,0.00,0.00,,81,73.7,86,13,1,5,3,1.44,17,19,-2,-0.12,+0.05,0,33,28,0,0,20,15,,,0,Ligue-2,60,2021-2022
Florian Chabrolle,fr FRA,MF,Ajaccio,23,1998,6,2,183,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,0.49,0.00,0.00,,,31,9.7,83,1,4,5,9,1.17,2,2,0,0.00,-0.58,0,5,4,0,0,1,3,,,0,Ligue-2,60,2021-2022
Mehdi Chahiri,ma MAR,"MF,FW",Caen,25,1996,11,10,883,9.8,3,0,3,0,0,0,0,0.31,0.00,0.31,0.31,0.31,24,8,33.3,2.45,0.82,0.13,0.38,,80,46.7,85,6,1,36,0,0.73,10,12,-2,-0.20,-0.56,0,7,13,2,26,4,8,,,0,Ligue-2,60,2021-2022
Gaëtan Charbonnier,fr FRA,FW,Auxerre,33,1988,17,16,1460,16.2,12,2,12,0,0,4,1,0.74,0.12,0.86,0.74,0.86,40,23,57.5,2.47,1.42,0.30,0.52,,86,81.1,90,14,1,28,0,1.59,25,20,+5,+0.31,-1.02,1,45,16,19,8,4,11,,,0,Ligue-2,60,2021-2022
Samir Chergui,fr FRA,DF,Paris FC,22,1999,19,17,1547,17.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,3,1,33.3,0.17,0.06,0.00,0.00,,81,85.9,89,16,2,21,0,1.79,23,18,+5,+0.29,-1.13,0,14,4,0,4,19,10,,,0,Ligue-2,60,2021-2022
Tafsir Cherif,gn GUI,DF,Quevilly-Rouen,26,1995,2,1,97,1.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,0.93,0.00,0.00,,,49,4.9,90,1,1,7,1,0.50,1,1,0,0.00,+0.43,0,1,3,0,4,0,1,,,0,Ligue-2,60,2021-2022
Lucas Chevalier,fr FRA,GK,Valenciennes,20,2001,12,12,1080,12.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,90,60.0,90,12,0,,0,1.33,11,16,-5,-0.42,+0.46,0,0,3,0,0,0,0,,,0,Ligue-2,60,2021-2022
Joris Chougrani,fr FRA,DF,Rodez Aveyron,30,1991,17,13,1220,13.6,1,0,1,0,0,2,0,0.07,0.00,0.07,0.07,0.07,14,3,21.4,1.03,0.22,0.07,0.33,,72,61.6,87,12,4,24,0,1.29,12,16,-4,-0.30,-0.41,0,12,10,0,19,14,9,,,0,Ligue-2,60,2021-2022
Yanis Cimignani,fr FRA,MF,Ajaccio,20,2002,20,17,1435,15.9,2,2,2,0,0,5,0,0.13,0.13,0.25,0.13,0.25,17,6,35.3,1.07,0.38,0.12,0.33,,72,75.9,79,4,3,32,0,2.05,15,6,+9,+0.56,+0.17,0,23,10,4,35,19,14,,,0,Ligue-2,60,2021-2022
Amadou Ciss,sn SEN,MF,Amiens,22,1999,9,2,281,3.1,0,2,0,0,0,0,0,0.00,0.64,0.64,0.00,0.64,0,0,,0.00,0.00,,,,31,14.2,76,0,7,18,0,1.33,4,4,0,0.00,-0.26,0,3,4,0,5,0,4,,,0,Ligue-2,60,2021-2022
Saliou Ciss,sn SEN,"MF,DF",Nancy,32,1989,12,12,1018,11.3,0,1,0,0,0,1,0,0.00,0.09,0.09,0.00,0.09,21,6,28.6,1.86,0.53,0.00,0.00,,85,53.9,85,8,0,,0,0.50,8,19,-11,-0.97,+0.16,0,12,24,0,22,16,11,,,0,Ligue-2,60,2021-2022
Ibrahim Cissé,sn SEN,DF,Dunkerque,25,1996,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,90,10.0,90,2,0,,1,0.50,2,3,-1,-0.50,+0.06,0,2,5,0,1,5,0,,,0,Ligue-2,60,2021-2022
Ibrahim Cissé,sn SEN,DF,Caen,25,1996,11,10,859,9.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,78,45.4,84,8,1,21,0,0.91,10,11,-1,-0.10,-0.37,0,4,8,0,0,17,5,,,0,Ligue-2,60,2021-2022
Mohamed Cissé,fr FRA,"MF,FW",Nancy,18,2003,14,6,641,7.1,0,1,0,0,0,0,0,0.00,0.14,0.14,0.00,0.14,15,2,13.3,2.11,0.28,0.00,0.00,,46,33.9,75,1,8,24,2,0.64,7,14,-7,-0.98,+0.10,0,10,26,11,42,1,14,,,0,Ligue-2,60,2021-2022
Nadjib Cisse,ml MLI,DF,Quevilly-Rouen,21,2000,4,2,206,2.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,52,10.4,79,1,2,25,7,1.00,4,3,+1,+0.44,+0.94,0,0,5,0,0,3,3,,,0,Ligue-2,60,2021-2022
Sidi Cissé,fr FRA,FW,Niort,18,2003,7,0,73,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,1,100.0,1.23,1.23,0.00,0.00,,10,4.3,,0,7,10,4,1.29,1,2,-1,-1.23,-1.40,0,2,3,0,1,0,1,,,0,Ligue-2,60,2021-2022
Souleymane Cissé,sn SEN,MF,Grenoble,30,1991,10,8,677,7.5,0,1,0,0,0,2,0,0.00,0.13,0.13,0.00,0.13,7,2,28.6,0.93,0.27,0.00,0.00,,68,35.8,79,3,2,23,3,0.80,4,10,-6,-0.80,-0.50,0,6,7,0,5,12,8,,,0,Ligue-2,60,2021-2022
Till Cissokho,fr FRA,DF,Quevilly-Rouen,21,2000,16,16,1378,15.3,1,0,1,0,0,1,1,0.07,0.00,0.07,0.07,0.07,5,2,40.0,0.33,0.13,0.20,0.50,,86,69.6,86,14,0,,0,1.19,16,21,-5,-0.33,+0.27,0,17,7,1,0,24,12,,,0,Ligue-2,60,2021-2022
Alexandre Coeff,fr FRA,"MF,DF",Auxerre,29,1992,13,11,1005,11.2,0,1,0,0,0,1,0,0.00,0.09,0.09,0.00,0.09,4,0,0.0,0.36,0.00,0.00,,,77,55.8,87,8,2,22,2,1.92,18,9,+9,+0.81,+0.69,0,8,10,2,15,19,11,,,0,Ligue-2,60,2021-2022
Grégory Coelho,fr FRA,MF,Rodez Aveyron,22,1999,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,90,4.5,90,1,0,,2,1.00,0,0,0,0.00,+0.14,0,0,2,0,1,2,1,,,0,Ligue-2,60,2021-2022
Daniel Congré,fr FRA,DF,Dijon,36,1985,20,20,1800,20.0,2,0,2,0,0,3,0,0.10,0.00,0.10,0.10,0.10,12,4,33.3,0.60,0.20,0.17,0.50,,90,90.9,90,20,0,,0,1.45,26,24,+2,+0.10,+1.60,0,18,14,0,0,27,24,,,0,Ligue-2,60,2021-2022
Ibrahima Conté,gn GUI,DF,Niort,25,1996,16,16,1440,16.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,4,0,0.0,0.25,0.00,0.00,,,90,84.2,90,16,0,,3,1.38,17,17,0,0.00,-0.67,0,12,9,0,0,20,7,,,1,Ligue-2,60,2021-2022
Quentin Cornette,fr FRA,"MF,FW",Le Havre,28,1994,22,19,1521,16.9,5,4,5,0,0,1,0,0.30,0.24,0.53,0.30,0.53,44,20,45.5,2.60,1.18,0.11,0.25,,69,76.8,78,5,3,14,0,1.55,20,11,+9,+0.53,+1.12,0,18,31,4,147,12,14,,,0,Ligue-2,60,2021-2022
Joris Correa,fr FRA,"MF,FW",Grenoble,28,1993,8,6,506,5.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,7,2,28.6,1.25,0.36,0.00,0.00,,63,26.8,73,1,2,35,0,1.00,3,4,-1,-0.18,+0.41,0,7,13,1,5,2,10,,,0,Ligue-2,60,2021-2022
Killian Corredor,fr FRA,FW,Rodez Aveyron,21,2000,6,0,83,0.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,1.08,0.00,0.00,,,14,4.2,,0,6,14,3,1.17,1,2,-1,-1.08,-0.99,0,0,1,0,2,0,1,,,0,Ligue-2,60,2021-2022
Logan Costa,fr FRA,DF,Toulouse,20,2001,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,1,0.1,,0,1,1,7,3.00,0,0,0,0.00,-1.18,0,0,0,0,0,0,0,,,0,Ligue-2,60,2021-2022
Nuno da Costa,cv CPV,"FW,MF",Caen,30,1991,8,5,442,4.9,3,0,3,0,0,4,1,0.61,0.00,0.61,0.61,0.61,8,4,50.0,1.63,0.81,0.38,0.75,,55,23.4,72,0,3,27,0,1.00,6,5,+1,+0.20,+0.14,1,12,10,2,6,4,8,,,0,Ligue-2,60,2021-2022
Senou Coulibaly,ml MLI,DF,Dijon,27,1994,16,15,1339,14.9,1,0,1,0,0,6,0,0.07,0.00,0.07,0.07,0.07,10,1,10.0,0.67,0.07,0.10,1.00,,84,67.6,89,14,1,6,0,1.25,17,18,-1,-0.07,-0.07,0,15,20,1,0,23,10,,,0,Ligue-2,60,2021-2022
Woyo Coulibaly,fr FRA,DF,Le Havre,22,1999,2,0,38,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,19,1.9,,0,2,19,0,1.00,0,0,0,0.00,-0.28,0,0,2,0,1,0,1,,,0,Ligue-2,60,2021-2022
Yoann Court,fr FRA,MF,Caen,32,1990,4,3,222,2.5,0,2,0,0,0,0,0,0.00,0.81,0.81,0.00,0.81,5,1,20.0,2.03,0.41,0.00,0.00,,56,11.7,70,1,1,12,0,2.25,5,0,+5,+2.03,+2.19,0,5,3,0,9,2,5,,,0,Ligue-2,60,2021-2022
Gaëtan Courtet,fr FRA,FW,Ajaccio,32,1989,20,20,1745,19.4,4,3,4,0,0,8,0,0.21,0.15,0.36,0.21,0.36,44,20,45.5,2.27,1.03,0.09,0.20,,87,92.3,87,15,0,,0,2.00,20,9,+11,+0.57,+0.57,0,57,31,10,13,12,3,,,0,Ligue-2,60,2021-2022
Mathieu Coutadeur,fr FRA,MF,Ajaccio,35,1986,17,16,1440,16.0,0,2,0,0,0,1,0,0.00,0.12,0.12,0.00,0.12,9,2,22.2,0.56,0.12,0.00,0.00,,85,76.2,89,13,1,14,0,1.94,15,6,+9,+0.56,+0.16,0,14,16,0,6,32,15,,,0,Ligue-2,60,2021-2022
Adrián Cubas,py PAR,MF,Nîmes,25,1996,16,13,1190,13.2,1,2,1,0,0,4,0,0.08,0.15,0.23,0.08,0.23,4,1,25.0,0.30,0.08,0.25,1.00,,74,66.1,85,8,3,27,0,1.56,15,14,+1,+0.08,+0.37,0,31,14,0,0,29,36,,,0,Ligue-2,60,2021-2022
Joffrey Cuffaut,fr FRA,DF,Valenciennes,33,1988,18,18,1604,17.8,1,0,0,1,1,3,0,0.06,0.00,0.06,0.00,0.00,19,7,36.8,1.07,0.39,0.00,0.00,,89,89.1,89,17,0,,1,1.17,14,23,-9,-0.50,+0.87,0,14,31,0,2,38,19,,,0,Ligue-2,60,2021-2022
Sessi D'Almeida,bj BEN,MF,Valenciennes,26,1995,8,6,476,5.3,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,3,0,0.0,0.57,0.00,0.00,,,60,26.4,75,3,2,14,3,1.00,3,4,-1,-0.19,+0.56,0,15,7,0,2,10,5,,,0,Ligue-2,60,2021-2022
Ottman Dadoune,fr FRA,"FW,MF",Quevilly-Rouen,27,1994,6,3,287,3.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,2,1,50.0,0.63,0.31,0.00,0.00,,48,14.5,81,2,3,14,2,1.17,2,4,-2,-0.63,-0.26,0,3,2,2,1,1,0,,,0,Ligue-2,60,2021-2022
Bradley Danger,fr FRA,MF,Rodez Aveyron,23,1998,20,20,1766,19.6,1,0,1,0,0,2,0,0.05,0.00,0.05,0.05,0.05,13,4,30.8,0.66,0.20,0.08,0.25,,88,89.2,88,17,0,,0,1.35,19,19,0,0.00,+1.26,0,28,36,0,9,25,27,,,0,Ligue-2,60,2021-2022
Quentin Daubin,fr FRA,MF,Pau FC,26,1995,19,19,1633,18.1,0,1,0,0,0,7,0,0.00,0.06,0.06,0.00,0.06,11,4,36.4,0.61,0.22,0.00,0.00,,86,86.4,86,14,0,,0,1.42,22,19,+3,+0.17,+1.22,0,30,34,0,3,38,46,,,0,Ligue-2,60,2021-2022
Florian David,gp GLP,FW,Rodez Aveyron,29,1992,20,8,756,8.4,2,1,2,0,0,2,0,0.24,0.12,0.36,0.24,0.36,30,13,43.3,3.57,1.55,0.07,0.15,,38,38.2,67,0,12,18,1,1.25,9,7,+2,+0.24,+0.61,0,5,7,5,15,4,1,,,0,Ligue-2,60,2021-2022
Lucas Deaux,fr FRA,MF,Dijon,33,1988,12,8,892,9.9,0,3,0,0,0,4,0,0.00,0.30,0.30,0.00,0.30,8,2,25.0,0.81,0.20,0.00,0.00,,74,45.1,88,6,4,48,0,1.08,14,16,-2,-0.20,-0.28,0,33,11,0,15,20,18,,,1,Ligue-2,60,2021-2022
Mathieu Debuchy,fr FRA,"DF,MF",Valenciennes,36,1985,16,15,1317,14.6,0,1,0,0,0,1,1,0.00,0.07,0.07,0.00,0.07,11,1,9.1,0.75,0.07,0.00,0.00,,82,73.2,86,13,1,30,0,1.06,12,19,-7,-0.48,+0.45,0,26,17,0,58,35,26,,,0,Ligue-2,60,2021-2022
Brecht Dejaegere,be BEL,MF,Toulouse,30,1991,19,18,1271,14.1,2,3,2,0,0,3,0,0.14,0.21,0.35,0.14,0.35,17,4,23.5,1.20,0.28,0.12,0.50,,67,64.2,70,4,1,10,0,1.84,27,14,+13,+0.92,-0.73,0,33,29,2,21,15,12,,,0,Ligue-2,60,2021-2022
Nathan Dekoke,fr FRA,DF,Quevilly-Rouen,26,1996,15,14,1248,13.9,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,4,1,25.0,0.29,0.07,0.00,0.00,,83,63.0,87,11,1,28,1,1.20,13,18,-5,-0.36,+0.13,0,21,11,0,12,21,23,,,0,Ligue-2,60,2021-2022
Shaquil Delos,fr FRA,"DF,MF",Nancy,22,1999,21,19,1708,19.0,0,1,0,0,0,2,0,0.00,0.05,0.05,0.00,0.05,5,3,60.0,0.26,0.16,0.00,0.00,,81,90.4,88,18,2,22,0,0.71,15,31,-16,-0.84,+2.12,0,19,21,4,56,39,30,,,0,Ligue-2,60,2021-2022
Léon Delpech,fr FRA,MF,Nîmes,19,2002,17,6,617,6.9,1,1,1,0,0,3,0,0.15,0.15,0.29,0.15,0.29,10,1,10.0,1.46,0.15,0.10,1.00,,36,34.3,84,3,11,10,2,1.35,12,9,+3,+0.44,+0.74,0,14,10,0,4,5,8,,,0,Ligue-2,60,2021-2022
Vincent Demarconnay,fr FRA,GK,Paris FC,38,1983,17,17,1530,17.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,90,85.0,90,17,0,,1,1.82,25,16,+9,+0.53,+0.53,0,0,10,0,0,0,0,,,0,Ligue-2,60,2021-2022
Mahamadou Dembélé,fr FRA,"DF,MF",Pau FC,22,1999,20,11,1142,12.7,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,7,1,14.3,0.55,0.08,0.00,0.00,,57,60.4,88,10,9,19,1,1.40,16,16,0,0.00,0.00,0,14,10,1,7,28,15,,,0,Ligue-2,60,2021-2022
Malaly Dembélé,fr FRA,FW,Rodez Aveyron,24,1997,16,9,734,8.2,2,1,2,0,0,1,0,0.25,0.12,0.37,0.25,0.37,20,6,30.0,2.45,0.74,0.10,0.33,,46,37.1,69,0,7,16,1,1.31,8,4,+4,+0.49,+1.00,0,10,14,7,3,3,5,,,0,Ligue-2,60,2021-2022
Jessy Deminguet,fr FRA,MF,Caen,24,1998,18,17,1522,16.9,3,5,2,1,1,4,0,0.18,0.30,0.47,0.12,0.41,19,10,52.6,1.12,0.59,0.11,0.20,,85,80.5,87,13,1,45,0,1.28,23,16,+7,+0.41,+1.64,0,36,45,1,58,19,23,,,0,Ligue-2,60,2021-2022
Yohan Demoncy,fr FRA,MF,Paris FC,25,1996,11,5,526,5.8,0,1,0,0,0,0,0,0.00,0.17,0.17,0.00,0.17,4,3,75.0,0.68,0.51,0.00,0.00,,48,29.2,77,3,6,23,5,1.27,5,7,-2,-0.34,-1.12,0,7,10,0,19,4,10,,,0,Ligue-2,60,2021-2022
Branco van den Boomen,nl NED,MF,Toulouse,26,1995,21,21,1805,20.1,6,12,3,3,3,4,0,0.30,0.60,0.90,0.15,0.75,27,14,51.9,1.35,0.70,0.11,0.21,,86,91.2,86,17,0,,0,2.00,42,16,+26,+1.30,+1.30,0,22,13,0,185,14,28,,,0,Ligue-2,60,2021-2022
Clément Depres,fr FRA,FW,Rodez Aveyron,27,1994,16,14,1082,12.0,3,0,3,0,0,4,0,0.25,0.00,0.25,0.25,0.25,24,15,62.5,2.00,1.25,0.13,0.20,,68,54.6,74,4,2,27,1,1.00,12,16,-4,-0.33,-0.43,0,21,17,4,2,1,2,,,0,Ligue-2,60,2021-2022
Mikkel Desler,dk DEN,"DF,MF",Toulouse,26,1995,22,22,1915,21.3,1,2,1,0,0,4,1,0.05,0.09,0.14,0.05,0.14,17,5,29.4,0.80,0.23,0.06,0.20,,87,96.7,87,18,0,,0,1.91,42,19,+23,+1.08,-3.07,0,46,33,3,57,29,29,,,0,Ligue-2,60,2021-2022
Sieben Dewaele,be BEL,MF,Nancy,22,1999,14,13,1063,11.8,0,1,0,0,0,3,0,0.00,0.08,0.08,0.00,0.08,1,0,0.0,0.08,0.00,0.00,,,76,56.2,81,3,1,7,0,0.93,9,20,-11,-0.93,+0.27,0,21,9,0,31,9,19,,,0,Ligue-2,60,2021-2022
Alassane Diaby,ml MLI,MF,Quevilly-Rouen,27,1995,15,15,1297,14.4,1,0,1,0,0,4,1,0.07,0.00,0.07,0.07,0.07,6,1,16.7,0.42,0.07,0.17,1.00,,86,65.5,86,13,0,,2,1.40,15,18,-3,-0.21,+0.58,0,33,37,0,1,16,15,,,0,Ligue-2,60,2021-2022
Sidy Diagne,fr FRA,DF,Sochaux,20,2002,1,0,13,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,13,0.7,,0,1,13,6,3.00,1,0,+1,+6.92,+6.69,0,0,0,0,0,1,0,,,0,Ligue-2,60,2021-2022
Adama Diakhaby,fr FRA,"FW,MF",Amiens,25,1996,12,4,475,5.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,6,1,16.7,1.14,0.19,0.00,0.00,,40,24.0,74,1,8,22,0,0.58,4,7,-3,-0.57,-1.05,0,15,7,1,9,2,2,,,0,Ligue-2,60,2021-2022
Bafodé Diakité,fr FRA,DF,Toulouse,21,2001,12,11,1007,11.2,1,0,1,0,0,1,0,0.09,0.00,0.09,0.09,0.09,6,1,16.7,0.54,0.09,0.17,1.00,,84,50.9,90,11,1,17,3,1.50,25,12,+13,+1.16,-0.04,0,12,6,1,2,5,12,,,2,Ligue-2,60,2021-2022
