Squad,# Pl,Age,Poss,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,A-xA,KP,1/3,PPA,CrsPA,Prog,Live,Dead,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,Int,Blocks,SCA,SCA90,PassLive,PassDead,Drib,Fld,Def,GCA,GCA90,PassLive_AMB,PassDead_AMB,Drib_AMB,Sh_AMB,Fld_AMB,Def_AMB,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl_dribble,Tkl%,Past,Succ,%,Def 3rd_pression,Mid 3rd_pression,Att 3rd_pression,ShSv,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Att_dribbles,Succ%,#Pl,Megs,Carries,CPA,Mis,Dis,Targ,Rec,Rec%,Prog_recevant,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,onxG,onxGA,xG+/-,xG+/-90,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Lost,Won%,League Name,League ID,Season
nl Ajax,19,25,45.3,6,66,540,6.0,6,3,4,2,3,12,1,1.0,0.5,1.5,0.67,1.17,11.2,8.9,6.7,15.6,1.87,1.12,2.98,1.49,2.61,85,28,32.9,14.17,4.67,0.05,0.14,17.6,3,0.11,-5.2,-4.9,2143,2717,78.9,42934,14988,858,991,86.6,878,1024,85.7,354,594,59.6,-3.7,65,161,44,11,196,2420,297,5,477,88,65,26,8,11,2,1639,474,604,693,1664,110,113,56,15,40,56,63,145,24.17,102,11,11,8,2,9,1.5,4,0,1,3,1,0,113,70,70,32,11,45,39.1,70,338,30.6,356,488,259,2,80,161,162,3,3480,436,145,158,58.2,98,4,2277,36,72,77,2551,2143,84.0,231,90,100,85,,17,20,25,1.67,6,12,-6,-1.0,11.2,6.7,4.5,0.74,0,65,2,0,2,554,103,98,51.2,Champions-League,8,2019-2020
it Atalanta,23,27,51.6,9,99,810,9.0,18,14,17,1,2,26,3,2.0,1.56,3.56,1.89,3.44,16.4,15.0,12.7,27.7,1.82,1.42,3.24,1.66,3.08,113,44,38.9,12.56,4.89,0.15,0.39,16.7,7,0.13,1.6,2.0,3724,4572,81.5,73932,25859,1528,1706,89.6,1502,1742,86.2,609,936,65.1,1.3,80,252,72,13,299,4091,481,11,681,131,100,49,8,16,3,2971,775,826,1478,2636,146,179,64,16,63,86,103,179,19.89,119,14,22,14,2,31,3.44,26,0,3,1,1,0,159,108,85,61,13,56,36.4,98,461,29.8,588,664,294,1,105,219,177,3,5644,604,212,209,64.1,149,14,3746,45,121,135,4326,3724,86.1,368,90,100,84,,27,19,41,1.44,18,17,1,0.11,16.4,16.5,-0.1,-0.01,1,118,1,5,0,816,114,133,46.2,Champions-League,8,2019-2020
es Atlético Madrid,21,27,55.1,9,99,840,9.3,8,6,8,0,0,17,1,0.86,0.64,1.5,0.86,1.5,7.2,7.2,5.2,12.4,0.77,0.56,1.33,0.77,1.33,108,30,27.8,11.57,3.21,0.07,0.27,18.7,2,0.07,0.8,0.8,4597,5567,82.6,92670,27076,1750,1956,89.5,2040,2286,89.2,740,1130,65.5,0.8,78,379,85,15,387,5099,468,2,1017,207,136,59,25,21,0,3627,924,1016,1438,3604,171,182,65,7,81,80,119,163,17.46,116,12,18,5,5,15,1.61,13,0,0,1,1,0,171,107,83,62,26,54,30.0,126,446,30.4,536,637,293,0,109,235,294,5,6745,649,216,197,58.9,129,3,4375,29,120,119,5307,4597,86.6,439,93,100,89,,28,16,40,1.78,9,13,-4,-0.43,7.2,13.0,-5.8,-0.63,0,132,0,3,0,879,172,192,47.3,Champions-League,8,2019-2020
es Barcelona,24,27,42.4,9,99,810,9.0,14,13,13,1,2,23,0,1.56,1.44,3.0,1.44,2.89,14.6,13.0,10.0,23.1,1.62,1.12,2.73,1.45,2.56,127,43,33.9,14.11,4.78,0.1,0.3,16.9,3,0.1,-0.6,0.0,3792,4514,84.0,71015,22640,1669,1855,90.0,1558,1759,88.6,498,750,66.4,3.0,91,240,89,17,306,4156,358,22,749,127,90,41,11,21,1,3120,657,737,1106,3001,158,132,72,20,55,85,91,204,22.67,157,11,15,9,5,23,2.56,20,0,2,0,1,0,156,95,75,50,31,51,24.3,159,499,23.4,649,989,499,1,109,261,151,2,5525,634,247,149,59.7,98,5,3770,47,101,96,4351,3792,87.2,365,90,100,84,,30,20,43,2.0,14,15,-1,-0.11,14.6,13.3,1.3,0.14,0,129,2,1,2,713,73,77,48.7,Champions-League,8,2019-2020
de Bayern Munich,20,26,35.7,11,121,990,11.0,7,4,6,1,1,21,1,0.64,0.36,1.0,0.55,0.91,10.7,10.0,7.0,17.0,0.98,0.63,1.61,0.91,1.54,87,33,37.9,7.91,3.0,0.07,0.18,17.6,3,0.12,-3.7,-4.0,3297,4219,78.1,64473,23249,1396,1590,87.8,1318,1524,86.5,515,920,56.0,-3.0,65,181,47,12,216,3681,538,19,835,108,80,38,7,18,2,2642,650,927,1035,2655,159,187,104,15,76,67,124,144,13.09,109,8,15,6,4,11,1.0,7,0,2,0,2,0,170,96,104,59,7,74,31.9,158,437,21.1,783,926,363,1,127,249,354,10,5548,1020,149,234,62.8,154,8,3288,39,109,139,3930,3297,83.9,272,90,100,84,,33,21,63,3.0,8,43,-35,-3.18,10.7,32.7,-21.9,-1.99,0,111,1,2,0,759,112,151,42.6,Champions-League,8,2019-2020
pt Benfica,23,25,51.7,6,66,540,6.0,10,9,9,1,1,10,1,1.67,1.5,3.17,1.5,3.0,8.8,8.0,6.1,14.2,1.47,1.02,2.49,1.34,2.37,82,27,32.9,13.67,4.5,0.11,0.33,18.1,2,0.1,1.2,1.0,2754,3343,82.4,54074,17844,1138,1270,89.6,1138,1306,87.1,428,640,66.9,2.9,57,214,66,17,227,3056,287,13,749,86,89,30,5,14,3,2176,576,591,716,2286,100,125,51,11,47,38,88,134,22.33,103,8,9,5,5,19,3.17,16,0,1,0,1,1,137,90,77,49,11,52,44.1,66,361,31.2,371,521,265,1,73,195,128,2,4086,384,166,137,61.3,93,5,2678,35,85,74,3168,2754,86.9,268,90,100,84,,18,22,24,1.17,11,10,1,0.17,8.8,7.5,1.3,0.21,1,73,1,0,1,546,76,62,55.1,Champions-League,8,2019-2020
eng Chelsea,22,26,48.4,8,88,720,8.0,14,13,13,1,2,16,2,1.75,1.62,3.38,1.62,3.25,11.6,10.1,9.5,19.6,1.45,1.19,2.64,1.26,2.45,91,30,33.0,11.37,3.75,0.14,0.43,17.6,2,0.11,2.4,2.9,3271,4030,81.2,65859,21015,1230,1403,87.7,1459,1639,89.0,527,840,62.7,3.5,76,220,58,13,255,3630,400,14,828,101,75,39,8,14,3,2671,610,749,1336,2245,140,166,61,8,70,41,98,155,19.37,106,19,13,6,4,26,3.25,20,2,1,0,2,1,174,116,79,77,18,65,32.5,135,411,27.0,481,690,350,1,94,239,182,3,4960,652,160,127,55.1,77,4,3242,22,86,106,3769,3271,86.8,311,90,100,85,,25,16,36,1.38,16,12,4,0.5,11.6,15.6,-4.0,-0.49,2,83,2,2,0,656,97,130,42.7,Champions-League,8,2019-2020
be Club Brugge,22,28,58.3,6,66,540,6.0,12,10,12,0,0,16,0,2.0,1.67,3.67,2.0,3.67,9.0,9.0,6.7,15.7,1.5,1.12,2.61,1.5,2.61,77,24,31.2,12.83,4.0,0.16,0.5,17.3,3,0.12,3.0,3.0,3068,3684,83.3,55830,18663,1423,1553,91.6,1208,1385,87.2,378,608,62.2,3.3,57,185,59,10,227,3339,345,4,848,68,75,34,10,9,3,2562,550,572,849,2481,90,144,50,10,59,67,71,124,20.67,98,11,2,5,6,22,3.67,18,1,1,0,1,1,115,82,63,40,12,45,34.6,85,295,31.1,324,396,229,0,78,141,111,1,4378,405,150,156,55.1,93,2,2873,22,65,67,3551,3068,86.4,278,90,100,85,,18,17,24,0.5,12,4,8,1.33,9.0,7.5,1.4,0.24,0,62,0,1,0,540,85,84,50.3,Champions-League,8,2019-2020
hr Dinamo Zagreb,21,27,65.3,6,66,540,6.0,13,11,11,2,2,12,1,2.17,1.83,4.0,1.83,3.67,13.9,12.4,9.9,22.3,2.32,1.65,3.97,2.07,3.72,95,32,33.7,15.83,5.33,0.12,0.34,16.3,3,0.13,-0.9,-1.4,3438,4008,85.8,62027,17552,1556,1696,91.7,1418,1600,88.6,392,570,68.8,1.1,80,281,89,14,271,3726,282,9,679,73,94,28,13,6,3,2975,488,545,1542,2133,103,117,55,11,48,60,72,173,28.83,134,8,13,7,4,25,4.17,18,0,5,0,2,0,149,96,64,71,14,46,34.6,87,303,36.5,268,410,153,0,65,195,156,2,4763,293,243,131,61.8,89,7,3357,49,76,76,3844,3438,89.4,327,90,100,85,,18,17,24,0.83,13,10,3,0.5,13.9,6.0,7.9,1.32,1,64,2,1,0,579,100,86,53.8,Champions-League,8,2019-2020
de Dortmund,24,27,48.4,8,88,720,8.0,11,10,11,0,1,25,0,1.37,1.25,2.62,1.37,2.62,11.3,10.6,8.9,19.4,1.41,1.11,2.52,1.32,2.43,88,36,40.9,11.0,4.5,0.13,0.31,17.4,9,0.12,-0.3,0.4,3897,4596,84.8,74942,21813,1562,1753,89.1,1720,1916,89.8,548,782,70.1,1.1,61,265,62,12,299,4279,317,13,721,116,58,33,20,5,3,3270,673,653,1222,2992,142,125,63,11,52,77,87,139,17.37,102,12,5,12,0,20,2.5,17,1,2,0,0,0,167,105,68,65,34,58,33.7,114,389,28.1,437,565,382,1,97,264,139,3,5512,573,169,149,65.1,103,5,3761,21,88,110,4445,3897,87.7,348,90,100,85,,22,21,34,1.63,11,10,1,0.12,11.3,11.4,-0.1,-0.02,0,90,1,1,0,663,76,77,49.7,Champions-League,8,2019-2020
