Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,A-xA,KP,1/3,PPA,CrsPA,Prog,Live,Dead,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,Int,Blocks,SCA,SCA90,PassLive,PassDead,Drib,Fld,Def,GCA,GCA90,PassLive_AMB,PassDead_AMB,Drib_AMB,Sh_AMB,Fld_AMB,Def_AMB,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl_dribble,Tkl%,Past,Succ,%,Def 3rd_pression,Mid 3rd_pression,Att 3rd_pression,ShSv,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Att_dribbles,Succ%,#Pl,Megs,Carries,CPA,Mis,Dis,Targ,Rec,Rec%,Prog_recevant,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off_diff_tit_remp,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Lost,Won%,League Name,League ID,Season
Jordi Alba,es ESP,DF,Barcelona,32,1989,8,8,720,8.0,0,4,0,0,0,2,0,0.00,0.50,0.50,0.00,0.50,0.5,0.5,1.5,2.1,0.07,0.19,0.26,0.07,0.26,6,0,0.0,0.75,0.00,0.00,,22.6,0,0.09,-0.5,-0.5,603,721,83.6,10366,4088,281,313,89.8,263,306,85.9,50,79,63.3,+2.5,14,41,17,5,64,610,111,0,49,18,38,0,0,0,0,468,145,108,547,68,18,86,1,4,5,24,18,20,2.50,19,0,1,0,0,5,0.62,5,0,0,0,0,0,10,5,3,6,1,4,26.7,11,36,35.6,29,49,23,0,18,28,15,1,806,25,31,14,42.9,7,3,520,5,6,4,596,559,93.8,40,90,66.7,90,8,0,,1,1.50,15,12,+3,+0.37,+0.13,13.9,8.0,+5.8,+0.73,+0.31,0,13,0,0,0,59,3,12,20.0,La-Liga,12,2021-2022
Raúl Albiol,es ESP,DF,Villarreal,36,1985,8,8,720,8.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,0,,0.0,0.0,428,478,89.5,10178,2647,87,96,90.6,238,252,94.4,101,123,82.1,0.0,0,20,0,0,18,460,18,0,52,16,0,0,0,0,0,381,25,72,91,355,24,1,0,0,5,5,5,1,0.12,1,0,0,0,0,0,0.00,0,0,0,0,0,0,8,5,7,1,0,3,100.0,0,17,36.2,28,15,4,1,4,21,46,0,550,86,0,2,100.0,2,0,349,0,0,0,395,390,98.7,0,90,66.7,90,8,0,,3,1.00,4,6,-2,-0.25,-1.25,6.7,9.8,-3.1,-0.38,-1.52,0,5,0,0,0,62,18,6,75.0,La-Liga,12,2021-2022
Paco Alcácer,es ESP,FW,Villarreal,28,1993,7,4,341,3.8,0,2,0,0,0,1,0,0.00,0.53,0.53,0.00,0.53,0.8,0.8,1.5,2.3,0.22,0.40,0.62,0.22,0.62,5,2,40.0,1.32,0.53,0.00,0.00,13.1,0,0.17,-0.8,-0.8,68,85,80.0,940,175,41,46,89.1,15,20,75.0,5,6,83.3,+0.5,4,4,2,0,7,76,9,1,18,1,0,0,0,0,0,57,18,10,18,56,5,1,1,2,0,6,3,7,1.85,7,0,0,0,0,3,0.79,3,0,0,0,0,0,2,1,0,1,1,1,100.0,0,16,32.7,1,23,25,0,0,5,0,0,115,1,22,3,66.7,2,0,63,0,9,6,150,88,58.7,28,49,31.6,69,0,3,22,4,1.29,5,6,-1,-0.26,-0.63,5.6,4.2,+1.4,+0.37,+0.36,0,1,0,0,0,6,6,6,50.0,La-Liga,12,2021-2022
Omar Alderete,py PAR,DF,Valencia,24,1996,12,11,939,10.4,1,0,1,0,0,7,0,0.10,0.00,0.10,0.10,0.10,0.4,0.4,0.2,0.6,0.04,0.02,0.06,0.04,0.06,7,2,28.6,0.67,0.19,0.14,0.50,13.3,0,0.06,+0.6,+0.6,220,338,65.1,5829,2614,56,70,80.0,90,111,81.1,70,152,46.1,-0.2,3,32,5,0,28,318,20,2,50,32,1,0,0,0,0,161,25,152,257,31,32,2,1,1,11,13,2,5,0.48,5,0,0,0,0,1,0.10,1,0,0,0,0,0,17,13,11,6,0,9,52.9,8,26,36.1,48,22,2,0,8,38,81,0,474,85,11,1,100.0,1,0,223,0,3,4,218,213,97.7,2,78,80.3,81,6,1,45,0,1.42,18,15,+3,+0.29,+1.07,13.4,10.7,+2.7,+0.26,+0.72,0,18,0,1,0,92,32,15,68.1,La-Liga,12,2021-2022
Iván Alejo,es ESP,MF,Cádiz,26,1995,2,0,69,0.8,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,0,,0.0,0.0,9,18,50.0,105,45,8,8,100.0,0,2,0.0,1,7,14.3,0.0,0,1,0,0,1,18,0,0,8,0,1,0,0,0,0,6,4,8,3,10,5,0,0,0,0,0,1,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,4,3,4,0,0,1,25.0,3,4,20.0,15,5,0,0,1,4,2,0,33,4,0,3,33.3,1,0,21,0,3,2,25,16,64.0,3,35,5.9,,0,2,35,3,1.00,0,2,-2,-2.61,-2.20,0.3,1.3,-1.0,-1.30,-0.94,0,3,0,0,0,8,0,2,0.0,La-Liga,12,2021-2022
Carles Aleñá,es ESP,"MF,FW",Getafe,23,1998,12,12,876,9.7,0,2,0,0,0,4,1,0.00,0.21,0.21,0.00,0.21,0.4,0.4,1.1,1.5,0.04,0.11,0.15,0.04,0.15,13,1,7.7,1.34,0.10,0.00,0.00,24.1,0,0.03,-0.4,-0.4,242,323,74.9,4427,1127,118,132,89.4,78,103,75.7,41,68,60.3,+0.9,13,22,9,4,26,292,31,3,76,18,13,11,5,4,1,216,42,65,281,26,10,1,0,1,7,18,13,26,2.67,22,1,1,1,0,3,0.31,3,0,0,0,0,0,14,9,4,7,3,6,33.3,12,39,20.4,34,107,50,0,9,21,2,0,412,2,6,12,50.0,6,0,291,1,16,22,365,293,80.3,28,73,74.9,73,1,0,,0,0.50,6,10,-4,-0.41,+2.34,5.3,10.0,-4.7,-0.48,+0.99,0,20,0,0,0,52,5,14,26.3,La-Liga,12,2021-2022
Hugo Álvarez,es ESP,FW,Celta Vigo,36,1985,1,0,11,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,2.32,0.00,2.32,2.32,2.32,1,0,0.0,8.18,0.00,0.00,,8.0,0,0.28,-0.3,-0.3,1,3,33.3,22,3,0,1,0.0,1,1,100.0,0,0,,0.0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,1,0,0,3,0,0,0,0,0,2,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,33.3,2,1,0,0,1,0,1,0,8,1,1,0,,0,0,2,0,0,1,5,4,80.0,1,11,0.9,,0,1,11,2,3.00,0,0,0,0.00,+0.31,0.6,0.0,+0.6,+5.15,+5.36,0,0,0,0,0,1,0,0,,La-Liga,12,2021-2022
Yeray Álvarez,es ESP,DF,Athletic Club,26,1995,4,4,360,4.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.01,0.01,0.00,0.01,1,0,0.0,0.25,0.00,0.00,,,0,0.00,0.0,0.0,145,171,84.8,3340,1355,34,38,89.5,80,91,87.9,31,39,79.5,0.0,1,12,2,0,14,159,12,0,21,5,0,0,0,0,0,133,12,26,17,139,9,0,0,1,2,4,3,3,1.00,3,0,0,0,0,0,0.00,0,0,0,0,0,0,7,5,5,2,0,3,75.0,1,10,66.7,10,5,0,0,2,16,10,0,205,25,1,4,75.0,4,0,115,0,0,2,113,113,100.0,1,90,30.8,90,4,0,,2,0.75,2,3,-1,-0.25,-0.69,5.1,2.7,+2.4,+0.80,+0.15,0,8,0,0,0,40,8,6,57.1,La-Liga,12,2021-2022
Emmanuel Amankwaa Akurugu,gh GHA,DF,Getafe,20,2001,3,1,79,0.9,0,1,0,0,0,0,0,0.00,1.14,1.14,0.00,1.14,0.0,0.0,0.0,0.1,0.03,0.05,0.08,0.03,0.08,1,0,0.0,1.14,0.00,0.00,,23.7,0,0.03,0.0,0.0,27,40,67.5,447,165,15,19,78.9,9,12,75.0,3,7,42.9,+1.0,1,1,0,0,2,32,8,0,6,1,1,0,0,0,0,21,11,8,24,2,3,8,1,0,1,1,2,1,1.14,1,0,0,0,0,1,1.14,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2,4,33.3,6,6,0,0,3,0,0,0,49,1,3,4,75.0,3,0,26,1,2,0,33,25,75.8,2,26,6.8,63,0,2,8,7,1.00,2,1,+1,+1.14,+2.29,0.8,1.4,-0.7,-0.75,-0.02,0,2,0,0,0,9,2,1,66.7,La-Liga,12,2021-2022
Amath,sn SEN,"FW,MF",Mallorca,25,1996,10,6,545,6.1,0,1,0,0,0,4,0,0.00,0.17,0.17,0.00,0.17,0.8,0.8,0.2,1.0,0.13,0.04,0.17,0.13,0.17,6,2,33.3,0.99,0.33,0.00,0.00,17.2,0,0.13,-0.8,-0.8,76,100,76.0,1066,274,44,54,81.5,18,28,64.3,5,6,83.3,+0.8,3,8,2,0,9,97,3,0,23,0,4,0,0,0,0,71,16,13,20,71,4,2,2,0,0,8,3,13,2.15,6,0,1,3,1,1,0.17,0,0,0,1,0,0,20,11,9,9,2,5,55.6,4,27,22.3,32,54,35,0,8,26,2,0,180,5,17,13,53.8,8,1,117,3,13,10,197,114,57.9,23,55,46.6,73,1,4,27,2,1.40,8,6,+2,+0.33,+1.48,8.0,7.1,+0.9,+0.14,+0.73,0,11,0,0,0,20,1,12,7.7,La-Liga,12,2021-2022
Florin Andone,ro ROU,FW,Cádiz,28,1993,3,1,109,1.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,0,,0.0,0.0,16,24,66.7,228,42,9,11,81.8,5,9,55.6,1,2,50.0,0.0,0,2,0,0,2,21,3,0,7,0,0,0,0,0,0,8,8,8,5,7,6,0,1,0,3,0,1,1,0.83,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,6,28.6,1,10,10,0,2,0,1,0,36,1,2,1,0.0,0,0,17,0,6,2,68,26,38.2,5,36,9.3,66,0,2,22,4,0.33,1,6,-5,-4.13,-3.96,0.7,3.1,-2.5,-2.03,-1.79,0,1,0,0,0,4,6,12,33.3,La-Liga,12,2021-2022
José Ángel,es ESP,DF,Osasuna,32,1989,8,3,277,3.1,1,1,1,0,0,0,1,0.32,0.32,0.65,0.32,0.65,0.1,0.1,0.3,0.3,0.03,0.09,0.11,0.03,0.11,5,2,40.0,1.62,0.65,0.20,0.50,29.3,0,0.02,+0.9,+0.9,135,176,76.7,3314,1745,38,50,76.0,61,68,89.7,35,56,62.5,+0.7,2,14,9,3,15,137,39,0,21,9,5,0,0,0,0,77,35,64,107,24,7,33,0,1,3,8,3,7,2.27,6,0,0,0,0,2,0.65,1,0,0,1,0,0,9,7,3,5,1,4,57.1,3,8,22.9,11,21,3,0,5,14,8,0,214,8,2,9,66.7,7,1,122,0,3,2,121,114,94.2,1,35,23.7,81,1,5,7,3,1.38,6,4,+2,+0.65,+1.15,4.2,5.2,-1.0,-0.33,-0.40,0,2,0,0,0,31,5,1,83.3,La-Liga,12,2021-2022
Josep Antoni Gayá,es ESP,DF,Mallorca,21,2000,1,1,58,0.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,0,,0.0,0.0,20,25,80.0,317,70,11,11,100.0,4,7,57.1,3,5,60.0,0.0,0,1,0,0,0,23,2,0,1,1,0,0,0,0,0,20,0,5,8,14,3,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,5,1,0,0,1,3,1,1,32,9,0,0,,0,0,14,0,1,0,19,19,100.0,0,58,5.0,58,0,0,,6,0.00,1,4,-3,-4.66,-4.41,0.5,2.2,-1.7,-2.70,-2.58,0,0,0,0,0,4,0,0,,La-Liga,12,2021-2022
Mauro Arambarri,uy URU,MF,Getafe,26,1995,10,10,825,9.2,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.2,0.7,0.06,0.02,0.08,0.06,0.08,17,5,29.4,1.85,0.55,0.00,0.00,24.0,1,0.03,-0.5,-0.5,237,325,72.9,5084,1014,89,110,80.9,88,112,78.6,53,81,65.4,-0.2,6,20,6,3,14,304,21,0,54,26,9,4,1,3,0,206,50,69,29,268,20,2,1,3,5,10,17,16,1.75,9,1,1,3,1,1,0.11,0,0,0,0,0,1,25,15,7,13,5,9,39.1,14,60,28.7,52,127,30,0,12,42,6,0,447,6,10,27,74.1,20,0,289,1,13,12,319,281,88.1,26,83,70.5,83,8,0,,0,0.60,5,11,-6,-0.65,+1.17,5.8,11.7,-5.8,-0.64,+0.31,0,21,0,1,0,73,6,13,31.6,La-Liga,12,2021-2022
Néstor Araujo,mx MEX,DF,Celta Vigo,30,1991,11,8,763,8.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.02,0.00,0.02,0.02,0.02,3,0,0.0,0.35,0.00,0.00,,17.9,0,0.05,-0.1,-0.1,394,470,83.8,9059,2248,93,107,86.9,204,220,92.7,95,136,69.9,0.0,0,19,1,0,23,461,9,0,33,14,1,0,0,0,0,360,40,70,49,380,25,2,1,3,11,7,4,3,0.35,1,0,1,0,0,0,0.00,0,0,0,0,0,0,5,4,4,1,0,0,0.0,2,25,36.8,32,33,3,0,7,20,46,0,549,59,5,2,100.0,2,0,343,0,1,1,369,361,97.8,0,69,65.2,89,7,3,16,2,1.09,8,9,-1,-0.12,+0.55,9.5,12.4,-2.8,-0.34,-0.51,0,8,0,0,0,91,23,16,59.0,La-Liga,12,2021-2022
Ronald Araújo,uy URU,DF,Barcelona,22,1999,8,4,483,5.4,1,0,1,0,0,2,0,0.19,0.00,0.19,0.19,0.19,0.3,0.3,0.0,0.3,0.06,0.00,0.06,0.06,0.06,5,3,60.0,0.93,0.56,0.20,0.33,8.9,0,0.07,+0.7,+0.7,351,370,94.9,6830,1670,99,99,100.0,216,222,97.3,34,47,72.3,0.0,0,20,0,0,14,356,14,0,26,1,1,0,0,0,0,335,12,23,31,323,7,3,0,1,1,3,0,1,0.19,0,0,0,0,0,0,0.00,0,0,0,0,0,0,5,3,4,1,0,2,50.0,2,11,28.2,19,19,1,1,7,14,32,1,433,69,10,1,100.0,1,0,311,0,3,1,321,316,98.4,2,60,44.7,90,4,4,31,0,1.63,6,9,-3,-0.56,-1.61,5.9,6.8,-0.9,-0.17,-1.45,0,5,0,0,0,44,21,6,77.8,La-Liga,12,2021-2022
Jesús Areso,es ESP,DF,Osasuna,22,1999,2,2,172,1.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.03,0.03,0.00,0.03,0,0,,0.00,0.00,,,,0,,0.0,0.0,45,66,68.2,932,485,15,16,93.8,22,33,66.7,8,17,47.1,-0.1,1,3,0,0,3,38,28,0,6,2,2,0,0,0,0,21,10,35,0,29,7,28,0,0,2,2,0,2,1.05,1,1,0,0,0,0,0.00,0,0,0,0,0,0,4,3,0,3,1,1,50.0,1,9,50.0,7,10,1,0,1,5,3,0,83,6,1,2,0.0,0,0,28,0,2,2,35,25,71.4,3,86,14.7,86,1,0,,10,1.50,2,4,-2,-1.05,-0.96,1.4,4.3,-2.9,-1.49,-1.72,0,5,0,0,0,14,3,2,60.0,La-Liga,12,2021-2022
