Squad,# Pl,Age,Poss,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,A-xA,KP,1/3,PPA,CrsPA,Prog,Live,Dead,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,Int,Blocks,SCA,SCA90,PassLive,PassDead,Drib,Fld,Def,GCA,GCA90,PassLive_AMB,PassDead_AMB,Drib_AMB,Sh_AMB,Fld_AMB,Def_AMB,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl_dribble,Tkl%,Past,Succ,%,Def 3rd_pression,Mid 3rd_pression,Att 3rd_pression,ShSv,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Att_dribbles,Succ%,#Pl,Megs,Carries,CPA,Mis,Dis,Targ,Rec,Rec%,Prog_recevant,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,onxG,onxGA,xG+/-,xG+/-90,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Lost,Won%,League Name,League ID,Season
Amiens,26,26,53.3,38,418,3420,38.0,50,34,44,6,9,61,3,1.32,0.89,2.21,1.16,2.05,46.4,39.7,30.3,70.0,1.22,0.8,2.02,1.04,1.84,498,155,31.1,13.11,4.08,0.09,0.28,18.3,18,0.08,3.6,4.3,14430,18528,77.9,283126,100929,5909,6858,86.2,6128,7250,84.5,2198,3882,56.6,3.7,370,1099,294,90,1294,16610,1918,28,2717,505,481,189,12,17,17,11982,2528,4018,5181,10885,943,860,249,56,434,250,458,781,20.55,559,78,53,38,14,85,2.24,51,8,10,8,8,0,633,391,297,264,72,191,33.2,385,1575,28.9,1811,2667,971,2,443,908,855,9,22896,2050,851,700,64.6,494,14,15289,149,510,451,17227,14430,83.8,1565,90,100,85,,107,18,158,1.0,52,31,21,0.55,46.4,34.6,11.8,0.31,0,545,7,2,1,3742,566,553,50.6,Ligue-1,13,2018-2019
Angers,24,25,56.8,38,418,3420,38.0,47,40,44,3,5,76,3,1.24,1.05,2.29,1.16,2.21,46.9,43.2,33.0,76.2,1.24,0.87,2.1,1.14,2.01,463,160,34.6,12.18,4.21,0.1,0.28,18.1,30,0.09,0.1,0.8,18316,22164,82.6,345649,116192,7569,8467,89.4,8237,9358,88.0,2298,3731,61.6,7.0,347,1459,313,98,1627,20419,1745,67,3500,517,514,171,15,15,5,16084,2733,3347,6341,13654,824,789,253,71,391,350,479,760,20.0,543,66,48,47,19,86,2.26,64,3,7,5,4,3,741,472,351,293,97,225,32.3,471,1684,27.3,1938,2931,1298,0,413,1006,805,12,26437,2062,817,805,66.1,574,28,18688,129,476,436,21026,18316,87.1,1887,90,100,85,,106,18,160,1.21,49,44,5,0.13,46.9,47.7,-0.7,-0.02,2,481,4,7,2,3531,408,453,47.4,Ligue-1,13,2018-2019
Bordeaux,33,25,49.8,38,418,3420,38.0,42,30,36,6,7,69,2,1.11,0.79,1.89,0.95,1.74,53.2,47.8,34.9,82.8,1.4,0.92,2.32,1.26,2.18,510,147,28.8,13.42,3.87,0.07,0.24,17.8,20,0.09,-11.2,-11.8,14366,18371,78.2,282131,102391,5958,6917,86.1,6046,7166,84.4,2197,3778,58.2,-4.9,367,1147,266,90,1283,16502,1869,38,3218,558,476,191,19,22,6,12155,2459,3757,5139,10898,871,794,219,46,383,296,426,775,20.39,528,95,43,50,23,65,1.71,40,11,2,5,6,1,724,481,317,315,92,223,30.8,500,2009,27.8,2120,3594,1519,1,465,1079,749,8,22753,2035,817,733,63.6,504,18,15040,113,533,476,17086,14366,84.1,1639,90,100,85,,108,19,157,1.08,42,34,8,0.21,53.2,40.3,12.8,0.34,1,526,4,6,0,3661,519,495,51.2,Ligue-1,13,2018-2019
Caen,27,26,55.8,38,418,3420,38.0,52,33,46,6,8,65,4,1.37,0.87,2.24,1.21,2.08,57.6,51.8,38.0,89.8,1.52,1.0,2.52,1.36,2.36,542,182,33.6,14.26,4.79,0.08,0.25,17.9,35,0.1,-5.6,-5.8,15393,19478,79.0,299139,103551,6143,7138,86.1,6847,8006,85.5,2173,3722,58.4,-5.0,384,1167,297,84,1367,17481,1997,31,3242,550,446,219,33,28,10,13156,2582,3740,5516,11498,863,939,246,51,399,299,454,858,22.58,588,74,69,62,15,87,2.29,52,3,11,9,10,2,690,421,290,314,86,254,36.7,438,1621,28.2,1465,3043,1250,2,380,961,939,6,23945,1870,885,757,62.9,517,23,16395,156,491,442,18145,15393,84.8,1665,90,100,85,,111,18,155,0.87,54,29,25,0.66,57.6,31.1,26.5,0.7,2,535,5,4,0,3666,586,547,51.7,Ligue-1,13,2018-2019
Dijon,26,25,52.1,38,418,3420,38.0,59,41,56,3,3,48,5,1.55,1.08,2.63,1.47,2.55,61.0,58.7,39.5,98.2,1.61,1.04,2.64,1.55,2.58,542,170,31.4,14.26,4.47,0.1,0.33,18.4,36,0.11,-2.0,-2.7,14667,18499,79.3,293061,107817,5859,6809,86.0,6276,7353,85.4,2343,3811,61.5,1.5,376,1034,279,76,1319,16510,1989,49,2731,589,448,202,27,29,8,12221,2373,3905,5165,10969,812,882,264,44,355,293,455,847,22.29,557,81,77,61,19,96,2.53,63,7,7,10,7,2,633,411,305,267,61,170,27.3,453,1585,27.4,1884,2779,1112,2,430,870,896,5,23072,2155,841,709,66.0,505,16,15360,127,532,503,17254,14667,85.0,1691,90,100,85,,113,19,149,0.89,60,31,29,0.76,61.0,39.5,21.5,0.57,2,472,2,4,2,3559,572,540,51.4,Ligue-1,13,2018-2019
Guingamp,30,26,55.8,38,418,3420,38.0,68,42,65,3,6,76,4,1.79,1.11,2.89,1.71,2.82,50.1,45.6,32.8,78.4,1.32,0.86,2.18,1.2,2.06,455,163,35.8,11.97,4.29,0.14,0.4,17.7,15,0.1,17.9,19.4,15967,20027,79.7,317952,116061,6174,7212,85.6,7250,8370,86.6,2376,3915,60.7,9.2,331,1271,305,70,1494,18086,1941,56,3179,495,405,161,16,20,12,13462,2750,3815,5617,11810,950,926,248,37,368,285,521,706,18.58,512,62,39,37,13,99,2.61,75,4,7,7,5,1,712,431,391,239,82,235,32.2,494,1582,28.6,2069,2424,1043,1,480,1027,1019,8,24755,2291,806,606,60.9,395,12,16266,122,520,534,18793,15967,85.0,1729,90,100,85,,106,19,160,0.71,68,28,40,1.05,50.1,39.9,10.2,0.27,4,491,4,6,0,3704,629,612,50.7,Ligue-1,13,2018-2019
Lille,25,26,48.6,38,418,3420,38.0,33,19,27,6,10,76,8,0.87,0.5,1.37,0.71,1.21,42.8,35.2,24.4,59.6,1.13,0.64,1.77,0.93,1.57,380,118,31.1,10.0,3.11,0.07,0.23,17.7,21,0.1,-9.8,-8.2,13462,17200,78.3,268045,94386,5354,6264,85.5,5717,6755,84.6,2179,3616,60.3,-5.4,270,983,229,60,1239,15365,1835,32,2808,572,444,177,20,16,11,11455,2049,3696,4756,10242,787,809,258,69,381,261,468,612,16.11,389,77,47,51,14,52,1.37,30,4,5,6,6,1,738,468,361,293,84,229,32.6,473,1648,26.5,2213,2925,1084,3,434,1017,819,11,21428,2010,740,665,58.5,425,17,14054,139,513,401,16051,13460,83.9,1571,90,100,85,,108,20,156,1.97,33,68,-35,-0.92,42.8,58.4,-15.6,-0.41,1,545,9,12,2,3272,443,424,51.1,Ligue-1,13,2018-2019
Lyon,25,26,39.7,38,418,3420,38.0,43,27,38,5,5,70,10,1.13,0.71,1.84,1.0,1.71,42.2,38.4,28.4,66.8,1.11,0.75,1.86,1.01,1.76,471,146,31.0,12.39,3.84,0.08,0.26,19.4,21,0.08,0.8,-0.4,11179,14758,75.7,217995,81561,4827,5591,86.3,4497,5426,82.9,1691,3238,52.2,-1.4,338,829,188,60,900,12969,1789,22,2445,444,375,167,25,23,1,9436,1842,3480,4492,8369,662,674,194,46,334,302,402,735,19.34,519,69,35,48,21,70,1.84,46,4,7,4,7,2,694,448,381,235,78,234,29.2,568,1696,23.2,2823,3306,1171,3,444,1129,787,14,19115,2307,673,521,59.9,334,11,12308,128,464,405,13648,11179,81.9,1136,90,100,85,,107,18,159,1.89,47,70,-23,-0.61,42.2,73.8,-31.6,-0.83,1,505,3,8,0,3043,391,468,45.5,Ligue-1,13,2018-2019
Marseille,24,25,44.8,38,418,3420,38.0,52,29,42,10,12,69,3,1.37,0.76,2.13,1.11,1.87,46.2,37.0,24.4,61.4,1.22,0.64,1.86,0.97,1.62,394,130,33.0,10.37,3.42,0.11,0.32,18.7,28,0.1,5.8,5.0,12512,16212,77.2,249768,90915,4967,5851,84.9,5411,6402,84.5,1961,3443,57.0,4.6,276,862,179,37,1087,14277,1935,43,2905,515,338,157,21,13,6,10307,2193,3712,4903,9029,804,862,221,59,346,260,420,622,16.37,410,62,56,52,9,80,2.11,51,2,11,7,8,1,675,390,371,252,52,248,35.5,451,1643,23.0,2414,3438,1285,2,490,961,963,8,20800,2391,641,756,61.2,511,30,13430,108,515,484,15150,12512,82.6,1101,90,100,85,,105,18,160,1.61,52,60,-8,-0.21,46.2,52.6,-6.4,-0.17,1,488,10,4,1,3332,498,525,48.7,Ligue-1,13,2018-2019
Monaco,42,25,50.1,38,418,3420,38.0,55,43,50,5,8,68,4,1.45,1.13,2.58,1.32,2.45,47.2,41.1,31.7,72.7,1.24,0.83,2.07,1.08,1.91,427,142,33.3,11.24,3.74,0.12,0.35,17.7,24,0.1,7.8,8.9,14397,18098,79.6,288638,101139,5628,6534,86.1,6261,7207,86.9,2320,3840,60.4,11.3,317,1044,265,86,1216,16202,1896,39,3177,565,423,173,17,17,4,12180,2310,3608,5163,10757,748,821,243,66,387,283,417,699,18.39,488,66,45,52,15,91,2.39,71,5,3,4,5,3,651,405,333,251,67,229,34.6,433,1857,27.6,2427,3168,1140,4,500,963,804,5,22601,2274,755,742,62.4,508,17,14797,96,544,500,17036,14397,84.5,1532,90,100,85,,108,19,156,0.95,57,38,19,0.5,47.2,48.7,-1.6,-0.04,0,543,7,2,0,3381,456,470,49.2,Ligue-1,13,2018-2019
