Squad,# Pl,Age,Poss,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,A-xA,KP,1/3,PPA,CrsPA,Prog,Live,Dead,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,Int,Blocks,SCA,SCA90,PassLive,PassDead,Drib,Fld,Def,GCA,GCA90,PassLive_AMB,PassDead_AMB,Drib_AMB,Sh_AMB,Fld_AMB,Def_AMB,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl_dribble,Tkl%,Past,Succ,%,Def 3rd_pression,Mid 3rd_pression,Att 3rd_pression,ShSv,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Att_dribbles,Succ%,#Pl,Megs,Carries,CPA,Mis,Dis,Targ,Rec,Rec%,Prog_recevant,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,onxG,onxGA,xG+/-,xG+/-90,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Lost,Won%,League Name,League ID,Season
Augsburg,30,25,53.4,34,374,3060,34.0,69,50,68,1,2,53,1,2.03,1.47,3.5,2.0,3.47,57.5,55.9,43.8,99.7,1.69,1.29,2.98,1.64,2.93,505,180,35.6,14.85,5.29,0.13,0.38,16.1,19,0.11,11.5,12.1,13972,17716,78.9,292583,101729,4955,5915,83.8,6332,7389,85.7,2515,3944,63.8,6.2,388,1106,314,75,1306,15880,1836,43,2650,607,407,172,19,36,8,11531,2355,3830,5055,10209,974,802,270,50,298,276,417,806,23.71,585,84,36,43,18,110,3.24,76,11,5,8,8,2,518,305,255,197,66,141,34.4,269,1549,31.0,1461,2331,1201,3,455,796,738,8,21766,2138,922,539,60.9,361,14,14335,154,513,405,16359,13972,85.4,1592,90,100,84,,98,22,140,0.94,71,51,20,0.59,57.5,43.3,14.1,0.42,1,384,2,5,1,3432,476,444,51.7,Bundesliga,20,2018-2019
Bayern Munich,24,25,34.5,34,374,3060,34.0,31,22,26,5,6,56,6,0.91,0.65,1.56,0.76,1.41,25.9,21.4,16.1,37.5,0.76,0.47,1.23,0.63,1.1,248,71,28.6,7.29,2.09,0.1,0.37,19.0,7,0.09,5.1,4.6,9258,12495,74.1,188332,70677,3548,4291,82.7,4058,4883,83.1,1530,2953,51.8,5.9,175,589,124,38,700,10987,1508,17,1979,369,207,68,7,11,3,7690,1800,3005,3607,7125,719,558,223,50,300,210,348,361,10.62,269,29,24,20,9,51,1.5,40,1,2,5,3,0,581,360,363,177,41,203,29.5,486,1382,20.1,2724,2919,1220,2,450,894,833,10,16190,2853,365,445,62.7,305,13,9952,65,382,334,11353,9258,81.5,876,90,100,84,,97,21,141,2.29,32,88,-56,-1.65,25.9,80.8,-55.0,-1.62,3,375,3,4,2,2578,291,347,45.6,Bundesliga,20,2018-2019
Dortmund,23,25,42.0,34,374,3060,34.0,44,25,40,4,5,68,3,1.29,0.74,2.03,1.18,1.91,39.5,35.7,23.5,59.3,1.16,0.69,1.85,1.05,1.74,339,130,38.3,9.97,3.82,0.12,0.31,16.4,10,0.11,4.5,4.3,12444,15842,78.6,253844,86382,4671,5449,85.7,5462,6422,85.1,2128,3487,61.0,1.5,240,912,269,89,1096,14345,1497,30,2245,496,374,162,17,16,6,10140,2294,3408,4711,9210,811,665,198,65,329,277,390,514,15.12,378,57,21,24,8,64,1.88,37,8,3,6,6,4,688,434,359,250,79,229,30.3,526,1559,24.2,2182,3077,1186,4,451,1028,638,3,19611,2174,703,459,58.2,291,13,12982,101,447,352,14574,12444,85.4,1368,90,100,85,,95,20,143,2.24,44,81,-37,-1.09,39.5,58.4,-18.9,-0.56,1,404,3,4,1,2936,288,304,48.6,Bundesliga,20,2018-2019
Düsseldorf,24,25,56.9,34,374,3060,34.0,65,35,58,7,7,57,4,1.91,1.03,2.94,1.71,2.74,60.2,55.1,38.5,93.6,1.77,1.13,2.9,1.62,2.75,482,173,35.9,14.18,5.09,0.12,0.34,17.1,19,0.12,4.8,2.9,16262,19682,82.6,320296,106329,6263,7072,88.6,7339,8356,87.8,2476,3761,65.8,-3.5,338,1322,307,82,1457,18041,1641,38,2886,545,461,164,27,17,6,14052,2292,3338,5584,11949,883,707,271,46,324,309,387,742,21.82,512,70,57,43,15,94,2.76,62,2,10,12,6,2,460,315,200,197,63,150,33.3,300,1330,29.5,1316,2008,1180,2,389,724,591,8,23449,1817,859,594,61.4,403,18,16576,122,429,430,18308,16262,88.8,1775,90,100,84,,100,22,138,1.29,65,49,16,0.47,60.2,46.7,13.5,0.4,2,445,5,7,1,3288,383,385,49.9,Bundesliga,20,2018-2019
Eint Frankfurt,30,26,52.7,34,374,3060,34.0,47,38,46,1,1,63,3,1.38,1.12,2.5,1.35,2.47,50.5,49.8,39.5,89.3,1.49,1.16,2.65,1.46,2.63,450,167,37.1,13.24,4.91,0.1,0.28,16.5,16,0.11,-3.5,-3.8,12907,16956,76.1,262462,99005,4997,6005,83.2,5473,6554,83.5,2243,3842,58.4,-1.5,342,1034,303,83,1253,15230,1726,24,2892,505,408,158,10,23,5,10492,2659,3805,4715,9752,1054,749,269,99,321,304,488,722,21.24,534,65,43,28,10,85,2.5,63,2,11,6,2,1,587,369,320,217,50,176,35.1,326,1499,31.5,1590,2215,949,1,453,901,884,7,21101,2310,831,516,58.3,337,18,13407,123,488,413,15416,12907,83.7,1564,90,100,84,,99,21,136,1.59,48,60,-12,-0.35,50.5,55.4,-4.9,-0.14,3,377,0,4,0,3667,488,518,48.5,Bundesliga,20,2018-2019
Freiburg,28,25,55.8,34,374,3060,34.0,61,46,54,7,7,56,3,1.79,1.35,3.15,1.59,2.94,55.4,50.2,37.6,87.8,1.63,1.11,2.74,1.48,2.58,507,167,32.9,14.91,4.91,0.11,0.32,18.3,26,0.1,5.6,3.8,15596,19085,81.7,324043,104494,5378,6146,87.5,7350,8328,88.3,2690,4126,65.2,8.4,362,1268,359,90,1390,17474,1611,42,2574,566,472,185,14,35,4,13311,2172,3602,5671,11259,815,724,255,36,348,272,353,776,22.82,549,76,34,51,19,93,2.74,66,7,6,7,6,1,543,352,243,223,77,172,36.1,305,1335,25.7,1396,2423,1374,4,359,798,677,7,22867,2032,885,547,61.8,374,20,16094,131,448,354,17875,15596,87.3,1650,90,100,84,,100,20,136,1.06,61,46,15,0.44,55.4,42.2,13.3,0.39,1,441,4,5,2,3272,470,395,54.3,Bundesliga,20,2018-2019
Hannover 96,32,25,53.7,34,374,3060,34.0,70,50,64,6,7,53,1,2.06,1.47,3.53,1.88,3.35,66.1,60.9,46.5,107.5,1.95,1.37,3.31,1.79,3.16,551,220,39.9,16.21,6.47,0.12,0.29,17.0,13,0.11,3.9,3.1,13802,17601,78.4,280715,99024,5197,6136,84.7,6098,7155,85.2,2332,3803,61.3,3.5,428,1176,386,105,1416,15868,1733,31,2495,573,500,209,18,34,4,11494,2359,3748,4905,10379,915,762,240,52,346,282,450,892,26.24,646,76,66,42,18,110,3.24,72,8,10,12,6,2,637,418,290,263,84,192,35.8,345,1620,31.7,1455,2439,1209,3,427,903,641,6,21596,1857,952,657,63.8,456,21,14577,147,476,379,16340,13805,84.5,1800,90,100,85,,99,19,139,0.62,71,31,40,1.18,66.1,33.7,32.4,0.95,0,451,4,3,1,3565,478,449,51.6,Bundesliga,20,2018-2019
Hertha BSC,26,25,51.9,34,374,3060,34.0,55,43,51,4,6,38,1,1.62,1.26,2.88,1.5,2.76,59.4,55.0,42.7,97.8,1.75,1.26,3.0,1.62,2.88,493,154,31.2,14.5,4.53,0.1,0.33,16.8,12,0.11,-4.4,-4.0,13740,17526,78.4,269999,97416,5549,6416,86.5,5965,7072,84.3,2050,3527,58.1,0.3,364,1134,316,70,1346,15783,1743,55,2856,510,402,184,23,23,5,11550,2377,3599,5328,9982,860,757,229,63,330,283,462,763,22.44,561,72,40,38,13,92,2.71,69,5,4,6,6,2,546,346,290,206,50,155,29.8,365,1455,26.8,1688,2724,1009,2,362,838,730,5,21380,1956,860,496,63.9,341,15,14432,135,405,396,16152,13740,85.1,1613,90,100,84,,100,21,137,1.26,57,49,8,0.24,59.4,47.9,11.5,0.34,0,414,4,4,0,3413,452,497,47.6,Bundesliga,20,2018-2019
Hoffenheim,29,26,46.4,34,374,3060,34.0,51,31,44,7,7,54,3,1.5,0.91,2.41,1.29,2.21,51.9,46.6,32.5,79.1,1.53,0.96,2.48,1.37,2.33,462,165,35.7,13.59,4.85,0.1,0.27,16.6,15,0.1,-0.9,-2.6,12111,15622,77.5,247864,93082,4569,5390,84.8,5346,6323,84.5,2049,3404,60.2,-1.5,336,938,315,77,1230,13870,1752,42,2344,500,442,164,18,19,4,10283,1854,3485,4294,9291,806,665,271,53,289,298,407,724,21.29,506,66,55,47,13,83,2.44,59,4,2,8,8,2,595,375,322,196,77,213,33.5,423,1685,27.8,2183,2638,1242,7,443,881,796,6,19754,2345,896,539,59.9,349,13,12716,153,433,377,14357,12111,84.4,1519,90,100,84,,96,23,142,1.5,52,70,-18,-0.53,51.9,73.1,-21.2,-0.62,1,381,7,7,1,3082,367,342,51.8,Bundesliga,20,2018-2019
Leverkusen,21,25,40.1,34,374,3060,34.0,49,35,45,4,6,70,2,1.44,1.03,2.47,1.32,2.35,43.6,39.1,28.6,67.7,1.28,0.84,2.13,1.15,1.99,377,137,36.3,11.09,4.03,0.12,0.33,17.2,12,0.11,5.4,5.9,10805,14479,74.6,220846,82690,4104,5014,81.9,4644,5656,82.1,1895,3293,57.5,6.4,271,844,236,68,1126,12851,1628,25,2201,405,331,162,8,25,2,8955,2082,3442,4218,8156,845,689,236,68,269,280,452,589,17.32,431,50,36,29,11,80,2.35,55,3,5,11,6,0,607,394,286,270,51,203,33.6,401,1610,23.9,2224,3231,1292,3,485,965,843,8,18560,2161,695,547,61.8,365,19,11527,134,445,383,13181,10805,82.0,1379,90,100,84,,101,22,137,1.71,52,69,-17,-0.5,43.6,62.1,-18.5,-0.54,1,415,4,4,1,3192,375,404,48.1,Bundesliga,20,2018-2019
