Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,A-xA,KP,1/3,PPA,CrsPA,Prog,Live,Dead,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,Int,Blocks,SCA,SCA90,PassLive,PassDead,Drib,Fld,Def,GCA,GCA90,PassLive_AMB,PassDead_AMB,Drib_AMB,Sh_AMB,Fld_AMB,Def_AMB,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl_dribble,Tkl%,Past,Succ,%,Def 3rd_pression,Mid 3rd_pression,Att 3rd_pression,ShSv,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Att_dribbles,Succ%,#Pl,Megs,Carries,CPA,Mis,Dis,Targ,Rec,Rec%,Prog_recevant,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off_diff_tit_remp,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Lost,Won%,League Name,League ID,Season
Matteo Ahlinvi,bj BEN,MF,Nîmes,21,1999,20,10,899,10.0,2,0,2,0,0,0,0,0.20,0.00,0.20,0.20,0.20,1.6,1.6,0.3,1.9,0.16,0.03,0.19,0.16,0.19,11,6,54.5,1.10,0.60,0.18,0.33,21.8,0,0.14,+0.4,+0.4,266,336,79.2,4970,857,109,123,88.6,120,148,81.1,33,47,70.2,-0.3,4,16,2,0,16,328,8,0,39,9,4,0,0,0,0,277,25,34,261,56,13,0,2,1,16,8,12,10,1.00,4,2,0,2,2,0,0.00,0,0,0,0,0,0,30,19,17,11,2,7,19.4,29,59,22.1,98,133,36,0,11,34,9,0,464,16,14,24,75.0,20,0,348,2,21,18,375,319,85.1,22,45,26.3,77,,10,13,14,0.75,5,21,-16,-1.60,-1.07,9.9,20.3,-10.4,-1.04,-0.57,0,21,0,1,0,67,5,11,31.3,Ligue-1,13,2020-2021
Jean-Eudes Aholou,ci CIV,MF,Strasbourg,26,1994,27,26,2146,23.8,2,2,2,0,0,9,0,0.08,0.08,0.17,0.08,0.17,2.3,2.0,1.2,3.1,0.10,0.05,0.15,0.08,0.13,31,6,19.4,1.30,0.25,0.06,0.33,20.9,0,0.06,-0.3,0.0,706,839,84.1,12961,2838,309,352,87.8,286,328,87.2,93,128,72.7,+0.8,7,67,7,0,55,826,13,0,127,16,5,1,1,0,0,635,93,111,642,129,37,2,3,2,17,17,14,25,1.05,19,1,0,2,1,4,0.17,2,0,0,1,0,1,55,35,19,34,2,10,24.4,31,122,30.7,121,231,45,0,21,109,41,1,1104,51,26,37,62.2,28,1,712,2,25,23,760,666,87.6,29,79,62.7,82,,1,17,0,1.19,34,38,-4,-0.17,+0.19,33.9,31.6,+2.3,+0.10,-0.16,0,53,0,0,0,237,43,30,58.9,Ligue-1,13,2020-2021
Jean-Eudes Aholou,ci CIV,MF,Monaco,26,1994,2,0,36,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.26,0.00,0.26,0.26,0.26,2,1,50.0,5.00,2.50,0.00,0.00,15.0,0,0.05,-0.1,-0.1,8,10,80.0,157,33,1,1,100.0,7,8,87.5,0,1,0.0,0.0,0,1,0,0,2,10,0,0,1,0,0,0,0,0,0,9,0,1,7,3,0,0,0,0,1,0,0,1,2.50,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,0,1,0,0,0,,0,1,10.0,6,4,0,0,0,3,1,0,17,1,2,0,,0,0,6,0,1,0,12,10,83.3,2,18,1.1,,,2,18,1,2.00,0,0,0,0.00,-0.90,0.2,0.4,-0.3,-0.70,-1.61,0,0,0,0,0,3,1,1,50.0,Ligue-1,13,2020-2021
Rayan Aït Nouri,fr FRA,DF,Angers,19,2001,3,2,187,2.1,0,1,0,0,0,0,0,0.00,0.48,0.48,0.00,0.48,0.1,0.1,0.4,0.4,0.04,0.17,0.21,0.04,0.21,1,0,0.0,0.48,0.00,0.00,,14.8,0,0.08,-0.1,-0.1,136,149,91.3,1873,750,90,92,97.8,36,43,83.7,4,6,66.7,+0.6,4,1,4,3,12,129,20,0,11,2,4,0,0,0,0,116,15,18,117,8,2,20,0,0,0,1,1,8,3.85,6,0,2,0,0,2,0.96,1,0,1,0,0,0,3,2,1,2,0,2,50.0,2,11,33.3,19,10,4,0,3,4,0,0,173,2,5,10,80.0,9,0,133,1,4,4,137,128,93.4,7,62,5.5,80,,1,28,0,1.00,3,8,-5,-2.41,-2.04,1.8,5.6,-3.8,-1.83,-1.68,0,2,0,0,0,12,2,4,33.3,Ligue-1,13,2020-2021
Ludovic Ajorque,re REU,FW,Strasbourg,26,1994,35,34,2967,33.0,16,4,12,4,5,5,0,0.49,0.12,0.61,0.36,0.49,16.5,12.7,3.7,16.4,0.50,0.11,0.61,0.39,0.50,67,30,44.8,2.03,0.91,0.18,0.40,14.3,0,0.19,-0.5,-0.7,645,907,71.1,10718,1987,353,455,77.6,204,290,70.3,63,97,64.9,+0.3,34,48,22,7,60,852,55,2,294,44,33,0,0,0,0,448,264,195,482,172,89,7,20,1,27,21,42,68,2.06,48,0,1,8,0,8,0.24,4,0,1,1,2,0,33,16,3,20,10,3,10.3,26,96,24.2,31,186,179,0,10,45,47,0,1266,54,170,27,51.9,15,1,655,17,92,36,1618,949,58.7,254,85,86.8,87,,1,25,1,1.20,46,49,-3,-0.09,+1.10,48.4,41.1,+7.3,+0.22,+0.48,0,40,1,0,0,121,168,139,54.7,Ligue-1,13,2020-2021
Marley Aké,fr FRA,FW,Marseille,19,2001,9,0,146,1.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1.1,1.1,0.0,1.1,0.67,0.00,0.67,0.67,0.67,4,0,0.0,2.47,0.00,0.00,,11.1,0,0.27,-1.1,-1.1,28,35,80.0,411,123,17,19,89.5,7,9,77.8,3,5,60.0,0.0,0,2,0,0,2,33,2,0,11,0,1,0,0,0,0,21,6,8,3,24,3,0,1,1,2,2,1,1,0.62,0,0,0,1,0,0,0.00,0,0,0,0,0,0,3,0,2,0,1,0,,0,2,6.9,4,9,16,0,2,4,3,0,65,1,8,7,57.1,5,0,41,2,3,8,100,47,47.0,15,16,4.3,,,9,16,11,1.56,3,3,0,0.00,-0.19,3.3,3.7,-0.4,-0.23,-0.28,0,6,0,0,0,7,4,6,40.0,Ligue-1,13,2020-2021
Sofiane Alakouch,ma MAR,DF,Nîmes,22,1998,22,17,1505,16.7,0,2,0,0,0,4,0,0.00,0.12,0.12,0.00,0.12,0.2,0.2,1.2,1.3,0.01,0.07,0.08,0.01,0.08,5,0,0.0,0.30,0.00,0.00,,21.0,0,0.04,-0.2,-0.2,726,912,79.6,12649,5072,343,382,89.8,302,359,84.1,67,127,52.8,+0.8,5,62,11,1,65,713,199,0,75,19,15,0,0,0,0,529,238,145,60,643,21,180,2,3,19,30,29,16,0.96,12,1,1,2,0,3,0.18,2,0,0,0,1,0,62,32,36,15,11,31,66.0,16,87,33.2,150,73,39,0,33,96,46,0,1142,56,14,34,64.7,23,1,657,4,13,21,670,620,92.5,24,68,44.0,84,,5,17,9,0.77,22,34,-12,-0.72,+0.18,18.9,27.6,-8.6,-0.52,+0.18,0,28,1,1,0,132,10,15,40.0,Ligue-1,13,2020-2021
Mohamed Ali Cho,fr FRA,"FW,MF",Angers,16,2004,21,1,348,3.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1.4,1.4,0.1,1.5,0.36,0.03,0.39,0.36,0.39,10,0,0.0,2.59,0.00,0.00,,12.4,0,0.14,-1.4,-1.4,67,105,63.8,1008,273,40,53,75.5,18,31,58.1,6,13,46.2,-0.1,2,3,3,2,5,104,1,0,25,1,9,0,0,0,0,76,18,11,74,20,3,0,4,1,2,7,5,5,1.29,4,0,0,0,0,0,0.00,0,0,0,0,0,0,10,8,2,7,1,1,12.5,7,39,37.5,14,48,42,0,9,13,0,0,185,1,23,14,35.7,6,0,140,2,19,12,198,134,67.7,30,17,10.2,65,,20,14,10,0.67,5,8,-3,-0.78,-0.34,4.5,5.5,-1.0,-0.27,-0.04,0,8,0,0,0,23,6,11,35.3,Ligue-1,13,2020-2021
Rachid Alioui,ma MAR,FW,Angers,28,1992,1,0,15,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,0,,0.0,0.0,5,6,83.3,59,12,4,4,100.0,1,1,100.0,0,0,,0.0,0,1,0,0,0,6,0,0,2,0,0,0,0,0,0,3,2,1,0,4,2,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0,1,0,0,1,0,0,0,12,0,1,1,100.0,1,0,7,0,3,2,9,8,88.9,3,15,0.4,,,1,15,0,1.00,0,0,0,0.00,+0.48,0.0,0.0,0.0,+0.01,+0.25,0,0,0,0,0,3,0,1,0.0,Ligue-1,13,2020-2021
Saturnin Allagbé,bj BEN,GK,Dijon,26,1993,12,12,1080,12.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,0,,0.0,0.0,267,405,65.9,8322,5304,46,47,97.9,109,110,99.1,109,244,44.7,0.0,0,1,0,0,0,271,134,0,23,8,0,0,0,0,0,169,16,220,27,294,0,1,70,1,13,1,1,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0.0,4,0,0,0,0,0,1,2,444,395,0,2,100.0,2,0,196,0,0,0,172,171,99.4,0,90,31.6,90,,0,,20,0.67,6,30,-24,-2.00,-1.08,10.7,24.8,-14.2,-1.18,-0.04,0,2,0,1,1,75,0,0,,Ligue-1,13,2020-2021
Ibrahim Amadou,fr FRA,MF,Angers,27,1993,24,20,1504,16.7,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,2.1,2.1,0.3,2.4,0.12,0.02,0.14,0.12,0.14,15,5,33.3,0.90,0.30,0.00,0.00,19.0,0,0.14,-2.1,-2.1,596,689,86.5,10899,2957,259,289,89.6,262,285,91.9,65,93,69.9,-0.3,6,43,2,0,45,668,21,2,104,14,3,0,0,0,0,557,51,81,48,594,28,1,1,1,8,12,9,25,1.50,21,0,0,0,2,3,0.18,2,0,0,1,0,0,44,30,15,27,2,8,26.7,22,112,27.7,145,226,33,0,13,73,36,0,857,36,14,10,70.0,8,0,542,5,7,23,596,546,91.6,10,63,44.0,72,,4,15,0,1.25,13,19,-6,-0.36,+0.20,17.5,20.4,-3.0,-0.18,+0.11,0,36,0,0,0,145,24,16,60.0,Ligue-1,13,2020-2021
Romain Amalfitano,fr FRA,"FW,DF",Dijon,30,1989,2,1,116,1.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.1,0.03,0.02,0.04,0.03,0.04,2,0,0.0,1.55,0.00,0.00,,29.4,0,0.02,0.0,0.0,47,58,81.0,1006,342,15,16,93.8,22,28,78.6,10,14,71.4,0.0,1,5,0,0,8,52,6,0,11,1,4,0,0,0,0,42,8,8,4,48,0,5,0,1,2,0,1,2,1.55,2,0,0,0,0,0,0.00,0,0,0,0,0,0,2,1,2,0,0,2,40.0,3,2,15.4,9,2,2,0,1,3,1,0,69,4,0,1,100.0,1,0,44,0,0,3,53,47,88.7,1,58,3.4,70,,1,46,0,0.00,1,4,-3,-2.33,-1.10,0.4,5.4,-5.0,-3.88,-2.82,0,2,0,0,0,9,1,1,50.0,Ligue-1,13,2020-2021
Jordan Amavi,fr FRA,DF,Marseille,26,1994,13,10,813,9.0,1,0,1,0,0,3,1,0.11,0.00,0.11,0.11,0.11,0.2,0.2,0.3,0.5,0.02,0.03,0.06,0.02,0.06,4,1,25.0,0.44,0.11,0.25,1.00,10.9,0,0.05,+0.8,+0.8,355,441,80.5,6574,2023,165,192,85.9,134,168,79.8,49,62,79.0,-0.3,5,15,6,1,24,363,78,0,64,13,9,0,0,0,0,228,119,94,239,90,23,71,2,1,9,3,15,16,1.77,7,1,1,6,0,5,0.55,2,0,0,1,2,0,20,12,17,2,1,8,72.7,3,17,20.0,52,21,12,0,25,33,35,1,574,39,10,24,54.2,14,0,301,3,7,12,341,308,90.3,20,63,23.8,80,,3,3,2,2.31,16,6,+10,+1.11,+1.21,11.2,10.5,+0.7,+0.07,+0.05,0,15,1,0,0,85,22,12,64.7,Ligue-1,13,2020-2021
Thierry Ambrose,fr FRA,FW,Metz,23,1997,23,5,753,8.4,0,1,0,0,0,4,0,0.00,0.12,0.12,0.00,0.12,1.4,1.4,1.5,2.9,0.17,0.18,0.35,0.17,0.35,19,7,36.8,2.27,0.84,0.00,0.00,19.8,0,0.07,-1.4,-1.4,174,253,68.8,3217,772,78,113,69.0,67,84,79.8,22,34,64.7,-0.5,12,21,9,2,25,240,13,1,82,11,14,3,2,1,0,151,37,65,42,171,19,1,1,1,6,7,15,25,2.99,18,1,3,2,0,2,0.24,2,0,0,0,0,0,9,5,1,2,6,1,12.5,7,39,24.7,8,84,66,0,3,12,3,0,375,4,41,32,56.3,19,0,277,7,21,42,462,292,63.2,94,33,22.0,62,,18,25,10,1.22,13,11,+2,+0.24,+0.44,8.9,10.8,-1.9,-0.23,-0.02,0,22,0,0,0,46,21,26,44.7,Ligue-1,13,2020-2021
Joachim Andersen,dk DEN,DF,Lyon,24,1996,3,2,192,2.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.14,0.00,0.14,0.14,0.14,5,0,0.0,2.34,0.00,0.00,,20.0,1,0.06,-0.3,-0.3,105,117,89.7,2260,829,30,31,96.8,56,60,93.3,18,24,75.0,0.0,0,8,0,0,7,111,6,0,11,4,0,0,0,0,0,89,11,17,9,96,5,2,0,0,0,1,1,1,0.47,1,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,1,0,0,0,0.0,2,5,21.7,9,12,2,0,2,1,7,0,138,15,2,0,,0,0,82,0,0,4,98,96,98.0,2,64,5.6,90,,1,12,3,1.33,1,2,-1,-0.47,-1.56,3.8,1.8,+2.0,+0.92,-0.18,0,6,0,0,0,23,6,0,100.0,Ligue-1,13,2020-2021
Benjamin André,fr FRA,MF,Lille,29,1990,35,35,2885,32.1,0,1,0,0,0,10,0,0.00,0.03,0.03,0.00,0.03,1.1,1.1,1.3,2.4,0.03,0.04,0.08,0.03,0.08,20,7,35.0,0.62,0.22,0.00,0.00,13.8,0,0.06,-1.1,-1.1,1737,2042,85.1,30245,7619,844,934,90.4,651,742,87.7,197,271,72.7,-0.3,21,195,12,3,174,2012,30,3,310,45,12,0,0,0,0,1491,286,265,250,1607,107,3,16,5,36,42,40,55,1.72,47,0,3,3,0,4,0.12,4,0,0,0,0,0,111,87,46,57,8,50,40.0,75,237,34.4,213,407,68,1,56,172,75,0,2442,81,41,42,66.7,29,0,1488,2,24,50,1800,1639,91.1,93,82,84.4,82,,0,,0,2.20,47,17,+30,+0.94,-0.91,37.4,21.3,+16.1,+0.50,-0.72,0,75,0,0,0,401,92,70,56.8,Ligue-1,13,2020-2021
Victorien Angban,ci CIV,MF,Metz,23,1996,26,21,1672,18.6,0,1,0,0,0,5,0,0.00,0.05,0.05,0.00,0.05,0.3,0.3,0.5,0.8,0.02,0.03,0.04,0.02,0.04,6,1,16.7,0.32,0.05,0.00,0.00,21.1,0,0.05,-0.3,-0.3,777,878,88.5,15610,3664,286,304,94.1,354,393,90.1,132,162,81.5,+0.5,12,68,9,1,68,859,19,0,134,27,6,0,0,0,0,693,88,97,101,743,21,4,0,1,12,18,14,26,1.40,25,0,0,1,0,2,0.11,2,0,0,0,0,0,35,30,16,17,2,17,45.9,20,88,36.2,88,128,27,0,24,48,9,0,1038,25,10,31,71.0,23,0,793,0,20,32,779,736,94.5,30,64,48.9,76,,5,15,8,1.50,21,23,-2,-0.11,0.00,19.6,21.9,-2.3,-0.13,+0.17,0,35,0,0,0,190,10,21,32.3,Ligue-1,13,2020-2021
