Squad,# Pl,Age,Poss,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,A-xA,KP,1/3,PPA,CrsPA,Prog,Live,Dead,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,Int,Blocks,SCA,SCA90,PassLive,PassDead,Drib,Fld,Def,GCA,GCA90,PassLive_AMB,PassDead_AMB,Drib_AMB,Sh_AMB,Fld_AMB,Def_AMB,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl_dribble,Tkl%,Past,Succ,%,Def 3rd_pression,Mid 3rd_pression,Att 3rd_pression,ShSv,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Att_dribbles,Succ%,#Pl,Megs,Carries,CPA,Mis,Dis,Targ,Rec,Rec%,Prog_recevant,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,onxG,onxGA,xG+/-,xG+/-90,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Lost,Won%,League Name,League ID,Season
gr AEK Athens,20,26,40.2,6,66,540,6.0,2,2,2,0,0,13,2,0.33,0.33,0.67,0.33,0.67,4.1,4.1,3.7,7.8,0.68,0.62,1.3,0.68,1.3,37,8,21.6,6.17,1.33,0.05,0.25,16.6,0,0.11,-2.1,-2.1,1928,2511,76.8,38960,14182,810,934,86.7,761,913,83.4,333,574,58.0,-1.7,28,129,24,6,115,2219,292,6,291,71,37,21,0,0,0,1606,261,644,644,1534,116,119,35,9,52,41,68,60,10.0,43,5,5,3,2,4,0.67,4,0,0,0,0,0,100,59,64,29,7,31,32.3,65,140,20.6,238,319,124,1,68,160,136,2,3160,443,71,101,60.4,63,4,2084,19,57,78,2230,1928,86.5,156,90,100,85,46,18,19,24,0.0,2,13,-11,-1.83,4.1,12.4,-8.3,-1.39,2,81,0,1,0,469,45,68,39.8,Champions-League,8,2018-2019
nl Ajax,22,24,53.1,12,132,1080,12.0,22,17,20,2,2,28,1,1.83,1.42,3.25,1.67,3.08,21.9,20.4,16.6,37.0,1.83,1.39,3.21,1.7,3.08,189,69,36.5,15.75,5.75,0.11,0.29,18.6,13,0.11,0.1,-0.4,5191,6484,80.1,92504,32380,2422,2753,88.0,2138,2484,86.1,570,1049,54.3,0.4,136,378,133,18,466,5932,552,22,1218,113,113,52,3,14,1,4661,795,1028,2769,3004,274,231,94,35,102,160,146,308,25.67,220,23,22,18,7,39,3.25,25,3,5,3,3,0,274,176,108,128,38,89,35.0,165,633,29.4,651,994,509,1,177,389,218,1,7987,750,345,243,59.3,157,9,5537,53,158,145,6128,5191,84.7,572,90,100,87,107,25,16,59,1.83,22,13,9,0.75,21.9,15.7,6.2,0.52,0,164,1,1,0,1253,145,149,49.3,Champions-League,8,2018-2019
es Atlético Madrid,21,26,49.0,8,88,720,8.0,11,8,11,0,0,23,1,1.37,1.0,2.37,1.37,2.37,7.7,7.7,5.8,13.5,0.96,0.73,1.69,0.96,1.69,91,32,35.2,11.37,4.0,0.12,0.34,17.6,3,0.08,3.3,3.3,3438,4296,80.0,62452,20581,1615,1846,87.5,1327,1549,85.7,435,747,58.2,2.2,75,296,72,16,308,3924,372,11,583,107,94,48,0,0,0,3082,418,796,1514,2301,218,155,27,16,68,80,116,149,18.62,113,17,5,6,3,18,2.25,14,1,1,2,0,0,154,115,74,60,20,50,36.5,87,339,25.9,460,534,317,0,87,244,158,4,5130,357,199,114,57.0,78,3,3455,28,82,81,3963,3438,86.8,390,90,100,83,67,20,29,36,2.0,11,9,2,0.25,7.7,7.9,-0.2,-0.02,1,93,0,1,0,727,91,77,54.2,Champions-League,8,2018-2019
es Barcelona,23,27,61.5,12,132,1080,12.0,25,18,24,1,1,20,1,2.08,1.5,3.58,2.0,3.5,22.9,22.1,17.2,39.3,1.9,1.43,3.34,1.84,3.28,201,80,39.8,16.75,6.67,0.12,0.3,17.0,14,0.11,2.1,1.9,7481,8521,87.8,134095,39369,3404,3693,92.2,3059,3347,91.4,888,1230,72.2,0.8,145,477,135,15,505,7947,574,36,1186,166,106,67,9,0,3,6651,911,959,2814,5083,237,216,104,20,76,125,151,337,28.08,247,15,28,21,8,45,3.75,29,1,8,3,3,1,193,123,80,85,28,75,40.8,109,553,26.5,655,918,510,1,135,293,190,5,9841,827,355,259,66.4,177,8,7458,58,123,129,8326,7481,89.9,540,90,100,86,98,33,15,51,2.25,26,10,16,1.33,22.9,14.0,8.9,0.74,1,122,1,0,0,997,92,81,53.2,Champions-League,8,2018-2019
de Bayern Munich,20,28,57.3,8,88,720,8.0,15,9,13,2,2,12,1,1.87,1.13,3.0,1.62,2.75,12.9,11.4,9.0,20.5,1.62,1.13,2.75,1.43,2.56,109,44,40.4,13.62,5.5,0.12,0.3,15.9,4,0.11,2.1,1.6,4186,5014,83.5,85218,25409,1537,1716,89.6,1893,2139,88.5,704,1017,69.2,0.0,76,282,83,9,310,4656,358,3,554,181,94,49,1,1,0,3531,621,862,1427,3088,222,147,60,21,68,66,95,168,21.0,116,15,14,7,6,26,3.25,16,3,3,2,2,0,142,96,68,57,17,41,32.0,87,476,32.1,450,692,341,0,107,258,119,2,5915,550,252,115,52.2,71,4,4193,54,93,99,4743,4186,88.3,356,90,100,86,63,24,13,32,1.88,16,8,8,1.0,12.9,10.1,2.8,0.35,0,89,2,1,0,775,83,66,55.7,Champions-League,8,2018-2019
pt Benfica,20,25,44.5,6,66,540,6.0,6,3,6,0,0,14,1,1.0,0.5,1.5,1.0,1.5,8.2,8.2,6.7,14.9,1.36,1.11,2.48,1.36,2.48,83,31,37.3,13.83,5.17,0.07,0.19,16.7,4,0.1,-2.2,-2.2,2174,2788,78.0,42378,14745,930,1087,85.6,880,1040,84.6,334,569,58.7,-3.7,59,146,43,9,187,2503,285,3,239,83,54,29,0,0,0,1857,412,519,780,1698,124,114,41,2,60,84,75,122,20.33,67,19,10,7,6,9,1.5,4,1,0,1,1,2,130,84,64,57,9,43,33.6,85,221,24.2,295,446,174,2,80,200,99,1,3495,338,119,97,53.6,61,2,2315,22,58,69,2492,2174,87.2,245,90,100,82,48,17,27,25,1.17,6,11,-5,-0.83,8.2,10.1,-1.9,-0.32,1,76,0,0,0,550,45,49,47.9,Champions-League,8,2018-2019
be Club Brugge,25,24,39.8,6,66,540,6.0,6,3,5,1,1,8,0,1.0,0.5,1.5,0.83,1.33,5.1,4.4,3.2,7.6,0.85,0.53,1.38,0.73,1.26,48,15,31.3,8.0,2.5,0.1,0.33,17.4,2,0.09,0.9,0.6,2135,2738,78.0,43747,15126,789,940,83.9,970,1162,83.5,358,572,62.6,-0.2,35,176,38,13,201,2483,255,2,283,82,59,15,0,0,0,1813,344,581,680,1710,150,116,37,13,48,52,66,71,11.83,56,5,3,4,1,8,1.33,7,0,0,1,0,0,91,64,57,24,10,19,23.8,61,227,26.6,406,343,105,0,93,142,128,0,3367,372,81,52,67.3,38,0,2152,12,75,72,2435,2135,87.7,238,90,100,85,48,18,19,24,1.0,6,5,1,0.17,5.1,6.4,-1.3,-0.22,0,61,0,0,0,527,42,60,41.2,Champions-League,8,2018-2019
ru CSKA Moscow,22,23,44.8,6,66,540,6.0,8,5,6,2,2,14,2,1.33,0.83,2.17,1.0,1.83,7.1,5.6,4.7,10.3,1.19,0.78,1.97,0.93,1.71,75,30,40.0,12.5,5.0,0.08,0.2,18.5,1,0.08,0.9,0.4,2068,2685,77.0,39995,14710,870,1006,86.5,875,1023,85.5,295,565,52.2,0.3,64,151,52,9,199,2396,289,7,372,78,48,34,0,0,0,1747,405,533,611,1726,138,104,49,10,53,39,68,139,23.17,99,14,11,5,3,14,2.33,7,1,1,1,2,2,113,64,69,34,10,43,34.7,81,237,20.8,465,482,193,0,80,152,164,0,3370,424,134,93,57.0,58,2,2157,24,62,59,2521,2065,81.9,244,90,100,84,47,17,22,24,1.17,8,9,-1,-0.17,7.1,9.7,-2.6,-0.43,2,83,2,1,0,515,67,69,49.3,Champions-League,8,2018-2019
de Dortmund,24,25,61.0,8,88,720,8.0,10,8,10,0,1,11,0,1.25,1.0,2.25,1.25,2.25,11.6,10.8,9.5,20.3,1.45,1.18,2.63,1.35,2.54,94,32,34.0,11.75,4.0,0.11,0.31,17.6,2,0.12,-1.6,-0.8,5267,6030,87.3,95417,25768,2329,2564,90.8,2278,2458,92.7,595,843,70.6,-1.5,76,368,85,10,358,5687,343,17,787,107,73,41,5,3,0,5010,468,552,1872,3728,177,158,54,17,63,91,121,154,19.25,121,9,9,4,3,16,2.0,13,0,3,0,0,0,142,89,59,65,18,35,31.5,76,330,28.2,369,564,239,1,110,212,115,1,6886,440,229,150,62.7,104,9,5375,48,100,106,5736,5267,91.8,389,90,100,85,64,24,19,32,1.63,10,6,4,0.5,11.6,6.3,5.2,0.65,0,58,1,0,0,723,46,47,49.5,Champions-League,8,2018-2019
tr Galatasaray,21,28,54.0,6,66,540,6.0,5,2,3,2,3,14,1,0.83,0.33,1.17,0.5,0.83,9.1,6.8,5.7,12.5,1.52,0.95,2.47,1.14,2.09,70,21,30.0,11.67,3.5,0.04,0.14,18.9,7,0.1,-4.1,-3.8,2419,3028,79.9,50032,16172,863,1003,86.0,1096,1278,85.8,435,668,65.1,-3.7,54,180,40,6,197,2704,324,4,456,104,52,32,0,0,0,2123,408,497,466,2202,143,124,35,12,52,55,75,118,19.67,80,13,10,12,0,10,1.67,7,0,0,0,3,0,120,79,58,50,12,39,38.2,63,206,27.1,252,327,182,2,63,154,84,3,3660,345,121,98,67.3,74,5,2526,20,72,77,2804,2419,86.3,229,90,100,85,48,17,19,25,0.67,5,8,-3,-0.5,9.1,9.2,-0.1,-0.02,1,86,2,1,1,525,60,52,53.6,Champions-League,8,2018-2019
