Squad,# Pl,Age,Poss,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,A-xA,KP,1/3,PPA,CrsPA,Prog,Live,Dead,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,Int,Blocks,SCA,SCA90,PassLive,PassDead,Drib,Fld,Def,GCA,GCA90,PassLive_AMB,PassDead_AMB,Drib_AMB,Sh_AMB,Fld_AMB,Def_AMB,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl_dribble,Tkl%,Past,Succ,%,Def 3rd_pression,Mid 3rd_pression,Att 3rd_pression,ShSv,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Att_dribbles,Succ%,#Pl,Megs,Carries,CPA,Mis,Dis,Targ,Rec,Rec%,Prog_recevant,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,onxG,onxGA,xG+/-,xG+/-90,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Lost,Won%,League Name,League ID,Season
Arsenal,27,27,50.5,15,165,1350,15.0,22,17,21,1,1,28,1,1.47,1.13,2.6,1.4,2.53,23.9,23.2,18.0,41.2,1.6,1.2,2.79,1.55,2.74,207,74,35.7,13.8,4.93,0.1,0.28,16.3,4,0.11,-1.9,-2.2,6103,7512,81.2,119453,38875,2394,2698,88.7,2736,3100,88.3,868,1459,59.5,-1.0,157,425,136,33,454,6818,694,18,915,189,192,80,37,21,4,5252,828,1432,1892,4755,290,305,80,23,117,194,170,329,21.93,258,24,17,11,7,36,2.4,27,1,4,1,3,0,246,156,114,91,41,98,44.3,123,599,29.0,713,865,487,0,138,441,275,2,9122,1138,386,182,52.2,103,1,5926,64,189,143,7038,6103,86.7,454,90,100,84,120,44,21,91,1.53,22,18,4,0.27,23.9,19.0,5.0,0.33,1,147,1,2,0,1182,253,238,51.5,Premier-League,9,2021-2022
Aston Villa,25,27,55.4,15,165,1350,15.0,23,17,23,0,2,31,0,1.53,1.13,2.67,1.53,2.67,20.2,18.6,14.4,32.9,1.34,0.96,2.3,1.24,2.2,201,65,32.3,13.4,4.33,0.11,0.35,17.3,11,0.09,2.8,4.4,5858,7287,80.4,116635,36429,2216,2524,87.8,2685,3100,86.6,858,1402,61.2,2.6,148,392,107,23,412,6588,699,12,908,229,172,85,38,22,7,4963,905,1419,1972,4468,281,309,81,14,131,224,180,324,21.6,237,24,20,23,6,38,2.53,28,1,3,4,2,0,244,167,117,94,33,76,38.4,122,590,31.3,639,829,418,0,150,421,346,4,9009,1065,374,246,55.3,147,9,5621,89,163,164,6908,5858,84.8,412,90,100,86,122,43,17,91,1.27,24,21,3,0.2,20.2,15.5,4.7,0.31,0,212,1,2,1,1256,273,264,50.8,Premier-League,9,2021-2022
Brentford,22,27,54.3,15,165,1350,15.0,20,14,19,1,1,31,0,1.33,0.93,2.27,1.27,2.2,18.7,17.9,13.6,31.5,1.24,0.9,2.15,1.19,2.1,182,61,33.5,12.13,4.07,0.1,0.31,17.1,9,0.1,1.3,1.1,5734,7392,77.6,112833,36538,2335,2691,86.8,2398,2810,85.3,897,1613,55.6,0.4,134,447,142,45,475,6688,704,17,990,219,199,80,40,22,1,4569,1110,1713,2068,4308,388,321,93,34,114,219,203,294,19.6,230,17,11,15,6,29,1.93,24,1,0,3,1,0,222,128,94,99,29,74,43.0,98,564,31.5,525,800,467,4,186,453,374,5,9238,962,359,245,52.2,137,11,5852,69,197,179,6962,5734,82.4,475,90,100,86,132,33,22,101,1.13,21,19,2,0.13,18.7,18.7,0.0,0.0,0,163,1,2,1,1431,345,340,50.4,Premier-League,9,2021-2022
Brighton,24,27,42.9,15,165,1350,15.0,16,13,14,2,2,34,0,1.07,0.87,1.93,0.93,1.8,18.6,17.1,13.5,30.5,1.24,0.9,2.14,1.14,2.04,182,54,29.7,12.13,3.6,0.08,0.26,18.3,7,0.1,-2.6,-3.1,4978,6382,78.0,94565,32771,2102,2409,87.3,2097,2446,85.7,675,1236,54.6,-0.5,135,345,110,25,404,5692,690,15,885,173,176,79,39,19,6,4147,871,1364,1853,3680,276,309,101,8,117,182,198,286,19.07,218,20,15,16,3,27,1.8,18,3,2,2,2,0,251,144,121,97,33,79,36.1,140,628,27.2,793,950,564,2,215,491,303,1,8202,929,357,227,48.9,121,9,4987,78,169,201,5930,4978,83.9,404,90,100,85,124,41,19,93,1.33,16,14,2,0.13,18.6,17.2,1.4,0.09,0,136,2,3,0,1174,227,235,49.1,Premier-League,9,2021-2022
Burnley,19,27,60.5,14,154,1260,14.0,21,16,21,0,0,20,0,1.5,1.14,2.64,1.5,2.64,21.7,21.7,15.8,37.5,1.55,1.13,2.68,1.55,2.68,236,62,26.3,16.86,4.43,0.09,0.34,16.7,7,0.09,-0.7,-0.7,6229,7779,80.1,119012,38729,2640,2990,88.3,2699,3120,86.5,799,1417,56.4,0.2,169,427,167,29,567,7089,690,15,1002,217,192,88,15,45,7,5226,1027,1526,2354,4468,327,301,126,17,117,212,180,379,27.07,281,30,22,14,3,35,2.5,28,1,2,3,1,0,186,104,92,71,23,63,39.9,95,487,29.1,625,696,354,1,169,333,418,5,9486,1073,446,203,51.7,119,13,6115,90,171,158,7205,6229,86.5,567,90,100,86,116,38,15,87,0.71,21,14,7,0.5,21.7,14.5,7.2,0.51,0,114,0,0,1,1369,334,384,46.5,Premier-League,9,2021-2022
Chelsea,25,27,41.1,15,165,1350,15.0,9,5,6,3,3,37,2,0.6,0.33,0.93,0.4,0.73,15.3,13.5,9.4,22.9,1.02,0.63,1.65,0.9,1.53,141,45,31.9,9.4,3.0,0.04,0.13,17.3,3,0.1,-6.3,-7.5,4899,6345,77.2,94533,32198,2111,2424,87.1,1989,2318,85.8,699,1319,53.0,-4.4,93,342,96,29,355,5658,687,9,1088,170,151,73,31,26,6,4121,856,1368,1798,3732,267,272,100,24,92,207,181,200,13.33,138,22,10,12,6,13,0.87,6,1,1,2,2,1,263,164,120,113,30,80,33.3,160,635,24.0,797,1187,658,1,178,501,303,2,8096,1130,293,227,61.7,148,16,4731,46,191,175,6016,4899,81.4,355,90,100,84,119,44,23,91,2.2,9,35,-26,-1.73,15.3,27.1,-11.8,-0.79,1,181,2,3,1,1152,236,267,46.9,Premier-League,9,2021-2022
Crystal Palace,22,27,49.0,15,165,1350,15.0,21,12,20,1,1,35,2,1.4,0.8,2.2,1.33,2.13,15.6,14.9,9.1,24.0,1.04,0.61,1.65,0.99,1.6,184,62,33.7,12.27,4.13,0.11,0.32,17.0,12,0.08,5.4,5.1,5643,7106,79.4,109892,36906,2380,2700,88.1,2329,2689,86.6,821,1415,58.0,2.9,118,476,131,35,461,6407,699,9,1170,215,159,83,34,43,1,4655,958,1493,2137,4097,282,297,87,18,121,195,194,272,18.13,184,28,12,22,4,29,1.93,18,4,0,5,1,1,348,190,161,144,43,114,42.4,155,682,29.6,750,1021,532,0,157,581,284,5,8941,945,370,223,48.0,119,10,5428,49,212,182,6698,5643,84.2,461,90,100,85,122,42,20,93,1.07,21,19,2,0.13,15.6,17.9,-2.3,-0.15,1,182,0,2,0,1270,253,281,47.4,Premier-League,9,2021-2022
Everton,26,27,59.7,15,165,1350,15.0,24,19,23,1,1,29,0,1.6,1.27,2.87,1.53,2.8,21.2,20.4,15.0,35.4,1.41,1.0,2.41,1.36,2.36,189,62,32.8,12.6,4.13,0.12,0.37,17.2,7,0.11,2.8,2.6,6999,8570,81.7,139458,43037,2592,2939,88.2,3252,3648,89.1,1052,1654,63.6,4.0,134,526,145,37,583,7847,723,12,1077,221,171,89,48,31,1,5979,1144,1447,2790,4802,314,338,119,10,128,241,204,284,18.93,201,27,17,16,8,36,2.4,21,4,4,4,1,2,239,135,103,99,37,92,44.4,115,628,30.4,730,849,489,0,185,452,319,3,10362,976,356,274,52.6,156,13,6639,48,183,181,8129,6999,86.1,583,90,100,85,121,45,17,90,1.2,25,19,6,0.4,21.2,19.0,2.2,0.14,0,144,1,3,0,1347,300,254,54.2,Premier-League,9,2021-2022
Leeds United,24,27,42.2,15,165,1350,15.0,21,16,20,1,1,32,0,1.4,1.07,2.47,1.33,2.4,23.5,22.8,15.6,38.4,1.57,1.04,2.61,1.52,2.56,216,66,30.6,14.4,4.4,0.09,0.3,17.0,11,0.11,-2.5,-2.8,4187,5691,73.6,83141,34133,1712,2020,84.8,1772,2187,81.0,630,1229,51.3,0.4,150,302,96,24,394,4948,743,13,1075,134,125,76,27,45,2,3459,801,1431,1521,3279,286,314,97,18,118,229,169,334,22.27,237,25,20,14,10,34,2.27,26,1,1,5,1,0,308,189,146,122,40,130,48.1,140,676,31.8,695,924,510,3,184,573,347,5,7667,1072,353,288,51.7,160,14,4359,72,197,179,5227,4187,80.1,394,90,100,86,121,44,14,91,1.07,22,15,7,0.47,23.5,19.2,4.3,0.28,0,172,1,2,0,1276,253,223,53.2,Premier-League,9,2021-2022
Leicester City,22,27,48.0,15,165,1350,15.0,26,16,23,3,3,22,0,1.73,1.07,2.8,1.53,2.6,24.8,22.6,17.4,40.0,1.65,1.16,2.81,1.5,2.67,232,74,31.9,15.47,4.93,0.1,0.31,15.9,8,0.1,1.2,0.4,5450,6973,78.2,107666,36454,2183,2517,86.7,2286,2669,85.7,864,1482,58.3,-1.4,174,393,138,36,495,6266,707,15,1037,224,186,82,57,16,3,4490,994,1489,1948,4107,312,321,109,33,126,195,187,372,24.8,252,40,20,22,13,39,2.6,21,5,2,5,4,2,259,165,111,113,35,95,42.8,127,667,29.2,667,1050,567,0,176,505,290,4,8797,933,400,255,52.2,146,11,5256,71,175,186,6548,5450,83.2,495,90,100,85,123,42,18,93,1.27,27,23,4,0.27,24.8,21.7,3.1,0.21,0,170,2,0,0,1307,247,278,47.0,Premier-League,9,2021-2022
