Squad,# Pl,Age,Poss,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,A-xA,KP,1/3,PPA,CrsPA,Prog,Live,Dead,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,Int,Blocks,SCA,SCA90,PassLive,PassDead,Drib,Fld,Def,GCA,GCA90,PassLive_AMB,PassDead_AMB,Drib_AMB,Sh_AMB,Fld_AMB,Def_AMB,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl_dribble,Tkl%,Past,Succ,%,Def 3rd_pression,Mid 3rd_pression,Att 3rd_pression,ShSv,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Att_dribbles,Succ%,#Pl,Megs,Carries,CPA,Mis,Dis,Targ,Rec,Rec%,Prog_recevant,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,onxG,onxGA,xG+/-,xG+/-90,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Lost,Won%,League Name,League ID,Season
Arsenal,27,27,49.7,16,176,1440,16.0,22,17,21,1,1,28,1,1.37,1.06,2.44,1.31,2.37,24.5,23.8,18.4,42.2,1.53,1.15,2.69,1.49,2.64,218,80,36.7,13.62,5.0,0.1,0.26,16.6,7,0.11,-2.5,-2.8,6356,7858,80.9,124525,40732,2501,2827,88.5,2838,3225,88.0,906,1534,59.1,-1.4,164,441,141,33,474,7119,739,18,967,196,196,88,40,24,4,5458,850,1550,1927,5007,305,325,83,24,123,201,182,345,21.56,266,25,19,14,8,36,2.25,27,1,4,1,3,0,262,162,124,97,41,102,44.0,130,645,28.9,765,935,528,0,153,476,306,2,9596,1208,400,190,52.1,110,1,6182,66,206,154,7372,6356,86.2,474,90,100,84,129,46,22,98,1.63,22,21,1,0.06,24.5,20.5,4.1,0.26,1,156,1,2,0,1260,280,263,51.6,Premier-League,9,2021-2022
Aston Villa,25,27,55.9,16,176,1440,16.0,24,17,23,1,3,32,0,1.5,1.06,2.56,1.44,2.5,22.7,20.3,15.2,35.5,1.42,0.95,2.37,1.27,2.22,221,69,31.2,13.81,4.31,0.1,0.33,17.1,11,0.09,1.3,2.7,6352,7900,80.4,127222,39973,2397,2735,87.6,2903,3348,86.7,952,1531,62.2,1.8,163,444,132,29,483,7157,743,13,988,256,190,96,40,30,7,5377,993,1530,2128,4857,306,332,85,15,138,240,209,358,22.37,262,26,20,24,8,40,2.5,29,1,3,4,3,0,262,175,126,100,36,81,38.0,132,634,31.3,687,883,457,0,163,451,370,4,9749,1118,443,264,55.3,159,10,6132,101,180,175,7482,6352,84.9,483,90,100,86,130,46,17,97,1.19,25,21,4,0.25,22.7,15.8,6.8,0.43,0,225,2,2,1,1372,294,275,51.7,Premier-League,9,2021-2022
Brentford,22,27,53.1,16,176,1440,16.0,21,15,20,1,1,31,0,1.31,0.94,2.25,1.25,2.19,19.2,18.5,14.0,32.5,1.2,0.88,2.08,1.15,2.03,188,63,33.5,11.75,3.94,0.11,0.32,17.0,10,0.1,1.8,1.5,5918,7692,76.9,116424,38389,2421,2808,86.2,2466,2911,84.7,922,1681,54.8,1.0,139,458,146,47,493,6938,754,17,1051,228,207,82,40,24,1,4681,1172,1839,2096,4492,421,346,96,34,123,231,208,304,19.0,235,19,12,16,7,30,1.87,24,2,0,3,1,0,237,138,102,106,29,79,42.5,107,618,31.6,587,869,502,4,200,491,408,5,9685,1032,367,256,52.7,144,13,6024,70,217,193,7211,5918,82.1,493,90,100,86,140,36,21,107,1.25,22,21,1,0.06,19.2,20.6,-1.4,-0.09,0,181,1,3,1,1531,386,372,50.9,Premier-League,9,2021-2022
Brighton,24,27,42.9,15,165,1350,15.0,16,13,14,2,2,34,0,1.07,0.87,1.93,0.93,1.8,18.6,17.1,13.5,30.5,1.24,0.9,2.14,1.14,2.04,182,54,29.7,12.13,3.6,0.08,0.26,18.3,7,0.1,-2.6,-3.1,4978,6382,78.0,94565,32771,2102,2409,87.3,2097,2446,85.7,675,1236,54.6,-0.5,135,345,110,25,404,5692,690,15,885,173,176,79,39,19,6,4147,871,1364,1853,3680,276,309,101,8,117,182,198,286,19.07,218,20,15,16,3,27,1.8,18,3,2,2,2,0,251,144,121,97,33,79,36.1,140,628,27.2,793,950,564,2,215,491,303,1,8202,929,357,227,48.9,121,9,4987,78,169,201,5930,4978,83.9,404,90,100,85,124,41,19,93,1.33,16,14,2,0.13,18.6,17.2,1.4,0.09,0,136,2,3,0,1174,227,235,49.1,Premier-League,9,2021-2022
Burnley,19,27,60.4,15,165,1350,15.0,21,16,21,0,0,21,0,1.4,1.07,2.47,1.4,2.47,22.2,22.2,16.2,38.4,1.48,1.08,2.56,1.48,2.56,252,65,25.8,16.8,4.33,0.08,0.32,16.8,7,0.09,-1.2,-1.2,6601,8290,79.6,125604,41051,2827,3204,88.2,2835,3288,86.2,840,1525,55.1,-0.2,182,458,174,30,597,7537,753,15,1065,229,213,102,28,41,10,5525,1115,1650,2482,4764,360,324,132,18,124,229,197,404,26.93,301,33,22,16,3,35,2.33,28,1,2,3,1,0,195,109,96,75,24,66,38.4,106,509,28.7,655,742,374,1,181,354,432,5,10107,1124,486,222,50.5,126,15,6462,103,184,162,7690,6601,85.8,597,90,100,86,125,40,15,94,0.73,21,14,7,0.47,22.2,15.1,7.0,0.47,0,125,0,0,1,1485,367,415,46.9,Premier-League,9,2021-2022
Chelsea,25,27,41.1,16,176,1440,16.0,11,6,7,4,4,42,2,0.69,0.37,1.06,0.44,0.81,16.7,14.1,9.9,24.0,1.05,0.62,1.66,0.88,1.5,152,49,32.2,9.5,3.06,0.05,0.14,17.4,5,0.09,-5.7,-7.1,5146,6686,77.0,99108,33939,2217,2549,87.0,2097,2448,85.7,725,1384,52.4,-3.9,100,357,103,31,381,5951,735,9,1185,177,156,75,33,26,6,4340,916,1430,1922,3897,277,300,107,28,106,220,198,221,13.81,149,22,16,15,6,17,1.06,8,1,2,2,3,1,290,179,133,123,34,85,33.1,172,677,24.0,867,1259,690,1,186,542,326,2,8553,1210,310,244,61.1,157,16,5014,51,195,188,6331,5146,81.3,381,90,100,84,127,47,23,97,2.25,11,38,-27,-1.69,16.7,30.0,-13.2,-0.83,1,196,3,5,1,1221,248,283,46.7,Premier-League,9,2021-2022
Crystal Palace,22,27,48.4,16,176,1440,16.0,22,12,21,1,1,37,2,1.37,0.75,2.12,1.31,2.06,17.0,16.2,9.6,25.9,1.06,0.6,1.66,1.01,1.62,196,68,34.7,12.25,4.25,0.11,0.31,17.2,13,0.08,5.0,4.8,5871,7446,78.8,114327,38444,2471,2812,87.9,2421,2812,86.1,857,1499,57.2,2.4,124,493,134,37,480,6693,753,9,1225,223,169,85,35,43,2,4842,1014,1590,2214,4302,295,322,93,18,135,208,205,289,18.06,196,28,15,23,4,30,1.87,18,4,0,6,1,1,378,207,173,156,49,121,42.9,161,734,30.0,787,1082,581,0,171,624,300,6,9403,1003,381,237,48.9,128,11,5685,52,222,196,7026,5871,83.6,480,90,100,85,131,44,20,100,1.19,22,22,0,0.0,17.0,19.5,-2.5,-0.16,1,196,0,2,0,1360,273,316,46.3,Premier-League,9,2021-2022
Everton,26,27,59.8,16,176,1440,16.0,27,21,26,1,1,29,0,1.69,1.31,3.0,1.62,2.94,22.8,22.0,16.1,38.1,1.42,1.01,2.43,1.38,2.38,206,68,33.0,12.87,4.25,0.13,0.38,17.1,8,0.11,4.2,4.0,7422,9093,81.6,148146,46073,2722,3095,87.9,3473,3894,89.2,1115,1751,63.7,4.9,144,552,155,39,619,8311,782,12,1123,233,183,97,53,31,1,6329,1211,1553,2924,5113,330,369,128,11,138,253,218,309,19.31,217,31,17,17,10,41,2.56,23,5,4,4,1,4,258,145,113,105,40,97,43.9,124,672,30.4,783,915,514,0,196,484,340,4,11017,1046,387,287,51.9,162,14,7010,55,200,204,8639,7422,85.9,619,90,100,85,129,48,17,96,1.13,28,20,8,0.5,22.8,20.4,2.4,0.15,0,159,1,3,0,1429,335,274,55.0,Premier-League,9,2021-2022
Leeds United,24,27,43.2,16,176,1440,16.0,24,17,21,3,3,34,0,1.5,1.06,2.56,1.31,2.37,26.3,24.1,16.5,40.7,1.65,1.03,2.68,1.51,2.54,230,70,30.4,14.37,4.37,0.09,0.3,17.2,13,0.11,-2.3,-3.1,4564,6149,74.2,90460,36636,1863,2188,85.1,1945,2385,81.6,677,1303,52.0,0.5,158,332,105,25,437,5350,799,15,1153,142,134,81,30,47,2,3781,864,1504,1604,3592,303,345,104,18,123,243,178,360,22.5,253,27,21,18,11,40,2.5,30,1,1,5,3,0,329,201,154,132,43,138,48.1,149,732,31.6,754,991,574,3,202,608,363,5,8254,1133,376,305,52.5,172,14,4721,74,210,201,5680,4564,80.4,437,90,100,86,129,47,14,97,1.0,25,17,8,0.5,26.3,20.6,5.7,0.36,0,181,3,3,0,1339,269,235,53.4,Premier-League,9,2021-2022
Leicester City,23,27,48.3,16,176,1440,16.0,26,16,23,3,3,25,0,1.62,1.0,2.62,1.44,2.44,25.4,23.2,17.8,41.0,1.59,1.11,2.7,1.45,2.56,244,77,31.6,15.25,4.81,0.09,0.3,16.0,8,0.1,0.6,-0.2,5807,7418,78.3,115280,38493,2306,2665,86.5,2444,2845,85.9,934,1591,58.7,-1.8,181,418,146,38,516,6663,755,15,1081,242,203,88,58,17,7,4801,1032,1585,2035,4421,325,340,114,34,133,205,194,390,24.37,262,41,24,23,14,39,2.44,21,5,2,5,4,2,279,176,117,120,42,104,43.3,136,702,28.8,720,1121,598,0,185,542,320,5,9376,985,435,284,52.8,164,11,5628,76,187,203,6968,5807,83.3,516,90,100,85,131,45,18,99,1.38,27,27,0,0.0,25.4,24.1,1.3,0.08,0,186,2,1,0,1389,267,296,47.4,Premier-League,9,2021-2022
