Squad,# Pl,Age,Poss,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,A-xA,KP,1/3,PPA,CrsPA,Prog,Live,Dead,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,Int,Blocks,SCA,SCA90,PassLive,PassDead,Drib,Fld,Def,GCA,GCA90,PassLive_AMB,PassDead_AMB,Drib_AMB,Sh_AMB,Fld_AMB,Def_AMB,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl_dribble,Tkl%,Past,Succ,%,Def 3rd_pression,Mid 3rd_pression,Att 3rd_pression,ShSv,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Att_dribbles,Succ%,#Pl,Megs,Carries,CPA,Mis,Dis,Targ,Rec,Rec%,Prog_recevant,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,onxG,onxGA,xG+/-,xG+/-90,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Lost,Won%,League Name,League ID,Season
Arsenal,27,24,50.3,16,176,1440,16.0,21,14,21,0,2,23,1,1.31,0.87,2.19,1.31,2.19,20.5,18.8,13.9,32.7,1.28,0.87,2.15,1.18,2.05,223,73,32.7,13.94,4.56,0.09,0.29,17.2,9,0.09,0.5,2.2,6348,7767,81.7,120383,36768,2670,2993,89.2,2718,3080,88.2,834,1412,59.1,0.1,169,456,140,34,463,7075,692,11,983,204,156,82,49,17,8,5417,971,1379,3100,3809,283,278,109,29,118,200,157,365,22.81,263,33,18,18,9,31,1.94,23,3,0,4,1,0,233,141,112,86,35,79,41.8,110,558,28.9,620,778,532,0,186,448,291,10,9604,1146,401,233,53.2,130,6,6187,66,208,160,7324,6348,86.7,463,90,100,85,127,48,18,96,1.63,21,22,-1,-0.06,20.5,24.5,-4.1,-0.26,0,145,2,1,0,1275,263,280,48.4,Premier-League,9,2021-2022
Aston Villa,25,26,44.1,16,176,1440,16.0,20,16,18,2,2,34,1,1.25,1.0,2.25,1.13,2.12,15.8,14.4,11.0,25.5,0.99,0.69,1.68,0.9,1.59,173,52,30.1,10.81,3.25,0.1,0.35,17.0,8,0.08,4.2,3.6,4607,6139,75.0,94616,35169,1740,2061,84.4,2016,2376,84.8,779,1482,52.6,5.0,122,370,126,30,457,5369,770,10,865,218,205,78,49,14,8,3722,873,1544,2200,3045,296,292,91,18,142,177,160,260,16.25,175,33,15,21,3,32,2.0,17,6,4,4,1,0,279,165,144,103,32,104,39.5,159,610,27.6,795,921,497,1,206,530,299,4,8019,1094,367,213,57.3,132,8,4583,48,197,182,5656,4607,81.5,457,90,100,84,128,48,20,96,1.19,21,25,-4,-0.25,15.8,22.7,-6.8,-0.43,0,157,1,3,1,1277,275,294,48.3,Premier-League,9,2021-2022
Brentford,22,25,46.9,16,176,1440,16.0,20,11,17,3,3,33,1,1.25,0.69,1.94,1.06,1.75,20.6,18.3,12.7,31.0,1.29,0.79,2.08,1.14,1.94,177,56,31.6,11.06,3.5,0.1,0.3,15.0,5,0.11,-0.6,-1.3,4879,6805,71.7,98591,36723,1876,2295,81.7,2137,2685,79.6,782,1536,50.9,-1.7,118,371,117,34,450,6031,774,10,1007,159,191,60,40,11,2,3875,1006,1924,2041,3514,468,352,124,21,139,245,198,259,16.19,180,29,14,13,6,26,1.62,17,1,0,5,3,0,305,185,142,114,49,112,43.8,144,710,30.3,825,989,529,3,206,550,367,3,8679,1234,358,186,52.2,107,12,4617,34,169,158,6268,4879,77.8,450,90,100,84,128,47,21,96,1.25,21,22,-1,-0.06,20.6,19.2,1.4,0.09,1,171,3,1,1,1527,372,386,49.1,Premier-League,9,2021-2022
Brighton,24,27,57.1,15,165,1350,15.0,14,11,11,3,3,35,1,0.93,0.73,1.67,0.73,1.47,17.2,15.0,11.1,26.1,1.15,0.74,1.89,1.0,1.74,177,53,29.9,11.8,3.53,0.06,0.21,16.7,7,0.09,-3.2,-4.0,6893,8391,82.1,135087,40572,2658,2976,89.3,3173,3595,88.3,942,1493,63.1,-0.1,131,417,132,29,464,7740,651,8,1119,230,159,74,22,42,1,6020,977,1394,1917,5617,270,305,110,16,139,233,219,293,19.53,209,29,18,14,6,23,1.53,14,2,1,2,4,0,304,178,145,114,45,104,46.2,121,677,31.0,761,851,569,2,202,494,299,2,10148,1253,381,219,59.8,140,2,6539,55,170,172,8026,6893,85.9,464,90,100,83,121,44,25,91,1.33,14,16,-2,-0.13,17.2,18.6,-1.4,-0.09,0,153,2,2,0,1264,235,227,50.9,Premier-League,9,2021-2022
Burnley,19,29,39.6,15,165,1350,15.0,13,12,13,0,0,34,0,0.87,0.8,1.67,0.87,1.67,15.1,15.1,11.5,26.7,1.01,0.77,1.78,1.01,1.78,163,49,30.1,10.87,3.27,0.08,0.27,16.2,7,0.09,-2.1,-2.1,3757,5496,68.4,79997,33929,1601,1949,82.1,1335,1738,76.8,756,1566,48.3,0.5,114,351,114,43,367,4833,663,13,1015,192,203,69,64,0,2,2576,947,1973,1765,2628,382,299,91,38,132,153,180,238,15.87,174,27,4,16,3,22,1.47,17,4,0,1,0,0,258,147,120,105,33,96,43.2,126,551,27.5,624,881,500,5,196,503,354,4,7227,976,274,174,55.2,106,2,3746,21,171,129,4975,3757,75.5,367,90,100,85,125,40,19,95,0.73,14,21,-7,-0.47,15.1,22.2,-7.0,-0.47,0,146,0,0,0,1375,415,367,53.1,Premier-League,9,2021-2022
Chelsea,25,27,58.9,16,176,1440,16.0,37,25,32,5,5,23,1,2.31,1.56,3.87,2.0,3.56,30.0,26.4,21.2,47.6,1.87,1.33,3.2,1.65,2.98,248,84,33.9,15.5,5.25,0.13,0.38,17.1,12,0.11,7.0,5.6,7885,9333,84.5,145183,45715,3385,3710,91.2,3410,3847,88.6,931,1415,65.8,3.8,180,556,187,22,632,8607,726,27,1312,167,199,102,53,31,2,6924,1117,1292,1921,6535,296,299,99,29,94,240,187,412,25.75,308,25,28,19,7,62,3.87,44,4,4,4,6,0,275,164,125,110,40,87,35.7,157,715,31.3,728,960,597,4,199,504,363,5,11297,1095,502,257,63.0,172,7,7442,106,188,205,9008,7885,87.5,632,90,100,84,128,47,21,97,2.25,38,11,27,1.69,30.0,16.7,13.2,0.83,0,168,4,3,0,1315,283,248,53.3,Premier-League,9,2021-2022
Crystal Palace,22,28,51.6,16,176,1440,16.0,22,14,20,2,2,30,0,1.37,0.87,2.25,1.25,2.12,19.5,18.0,14.1,32.1,1.22,0.88,2.1,1.12,2.0,181,55,30.4,11.31,3.44,0.11,0.36,15.8,6,0.1,2.5,2.0,6373,7923,80.4,123510,39876,2516,2840,88.6,2874,3312,86.8,866,1476,58.7,-0.1,126,388,121,33,462,7141,782,10,1094,201,176,70,30,22,6,5327,1002,1594,1731,5160,302,362,134,23,129,237,173,282,17.62,194,27,14,17,10,31,1.94,22,1,3,2,1,2,305,180,160,115,30,109,46.0,128,745,29.4,889,1111,531,0,207,522,347,5,9973,1218,378,282,54.3,161,14,6324,71,232,257,7438,6373,85.7,462,90,100,86,132,44,16,99,1.19,22,22,0,0.0,19.5,17.0,2.5,0.16,0,189,1,1,0,1379,316,273,53.7,Premier-League,9,2021-2022
Everton,26,28,40.3,16,176,1440,16.0,20,15,17,3,3,32,1,1.25,0.94,2.19,1.06,2.0,20.4,18.1,13.4,31.5,1.27,0.84,2.11,1.13,1.97,196,57,29.1,12.25,3.56,0.09,0.3,16.8,7,0.09,-0.4,-1.1,4452,6099,73.0,89296,33406,1778,2107,84.4,1831,2274,80.5,706,1383,51.0,1.6,146,367,123,42,436,5362,737,7,1028,192,190,60,29,21,3,3536,890,1673,1710,3434,331,340,89,22,172,214,198,313,19.56,236,24,14,19,5,33,2.06,24,0,3,3,3,0,328,195,175,111,42,124,43.4,162,762,30.4,891,1065,547,0,220,595,347,5,8100,1026,360,223,52.0,124,9,4627,63,205,162,5637,4452,79.0,436,90,100,86,135,41,18,100,1.13,20,28,-8,-0.5,20.4,22.8,-2.4,-0.15,0,150,3,1,1,1402,274,335,45.0,Premier-League,9,2021-2022
Leeds United,24,26,56.8,16,176,1440,16.0,17,11,14,3,3,46,1,1.06,0.69,1.75,0.87,1.56,20.6,18.4,13.6,32.0,1.29,0.85,2.14,1.15,2.0,225,66,29.3,14.06,4.12,0.06,0.21,18.6,6,0.08,-3.6,-4.4,6262,7900,79.3,123626,39311,2423,2778,87.2,2826,3217,87.8,910,1602,56.8,-2.6,161,441,122,27,548,7135,765,12,1073,242,204,75,50,15,1,5242,1193,1465,3382,3648,284,324,140,27,153,267,201,334,20.87,230,31,19,21,10,28,1.75,15,1,5,3,3,1,334,188,163,126,45,133,43.6,172,830,31.1,893,1171,605,1,177,587,359,9,9937,1239,387,287,48.1,149,18,6394,79,196,191,7384,6262,84.8,548,90,100,84,132,44,24,100,1.0,17,25,-8,-0.5,20.6,26.3,-5.7,-0.36,0,195,2,3,1,1429,235,269,46.6,Premier-League,9,2021-2022
Leicester City,23,27,51.7,16,176,1440,16.0,27,20,26,1,1,23,1,1.69,1.25,2.94,1.62,2.87,24.1,23.4,15.2,38.6,1.51,0.95,2.46,1.46,2.41,189,74,39.2,11.81,4.62,0.14,0.35,16.6,4,0.13,2.9,2.6,6284,7907,79.5,119664,39927,2534,2920,86.8,2852,3252,87.7,777,1439,54.0,4.8,128,369,111,15,489,7094,813,14,1300,185,129,82,36,29,4,5385,1031,1491,1803,5134,317,327,97,25,151,251,181,277,17.31,210,16,17,12,9,42,2.62,25,2,4,4,3,4,323,179,148,135,40,120,42.3,164,726,29.1,825,1150,516,0,190,537,335,6,9834,1254,359,240,51.3,136,10,6124,65,205,175,7472,6284,84.1,489,90,100,83,128,47,25,97,1.38,27,27,0,0.0,24.1,25.4,-1.3,-0.08,0,148,1,3,1,1342,296,267,52.6,Premier-League,9,2021-2022
