Wk,Day,Date,Time,Home,xG,Score,xG.1,Away,Attendance,Venue,Referee,League Name,League ID,Season
4.0,Sat,2021-09-18,20:45,Salernitana,0.9,0–1,1.4,Atalanta,11949.0,Stadio Arechi,Paolo Valeri,Serie-A,11,2021-2022
4.0,Sun,2021-09-19,12:30,Empoli,1.6,0–3,1.8,Sampdoria,3064.0,Stadio Carlo Castellani,Maurizio Mariani,Serie-A,11,2021-2022
4.0,Sun,2021-09-19,15:00,Venezia,0.9,1–2,0.5,Spezia,3688.0,Stadio Paolo Mazza,Rosario Abisso,Serie-A,11,2021-2022
4.0,Sun,2021-09-19,18:00,Hellas Verona,1.1,3–2,0.8,Roma,10148.0,Stadio Marc'Antonio Bentegodi,Fabio Maresca,Serie-A,11,2021-2022
4.0,Sun,2021-09-19,18:00,Lazio,2.1,2–2,1.8,Cagliari,20000.0,Stadio Olimpico,Davide Ghersini,Serie-A,11,2021-2022
4.0,Sun,2021-09-19,20:45,Juventus,1.0,1–1,0.7,Milan,18785.0,Allianz Stadium,Daniele Doveri,Serie-A,11,2021-2022
4.0,Mon,2021-09-20,20:45,Udinese,0.3,0–4,2.4,Napoli,11484.0,Dacia Arena,Gianluca Manganiello,Serie-A,11,2021-2022
5.0,Tue,2021-09-21,18:30,Bologna,2.0,2–2,1.5,Genoa,9707.0,Stadio Renato Dall'Ara,Francesco Fourneau,Serie-A,11,2021-2022
5.0,Tue,2021-09-21,20:45,Atalanta,1.6,2–1,0.8,Sassuolo,7353.0,Stadio Atleti Azzurri d'Italia,Davide Massa,Serie-A,11,2021-2022
5.0,Tue,2021-09-21,20:45,Fiorentina,1.4,1–3,2.7,Inter,15927.0,Stadio Artemio Franchi,Michael Fabbri,Serie-A,11,2021-2022
5.0,Wed,2021-09-22,18:30,Salernitana,2.5,2–2,1.7,Hellas Verona,9561.0,Stadio Arechi,Massimiliano Irrati,Serie-A,11,2021-2022
5.0,Wed,2021-09-22,18:30,Spezia,0.7,2–3,2.3,Juventus,5700.0,Stadio Alberto Picco,Gianluca Aureliano,Serie-A,11,2021-2022
5.0,Wed,2021-09-22,20:45,Cagliari,1.1,0–2,1.2,Empoli,7226.0,Sardegna Arena,Marco Di Bello,Serie-A,11,2021-2022
5.0,Wed,2021-09-22,20:45,Milan,1.7,2–0,0.7,Venezia,26185.0,Stadio Giuseppe Meazza,Ivan Pezzuto,Serie-A,11,2021-2022
5.0,Thu,2021-09-23,18:30,Torino,1.2,1–1,0.9,Lazio,8646.0,Stadio Olimpico di Torino,Rosario Abisso,Serie-A,11,2021-2022
5.0,Thu,2021-09-23,18:30,Sampdoria,0.7,0–4,2.2,Napoli,4596.0,Stadio Comunale Luigi Ferraris,Paolo Valeri,Serie-A,11,2021-2022
5.0,Thu,2021-09-23,20:45,Roma,1.3,1–0,0.9,Udinese,29593.0,Stadio Olimpico,Antonio Rapuano,Serie-A,11,2021-2022
6.0,Sat,2021-09-25,15:00,Spezia,0.9,1–2,1.9,Milan,3618.0,Stadio Alberto Picco,Gianluca Manganiello,Serie-A,11,2021-2022
6.0,Sat,2021-09-25,18:00,Inter,3.9,2–2,2.1,Atalanta,36517.0,Stadio Giuseppe Meazza,Fabio Maresca,Serie-A,11,2021-2022
6.0,Sat,2021-09-25,20:45,Genoa,1.6,3–3,2.2,Hellas Verona,13478.0,Stadio Comunale Luigi Ferraris,Daniele Doveri,Serie-A,11,2021-2022
6.0,Sun,2021-09-26,12:30,Juventus,2.3,3–2,0.4,Sampdoria,15381.0,Allianz Stadium,Giovanni Ayroldi,Serie-A,11,2021-2022
6.0,Sun,2021-09-26,15:00,Sassuolo,1.3,1–0,0.9,Salernitana,5177.0,Stadio Citt del Tricolore,Antonio Giua,Serie-A,11,2021-2022
6.0,Sun,2021-09-26,15:00,Empoli,1.8,4–2,2.5,Bologna,5022.0,Stadio Carlo Castellani,Piero Giacomelli,Serie-A,11,2021-2022
6.0,Sun,2021-09-26,15:00,Udinese,0.6,0–1,1.1,Fiorentina,7208.0,Dacia Arena,Davide Ghersini,Serie-A,11,2021-2022
6.0,Sun,2021-09-26,18:00,Lazio,2.2,3–2,2.3,Roma,32000.0,Stadio Olimpico,Marco Guida,Serie-A,11,2021-2022
6.0,Sun,2021-09-26,20:45,Napoli,1.8,2–0,0.2,Cagliari,20000.0,Stadio San Paolo,Marco Piccinini,Serie-A,11,2021-2022
6.0,Mon,2021-09-27,20:45,Venezia,1.6,1–1,0.7,Torino,4888.0,Stadio Paolo Mazza,Lorenzo Maggioni,Serie-A,11,2021-2022
7.0,Fri,2021-10-01,20:45,Cagliari,0.4,1–1,1.1,Venezia,8135.0,Sardegna Arena,Manuel Volpi,Serie-A,11,2021-2022
7.0,Sat,2021-10-02,15:00,Salernitana,0.5,1–0,1.3,Genoa,10077.0,Stadio Arechi,Maurizio Mariani,Serie-A,11,2021-2022
7.0,Sat,2021-10-02,18:00,Torino,1.0,0–1,0.9,Juventus,12073.0,Stadio Olimpico di Torino,Paolo Valeri,Serie-A,11,2021-2022
7.0,Sat,2021-10-02,20:45,Sassuolo,1.5,1–2,1.9,Inter,10400.0,Stadio Citt del Tricolore,Luca Pairetto,Serie-A,11,2021-2022
7.0,Sun,2021-10-03,12:30,Bologna,0.5,3–0,0.7,Lazio,12975.0,Stadio Renato Dall'Ara,Davide Massa,Serie-A,11,2021-2022
7.0,Sun,2021-10-03,15:00,Sampdoria,1.6,3–3,2.6,Udinese,4292.0,Stadio Comunale Luigi Ferraris,Daniele Orsato,Serie-A,11,2021-2022
7.0,Sun,2021-10-03,15:00,Hellas Verona,0.4,4–0,1.4,Spezia,8398.0,Stadio Marc'Antonio Bentegodi,Giacomo Camplone,Serie-A,11,2021-2022
7.0,Sun,2021-10-03,18:00,Roma,1.3,2–0,0.6,Empoli,31946.0,Stadio Olimpico,Giovanni Ayroldi,Serie-A,11,2021-2022
7.0,Sun,2021-10-03,18:00,Fiorentina,0.7,1–2,1.7,Napoli,15264.0,Stadio Artemio Franchi,Simone Sozza,Serie-A,11,2021-2022
7.0,Sun,2021-10-03,20:45,Atalanta,2.1,2–3,3.0,Milan,9363.0,Stadio Atleti Azzurri d'Italia,Marco Di Bello,Serie-A,11,2021-2022
8.0,Sat,2021-10-16,15:00,Spezia,1.6,2–1,1.7,Salernitana,6023.0,Stadio Alberto Picco,Davide Massa,Serie-A,11,2021-2022
8.0,Sat,2021-10-16,18:00,Lazio,2.5,3–1,1.4,Inter,42000.0,Stadio Olimpico,Massimiliano Irrati,Serie-A,11,2021-2022
8.0,Sat,2021-10-16,20:45,Milan,1.5,3–2,1.4,Hellas Verona,40128.0,Stadio Giuseppe Meazza,Alessandro Prontera,Serie-A,11,2021-2022
8.0,Sun,2021-10-17,12:30,Cagliari,1.0,3–1,1.7,Sampdoria,9923.0,Sardegna Arena,Matteo Marchetti,Serie-A,11,2021-2022
8.0,Sun,2021-10-17,15:00,Genoa,1.3,2–2,2.1,Sassuolo,10370.0,Stadio Comunale Luigi Ferraris,Daniele Chiffi,Serie-A,11,2021-2022
8.0,Sun,2021-10-17,15:00,Udinese,1.0,1–1,1.7,Bologna,10627.0,Dacia Arena,Rosario Abisso,Serie-A,11,2021-2022
8.0,Sun,2021-10-17,15:00,Empoli,0.7,1–4,4.5,Atalanta,6214.0,Stadio Carlo Castellani,Marco Serra,Serie-A,11,2021-2022
8.0,Sun,2021-10-17,18:00,Napoli,1.8,1–0,0.9,Torino,27579.0,Stadio San Paolo,Juan Sacchi,Serie-A,11,2021-2022
8.0,Sun,2021-10-17,20:45,Juventus,0.8,1–0,1.4,Roma,20239.0,Allianz Stadium,Daniele Orsato,Serie-A,11,2021-2022
8.0,Mon,2021-10-18,20:45,Venezia,1.0,1–0,0.4,Fiorentina,8043.0,Stadio Paolo Mazza,Luca Massimi,Serie-A,11,2021-2022
9.0,Fri,2021-10-22,18:30,Torino,1.5,3–2,1.9,Genoa,9881.0,Stadio Olimpico di Torino,Piero Giacomelli,Serie-A,11,2021-2022
9.0,Fri,2021-10-22,20:45,Sampdoria,0.9,2–1,0.9,Spezia,7493.0,Stadio Comunale Luigi Ferraris,Michael Fabbri,Serie-A,11,2021-2022
9.0,Sat,2021-10-23,15:00,Salernitana,1.0,2–4,2.2,Empoli,11142.0,Stadio Arechi,Daniele Doveri,Serie-A,11,2021-2022
9.0,Sat,2021-10-23,18:00,Sassuolo,2.0,3–1,0.5,Venezia,4482.0,Stadio Citt del Tricolore,Antonio Di Martino,Serie-A,11,2021-2022
9.0,Sat,2021-10-23,20:45,Bologna,0.7,2–4,0.9,Milan,22167.0,Stadio Renato Dall'Ara,Paolo Valeri,Serie-A,11,2021-2022
9.0,Sun,2021-10-24,12:30,Atalanta,0.4,1–1,0.9,Udinese,9951.0,Stadio Atleti Azzurri d'Italia,Livio Marinelli,Serie-A,11,2021-2022
9.0,Sun,2021-10-24,15:00,Fiorentina,3.1,3–0,0.2,Cagliari,20290.0,Stadio Artemio Franchi,Antonio Rapuano,Serie-A,11,2021-2022
9.0,Sun,2021-10-24,15:00,Hellas Verona,2.8,4–1,0.9,Lazio,13953.0,Stadio Marc'Antonio Bentegodi,Marco Piccinini,Serie-A,11,2021-2022
9.0,Sun,2021-10-24,18:00,Roma,1.1,0–0,0.9,Napoli,47801.0,Stadio Olimpico,Davide Massa,Serie-A,11,2021-2022
9.0,Sun,2021-10-24,20:45,Inter,0.8,1–1,1.8,Juventus,56532.0,Stadio Giuseppe Meazza,Maurizio Mariani,Serie-A,11,2021-2022
10.0,Tue,2021-10-26,18:30,Venezia,0.5,1–2,1.3,Salernitana,5103.0,Stadio Paolo Mazza,Marco Di Bello,Serie-A,11,2021-2022
10.0,Tue,2021-10-26,18:30,Spezia,2.1,1–1,1.2,Genoa,7283.0,Stadio Alberto Picco,Simone Sozza,Serie-A,11,2021-2022
10.0,Tue,2021-10-26,20:45,Milan,0.9,1–0,0.8,Torino,35929.0,Stadio Giuseppe Meazza,Gianluca Aureliano,Serie-A,11,2021-2022
10.0,Wed,2021-10-27,18:30,Juventus,1.3,1–2,1.2,Sassuolo,18288.0,Allianz Stadium,Juan Sacchi,Serie-A,11,2021-2022
10.0,Wed,2021-10-27,18:30,Sampdoria,1.2,1–3,1.1,Atalanta,5462.0,Stadio Comunale Luigi Ferraris,Alessandro Prontera,Serie-A,11,2021-2022
10.0,Wed,2021-10-27,18:30,Udinese,1.3,1–1,0.8,Hellas Verona,8751.0,Dacia Arena,Matteo Marchetti,Serie-A,11,2021-2022
10.0,Wed,2021-10-27,20:45,Cagliari,1.1,1–2,2.4,Roma,8547.0,Sardegna Arena,Ivan Pezzuto,Serie-A,11,2021-2022
10.0,Wed,2021-10-27,20:45,Empoli,0.6,0–2,2.0,Inter,9335.0,Stadio Carlo Castellani,Daniele Chiffi,Serie-A,11,2021-2022
10.0,Wed,2021-10-27,20:45,Lazio,0.5,1–0,0.6,Fiorentina,7000.0,Stadio Olimpico,Giovanni Ayroldi,Serie-A,11,2021-2022
10.0,Thu,2021-10-28,20:45,Napoli,2.6,3–0,0.2,Bologna,20000.0,Stadio San Paolo,Marco Serra,Serie-A,11,2021-2022
11.0,Sat,2021-10-30,15:00,Atalanta,0.9,2–2,1.6,Lazio,11981.0,Stadio Atleti Azzurri d'Italia,Marco Guida,Serie-A,11,2021-2022
11.0,Sat,2021-10-30,18:00,Hellas Verona,1.6,2–1,0.9,Juventus,22314.0,Stadio Marc'Antonio Bentegodi,Livio Marinelli,Serie-A,11,2021-2022
11.0,Sat,2021-10-30,20:45,Torino,2.1,3–0,0.2,Sampdoria,13137.0,Stadio Olimpico di Torino,Francesco Fourneau,Serie-A,11,2021-2022
11.0,Sun,2021-10-31,12:30,Inter,2.1,2–0,0.4,Udinese,48076.0,Stadio Giuseppe Meazza,Juan Sacchi,Serie-A,11,2021-2022
11.0,Sun,2021-10-31,15:00,Sassuolo,0.9,1–2,1.6,Empoli,3539.0,Stadio Citt del Tricolore,Luca Massimi,Serie-A,11,2021-2022
11.0,Sun,2021-10-31,15:00,Fiorentina,3.3,3–0,0.1,Spezia,19511.0,Stadio Artemio Franchi,Antonio Giua,Serie-A,11,2021-2022
11.0,Sun,2021-10-31,15:00,Genoa,0.9,0–0,0.6,Venezia,7920.0,Stadio Comunale Luigi Ferraris,Maurizio Mariani,Serie-A,11,2021-2022
11.0,Sun,2021-10-31,18:00,Salernitana,0.7,0–1,1.4,Napoli,17043.0,Stadio Arechi,Michael Fabbri,Serie-A,11,2021-2022
11.0,Sun,2021-10-31,20:45,Roma,1.2,1–2,1.9,Milan,51001.0,Stadio Olimpico,Fabio Maresca,Serie-A,11,2021-2022
11.0,Mon,2021-11-01,20:45,Bologna,1.1,2–0,0.4,Cagliari,10126.0,Stadio Renato Dall'Ara,Davide Massa,Serie-A,11,2021-2022
12.0,Fri,2021-11-05,20:45,Empoli,0.8,2–2,1.7,Genoa,5631.0,Stadio Carlo Castellani,Luca Pairetto,Serie-A,11,2021-2022
12.0,Sat,2021-11-06,15:00,Spezia,0.6,1–0,0.9,Torino,6953.0,Stadio Alberto Picco,Daniele Orsato,Serie-A,11,2021-2022
12.0,Sat,2021-11-06,18:00,Juventus,0.7,1–0,0.5,Fiorentina,6953.0,Allianz Stadium,Simone Sozza,Serie-A,11,2021-2022
12.0,Sat,2021-11-06,20:45,Cagliari,0.9,1–2,2.8,Atalanta,6976.0,Sardegna Arena,Marco Piccinini,Serie-A,11,2021-2022
12.0,Sun,2021-11-07,12:30,Venezia,2.6,3–2,3.5,Roma,8263.0,Stadio Paolo Mazza,Gianluca Aureliano,Serie-A,11,2021-2022
12.0,Sun,2021-11-07,15:00,Udinese,1.7,3–2,1.3,Sassuolo,8322.0,Dacia Arena,Federico Dionisi,Serie-A,11,2021-2022
12.0,Sun,2021-11-07,15:00,Sampdoria,0.8,1–2,1.9,Bologna,5694.0,Stadio Comunale Luigi Ferraris,Gianluca Manganiello,Serie-A,11,2021-2022
12.0,Sun,2021-11-07,18:00,Napoli,0.8,1–1,1.0,Hellas Verona,28000.0,Stadio San Paolo,Giovanni Ayroldi,Serie-A,11,2021-2022
12.0,Sun,2021-11-07,18:00,Lazio,2.1,3–0,0.5,Salernitana,25000.0,Stadio Olimpico,Antonio Rapuano,Serie-A,11,2021-2022
12.0,Sun,2021-11-07,20:45,Milan,0.9,1–1,2.6,Inter,56608.0,Stadio Giuseppe Meazza,Daniele Doveri,Serie-A,11,2021-2022
13.0,Sat,2021-11-20,15:00,Atalanta,2.5,5–2,1.0,Spezia,10744.0,Stadio Atleti Azzurri d'Italia,Rosario Abisso,Serie-A,11,2021-2022
13.0,Sat,2021-11-20,18:00,Lazio,0.3,0–2,2.6,Juventus,45000.0,Stadio Olimpico,Marco Di Bello,Serie-A,11,2021-2022
13.0,Sat,2021-11-20,20:45,Fiorentina,1.8,4–3,2.1,Milan,32567.0,Stadio Artemio Franchi,Marco Guida,Serie-A,11,2021-2022
13.0,Sun,2021-11-21,12:30,Sassuolo,3.2,2–2,1.5,Cagliari,4135.0,Stadio Citt del Tricolore,Niccolò Baroni,Serie-A,11,2021-2022
13.0,Sun,2021-11-21,15:00,Salernitana,1.6,0–2,0.9,Sampdoria,11849.0,Stadio Arechi,Piero Giacomelli,Serie-A,11,2021-2022
13.0,Sun,2021-11-21,15:00,Bologna,1.4,0–1,1.0,Venezia,15255.0,Stadio Renato Dall'Ara,Daniele Chiffi,Serie-A,11,2021-2022
13.0,Sun,2021-11-21,18:00,Inter,2.0,3–2,1.1,Napoli,56649.0,Stadio Giuseppe Meazza,Paolo Valeri,Serie-A,11,2021-2022
13.0,Sun,2021-11-21,20:45,Genoa,0.2,0–2,1.8,Roma,14667.0,Stadio Comunale Luigi Ferraris,Massimiliano Irrati,Serie-A,11,2021-2022
13.0,Mon,2021-11-22,18:30,Hellas Verona,1.4,2–1,1.8,Empoli,13797.0,Stadio Marc'Antonio Bentegodi,Matteo Gariglio,Serie-A,11,2021-2022
13.0,Mon,2021-11-22,20:45,Torino,1.9,2–1,1.7,Udinese,7034.0,Stadio Olimpico di Torino,Ivan Pezzuto,Serie-A,11,2021-2022
14.0,Fri,2021-11-26,20:45,Cagliari,1.6,1–1,0.4,Salernitana,,Sardegna Arena,Daniele Doveri,Serie-A,11,2021-2022
14.0,Sat,2021-11-27,15:00,Sampdoria,0.8,3–1,0.9,Hellas Verona,,Stadio Comunale Luigi Ferraris,Lorenzo Maggioni,Serie-A,11,2021-2022
14.0,Sat,2021-11-27,15:00,Empoli,1.9,2–1,2.4,Fiorentina,,Stadio Carlo Castellani,Juan Sacchi,Serie-A,11,2021-2022
14.0,Sat,2021-11-27,18:00,Juventus,0.9,0–1,0.4,Atalanta,,Allianz Stadium,Giovanni Ayroldi,Serie-A,11,2021-2022
14.0,Sat,2021-11-27,20:45,Venezia,0.2,0–2,2.7,Inter,,Stadio Paolo Mazza,Livio Marinelli,Serie-A,11,2021-2022
14.0,Sun,2021-11-28,12:30,Udinese,1.1,0–0,0.7,Genoa,,Dacia Arena,Francesco Meraviglia,Serie-A,11,2021-2022
14.0,Sun,2021-11-28,15:00,Spezia,1.1,0–1,2.5,Bologna,,Stadio Alberto Picco,Luca Massimi,Serie-A,11,2021-2022
14.0,Sun,2021-11-28,15:00,Milan,1.1,1–3,1.1,Sassuolo,,Stadio Giuseppe Meazza,Gianluca Manganiello,Serie-A,11,2021-2022
14.0,Sun,2021-11-28,18:00,Roma,0.9,1–0,1.2,Torino,,Stadio Olimpico,Daniele Chiffi,Serie-A,11,2021-2022
14.0,Sun,2021-11-28,20:45,Napoli,1.2,4–0,0.4,Lazio,,Stadio San Paolo,Daniele Orsato,Serie-A,11,2021-2022
15.0,Tue,2021-11-30,18:30,Fiorentina,2.7,3–1,0.7,Sampdoria,,Stadio Artemio Franchi,Federico Dionisi,Serie-A,11,2021-2022
15.0,Tue,2021-11-30,18:30,Atalanta,2.7,4–0,0.7,Venezia,,Stadio Atleti Azzurri d'Italia,Alberto Santoro,Serie-A,11,2021-2022
15.0,Tue,2021-11-30,20:45,Hellas Verona,1.9,0–0,0.6,Cagliari,,Stadio Marc'Antonio Bentegodi,Matteo Marcenaro,Serie-A,11,2021-2022
15.0,Tue,2021-11-30,20:45,Salernitana,0.3,0–2,2.3,Juventus,,Stadio Arechi,Francesco Fourneau,Serie-A,11,2021-2022
15.0,Wed,2021-12-01,18:30,Inter,2.9,2–0,0.4,Spezia,,Stadio Giuseppe Meazza,Davide Ghersini,Serie-A,11,2021-2022
15.0,Wed,2021-12-01,18:30,Bologna,0.2,1–0,0.9,Roma,,Stadio Renato Dall'Ara,Luca Pairetto,Serie-A,11,2021-2022
15.0,Wed,2021-12-01,20:45,Genoa,0.5,0–3,1.0,Milan,,Stadio Comunale Luigi Ferraris,Juan Sacchi,Serie-A,11,2021-2022
15.0,Wed,2021-12-01,20:45,Sassuolo,0.3,2–2,0.8,Napoli,,Stadio Citt del Tricolore,Ivan Pezzuto,Serie-A,11,2021-2022
15.0,Thu,2021-12-02,18:30,Torino,0.9,2–2,0.9,Empoli,,Stadio Olimpico di Torino,Andrea Colombo,Serie-A,11,2021-2022
15.0,Thu,2021-12-02,20:45,Lazio,1.6,4–4,1.3,Udinese,,Stadio Olimpico,Marco Piccinini,Serie-A,11,2021-2022
16.0,Sat,2021-12-04,15:00,Milan,2.9,2–0,0.3,Salernitana,,Stadio Giuseppe Meazza,Antonio Giua,Serie-A,11,2021-2022
16.0,Sat,2021-12-04,18:00,Roma,0.7,0–3,1.5,Inter,,Stadio Olimpico,Marco Di Bello,Serie-A,11,2021-2022
16.0,Sat,2021-12-04,20:45,Napoli,1.2,2–3,1.6,Atalanta,,Stadio San Paolo,Maurizio Mariani,Serie-A,11,2021-2022
16.0,Sun,2021-12-05,12:30,Bologna,0.7,2–3,1.1,Fiorentina,,Stadio Renato Dall'Ara,Massimiliano Irrati,Serie-A,11,2021-2022
16.0,Sun,2021-12-05,15:00,Spezia,2.2,2–2,1.4,Sassuolo,,Stadio Alberto Picco,Fabio Maresca,Serie-A,11,2021-2022
16.0,Sun,2021-12-05,15:00,Venezia,1.8,3–4,1.9,Hellas Verona,,Stadio Paolo Mazza,Alessandro Prontera,Serie-A,11,2021-2022
16.0,Sun,2021-12-05,18:00,Sampdoria,1.5,1–3,1.1,Lazio,,Stadio Comunale Luigi Ferraris,Michael Fabbri,Serie-A,11,2021-2022
16.0,Sun,2021-12-05,20:45,Juventus,2.5,2–0,0.0,Genoa,,Allianz Stadium,Daniele Chiffi,Serie-A,11,2021-2022
16.0,Mon,2021-12-06,18:30,Empoli,2.3,3–1,2.1,Udinese,,Stadio Carlo Castellani,Daniele Paterna,Serie-A,11,2021-2022
16.0,Mon,2021-12-06,20:45,Cagliari,1.2,1–1,1.5,Torino,,Sardegna Arena,Luca Massimi,Serie-A,11,2021-2022
17.0,Fri,2021-12-10,20:45,Genoa,,,,Sampdoria,,Stadio Comunale Luigi Ferraris,,Serie-A,11,2021-2022
17.0,Sat,2021-12-11,15:00,Fiorentina,,,,Salernitana,,Stadio Artemio Franchi,,Serie-A,11,2021-2022
17.0,Sat,2021-12-11,18:00,Venezia,,,,Juventus,,Stadio Paolo Mazza,,Serie-A,11,2021-2022
17.0,Sat,2021-12-11,20:45,Udinese,,,,Milan,,Dacia Arena,,Serie-A,11,2021-2022
17.0,Sun,2021-12-12,12:30,Torino,,,,Bologna,,Stadio Olimpico di Torino,,Serie-A,11,2021-2022
17.0,Sun,2021-12-12,15:00,Hellas Verona,,,,Atalanta,,Stadio Marc'Antonio Bentegodi,,Serie-A,11,2021-2022
17.0,Sun,2021-12-12,18:00,Napoli,,,,Empoli,,Stadio San Paolo,,Serie-A,11,2021-2022
17.0,Sun,2021-12-12,18:00,Sassuolo,,,,Lazio,,Stadio Citt del Tricolore,,Serie-A,11,2021-2022
17.0,Sun,2021-12-12,20:45,Inter,,,,Cagliari,,Stadio Giuseppe Meazza,,Serie-A,11,2021-2022
17.0,Mon,2021-12-13,20:45,Roma,,,,Spezia,,Stadio Olimpico,,Serie-A,11,2021-2022
