Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%Penalty,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att_launched,Cmp%,Att_passes,Thr,Launch%,AvgLen,Att_goal_kicks,Launch_goal_kicks,AvgLen_goal_kicks,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Gls,Ast,G-PK,PK,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off_xG,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,Recov,Won,Lost,Won%,League Name,League ID,Season
Vanja Milinković-Savić,rs SRB,GK,Torino,24,1997,16,16,1440,16.0,17,1.06,46,31,67.4,5,4,7,3,18.8,3,2,1,0,33.3,1,2,0,16.4,0.30,-0.6,-0.04,130,415,31.3,516,58,64.0,52.1,95,89.5,71.2,89,7,7.9,10,0.63,13.9,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,16,0,,0,1.19,20,17,+3,+0.19,,20.2,16.5,+3.8,+0.24,,0,0,0,0,0,0,0,0,0,86,0,0,,Serie-A,11,2021-2022
Lorenzo Montipò,it ITA,GK,Hellas Verona,25,1996,15,15,1350,15.0,25,1.67,60,38,61.7,6,5,4,2,13.3,2,2,0,0,0.0,0,3,2,20.3,0.31,-2.7,-0.18,98,255,38.4,331,69,58.3,44.2,91,68.1,48.3,135,8,5.9,9,0.60,13.5,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,93.8,90,15,0,,1,1.53,30,25,+5,+0.33,+1.33,20.5,19.9,+0.6,+0.04,-0.59,0,0,1,0,0,0,0,0,0,75,0,0,,Serie-A,11,2021-2022
Juan Musso,ar ARG,GK,Atalanta,27,1994,15,15,1350,15.0,17,1.13,54,36,68.5,10,4,1,4,26.7,1,0,0,1,,0,2,0,14.9,0.29,-2.1,-0.14,87,186,46.8,350,68,32.0,33.9,108,68.5,51.6,101,8,7.9,12,0.80,15.5,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,93.8,90,15,0,,1,2.27,34,17,+17,+1.13,+2.13,26.1,19.1,+6.9,+0.46,-0.34,0,1,1,0,0,0,0,0,0,57,0,0,,Serie-A,11,2021-2022
David Ospina,co COL,GK,Napoli,33,1988,14,14,1260,14.0,11,0.79,46,36,78.3,9,3,2,8,57.1,1,1,0,0,0.0,0,2,0,10.8,0.22,-0.2,-0.02,57,117,48.7,315,42,31.4,32.0,67,26.9,27.6,90,12,13.3,6,0.43,13.4,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,87.5,90,14,0,,2,2.14,30,11,+19,+1.36,-0.14,21.9,10.9,+11.0,+0.78,-0.35,0,0,3,0,0,0,0,0,0,38,0,1,0.0,Serie-A,11,2021-2022
Ivor Pandur,hr CRO,GK,Hellas Verona,21,2000,1,1,90,1.0,3,3.00,7,4,57.1,0,0,1,0,0.0,0,0,0,0,,0,0,0,2.7,0.39,-0.3,-0.30,9,16,56.3,21,3,57.1,42.2,6,66.7,45.2,1,0,0.0,0,0.00,16.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,6.3,90,1,0,,15,0.00,2,3,-1,-1.00,-1.33,2.1,1.5,+0.6,+0.63,+0.59,0,0,0,0,0,0,0,0,0,5,0,0,,Serie-A,11,2021-2022
Rui Patrício,pt POR,GK,Roma,33,1988,16,16,1440,16.0,19,1.19,59,42,71.2,8,1,7,6,37.5,2,2,0,0,0.0,1,2,0,17.5,0.27,-1.5,-0.09,86,170,50.6,343,64,39.9,36.0,101,32.7,32.7,116,3,2.6,9,0.56,13.4,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,16,0,,0,1.56,24,19,+5,+0.31,,27.2,18.4,+8.8,+0.55,,0,0,0,0,0,0,0,0,0,62,0,0,,Serie-A,11,2021-2022
Mattia Perin,it ITA,GK,Juventus,29,1992,3,3,270,3.0,4,1.33,8,4,50.0,2,0,1,1,33.3,0,0,0,0,,0,1,0,3.9,0.49,-0.1,-0.04,10,25,40.0,64,8,34.4,36.7,21,14.3,23.2,25,2,8.0,0,0.00,10.1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,18.8,90,3,0,,12,2.00,5,4,+1,+0.33,-0.05,4.3,2.1,+2.2,+0.73,+0.19,0,0,0,0,0,0,0,0,0,14,0,0,,Serie-A,11,2021-2022
Ivan Provedel,it ITA,GK,Spezia,27,1994,9,9,810,9.0,17,1.89,46,35,73.9,2,2,5,1,11.1,6,5,1,0,16.7,0,0,1,14.5,0.22,-1.5,-0.17,71,188,37.8,308,38,50.0,43.3,57,59.6,45.4,72,6,8.3,11,1.22,17.6,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,56.3,90,9,0,,7,0.89,9,17,-8,-0.89,+0.68,10.0,17.2,-7.2,-0.80,+0.01,0,1,0,0,0,0,0,0,1,41,0,0,,Serie-A,11,2021-2022
Boris Radunović,rs SRB,GK,Cagliari,25,1996,2,2,180,2.0,4,2.00,10,7,70.0,0,1,1,1,50.0,1,1,0,0,0.0,1,0,0,4.7,0.38,+0.7,+0.36,20,47,42.6,49,5,65.3,47.6,18,83.3,56.1,25,1,4.0,1,0.50,11.8,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,12.5,90,2,0,,14,0.50,1,4,-3,-1.50,-0.79,1.0,4.7,-3.6,-1.81,-1.17,0,0,1,0,0,0,0,0,0,8,0,0,,Serie-A,11,2021-2022
Pepe Reina,es ESP,GK,Lazio,39,1982,15,15,1350,15.0,29,1.93,57,31,56.1,6,4,5,2,13.3,5,4,0,1,0.0,0,2,0,24.0,0.36,-5.0,-0.33,98,181,54.1,425,70,34.8,33.1,99,33.3,32.1,120,6,5.0,10,0.67,14.1,0,1,0,0,3,0,0.00,0.07,0.07,0.00,0.07,0.0,0.0,0.3,0.3,0.00,0.02,0.02,0.00,0.02,90,93.8,90,15,0,,1,1.47,29,29,0,0.00,-2.00,20.5,22.1,-1.6,-0.11,+0.27,0,1,1,0,0,0,1,0,1,61,0,0,,Serie-A,11,2021-2022
Sergio Romero,ar ARG,GK,Venezia,34,1987,9,9,810,9.0,17,1.89,56,43,73.2,3,1,5,3,33.3,2,2,0,0,0.0,0,0,2,17.4,0.29,+2.4,+0.26,63,139,45.3,246,60,39.8,36.5,92,44.6,37.8,106,6,5.7,6,0.67,12.1,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.02,0.02,0.00,0.02,90,56.3,90,9,0,,0,1.11,10,17,-7,-0.78,+0.22,8.7,17.0,-8.3,-0.92,-0.54,0,0,0,0,0,0,0,0,0,50,0,0,,Serie-A,11,2021-2022
Marco Silvestri,it ITA,GK,Udinese,30,1991,16,16,1440,16.0,27,1.69,66,42,63.6,3,7,6,3,18.8,3,3,0,0,0.0,0,5,1,21.4,0.29,-4.6,-0.29,100,233,42.9,337,42,50.7,40.8,126,49.2,40.6,105,5,4.8,2,0.13,11.3,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,90,100.0,90,16,0,,0,1.00,21,27,-6,-0.37,,21.5,22.4,-0.9,-0.06,,0,1,3,0,0,0,0,0,1,60,0,0,,Serie-A,11,2021-2022
