Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%Penalty,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att_launched,Cmp%,Att_passes,Thr,Launch%,AvgLen,Att_goal_kicks,Launch_goal_kicks,AvgLen_goal_kicks,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Gls,Ast,G-PK,PK,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off_xG,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,Recov,Won,Lost,Won%,League Name,League ID,Season
Emil Audero,it ITA,GK,Sampdoria,24,1997,14,14,1260,14.0,26,1.86,70,46,64.3,4,3,7,3,21.4,1,1,0,0,0.0,1,3,1,21.7,0.30,-3.3,-0.24,122,262,46.6,355,53,51.8,41.4,111,70.3,50.8,113,9,8.0,6,0.43,14.2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,14,0,,0,1.07,20,26,-6,-0.43,,13.9,21.4,-7.4,-0.53,,0,0,3,0,0,0,0,0,0,50,0,0,,Serie-A,11,2021-2022
Vid Belec,si SVN,GK,Salernitana,31,1990,14,14,1260,14.0,29,2.07,70,44,60.0,2,2,10,1,7.1,1,1,0,0,0.0,0,4,2,21.3,0.29,-5.7,-0.41,86,208,41.3,240,51,50.8,42.9,118,72.9,53.1,129,9,7.0,6,0.43,13.4,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,14,0,,0,0.57,11,29,-18,-1.29,,14.2,21.2,-7.1,-0.50,,0,0,1,0,0,0,0,0,0,50,0,0,,Serie-A,11,2021-2022
Andrea Consigli,it ITA,GK,Sassuolo,34,1987,14,14,1260,14.0,21,1.50,43,27,60.5,5,3,6,2,14.3,4,4,0,0,0.0,0,3,1,15.2,0.27,-4.8,-0.34,108,210,51.4,496,63,36.1,33.6,96,32.3,30.0,130,12,9.2,5,0.36,11.9,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,14,0,,0,1.29,22,21,+1,+0.07,,20.5,20.8,-0.3,-0.02,,0,1,1,0,0,0,0,0,1,77,0,0,,Serie-A,11,2021-2022
Alessio Cragno,it ITA,GK,Cagliari,27,1994,13,13,1170,13.0,25,1.92,58,35,62.1,1,5,7,0,0.0,3,3,0,0,0.0,2,5,0,22.9,0.35,-2.1,-0.16,112,256,43.8,322,44,53.1,41.5,123,69.1,50.5,140,9,6.4,10,0.77,15.7,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,92.9,90,13,0,,0,0.62,15,25,-10,-0.77,+2.23,14.4,22.9,-8.5,-0.66,+1.70,0,0,4,0,0,0,0,0,0,56,0,0,,Serie-A,11,2021-2022
Bartłomiej Drągowski,pl POL,"GK,DF",Fiorentina,24,1997,5,5,376,4.2,6,1.44,15,10,66.7,2,0,3,1,20.0,2,1,1,0,50.0,0,1,0,6.2,0.29,+0.2,+0.05,34,70,48.6,195,15,29.7,33.1,27,44.4,43.1,20,3,15.0,9,2.15,17.4,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,75,29.8,75,4,0,,1,1.20,5,6,-1,-0.24,-0.54,5.4,8.8,-3.4,-0.81,-1.32,0,0,1,0,0,0,0,0,0,18,0,0,,Serie-A,11,2021-2022
Samir Handanović,si SVN,GK,Inter,37,1984,14,14,1260,14.0,15,1.07,51,39,76.5,9,4,1,4,28.6,3,3,0,0,0.0,0,2,1,12.6,0.20,-1.4,-0.10,94,163,57.7,393,66,35.1,31.9,69,36.2,32.4,115,5,4.3,2,0.14,11.4,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,14,0,,0,2.21,34,15,+19,+1.36,,29.2,16.1,+13.1,+0.93,,0,0,1,0,0,0,0,0,0,53,0,0,,Serie-A,11,2021-2022
Luca Lezzerini,it ITA,GK,Venezia,26,1995,2,2,135,1.5,3,2.00,13,10,76.9,1,0,1,0,0.0,0,0,0,0,,0,0,0,4.7,0.36,+1.7,+1.13,6,9,66.7,41,14,14.6,27.2,13,23.1,31.5,15,1,6.7,0,0.00,10.6,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.01,0.01,0.00,0.01,68,10.7,68,1,0,,2,1.50,1,3,-2,-1.33,-0.77,2.0,3.1,-1.1,-0.73,-0.11,0,0,1,0,0,0,0,0,0,11,0,0,,Serie-A,11,2021-2022
Niki Mäenpää,fi FIN,GK,Venezia,36,1985,6,5,495,5.5,9,1.64,18,11,61.1,0,2,3,0,0.0,3,2,0,1,0.0,0,0,0,8.1,0.37,-0.9,-0.17,18,60,30.0,129,31,38.0,35.7,39,28.2,29.2,53,4,7.5,1,0.18,12.1,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,83,39.3,90,5,1,45,6,0.83,4,9,-5,-0.91,-0.44,5.4,6.9,-1.6,-0.29,+0.56,0,1,0,0,0,0,0,0,1,27,0,0,,Serie-A,11,2021-2022
Mike Maignan,fr FRA,GK,Milan,26,1995,8,8,720,8.0,8,1.00,28,21,75.0,6,1,1,3,37.5,1,1,0,0,0.0,0,0,1,8.2,0.26,+1.2,+0.15,35,84,41.7,208,34,33.2,34.6,46,32.6,36.4,54,5,9.3,7,0.88,15.8,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.02,0.02,0.00,0.02,90,57.1,90,8,0,,0,2.38,16,8,+8,+1.00,+0.33,15.2,7.5,+7.7,+0.97,+1.01,0,0,4,0,0,0,0,0,0,40,0,0,,Serie-A,11,2021-2022
Alex Meret,it ITA,GK,Napoli,24,1997,2,2,180,2.0,1,0.50,7,6,85.7,2,0,0,1,50.0,0,0,0,0,,0,0,0,0.8,0.11,-0.2,-0.11,4,9,44.4,32,10,15.6,25.9,12,33.3,32.4,15,1,6.7,0,0.00,7.7,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,14.3,90,2,0,,11,3.00,4,1,+3,+1.50,-0.17,3.4,1.2,+2.3,+1.13,+0.22,0,0,2,0,0,0,0,0,0,2,0,0,,Serie-A,11,2021-2022
