Squad,# Pl,Age,Poss,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,A-xA,KP,1/3,PPA,CrsPA,Prog,Live,Dead,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,Int,Blocks,SCA,SCA90,PassLive,PassDead,Drib,Fld,Def,GCA,GCA90,PassLive_AMB,PassDead_AMB,Drib_AMB,Sh_AMB,Fld_AMB,Def_AMB,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl_dribble,Tkl%,Past,Succ,%,Def 3rd_pression,Mid 3rd_pression,Att 3rd_pression,ShSv,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Att_dribbles,Succ%,#Pl,Megs,Carries,CPA,Mis,Dis,Targ,Rec,Rec%,Prog_recevant,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,onxG,onxGA,xG+/-,xG+/-90,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Lost,Won%,League Name,League ID,Season
Augsburg,28,25,61.9,34,374,3060,34.0,60,50,60,0,1,64,3,1.76,1.47,3.24,1.76,3.24,54.9,54.2,43.1,97.3,1.62,1.27,2.88,1.59,2.86,474,157,33.1,13.94,4.62,0.13,0.38,17.3,20,0.12,5.1,5.8,16423,20139,81.5,339051,108422,5833,6699,87.1,7572,8564,88.4,2785,4217,66.0,6.9,347,1249,304,87,1353,18320,1819,54,3152,584,465,173,53,94,13,13227,3056,3856,5296,12365,864,886,294,61,329,277,431,743,21.85,540,53,65,33,12,103,3.03,79,3,14,4,1,2,594,366,288,230,76,204,41.8,284,1556,34.4,1367,1926,1235,2,431,818,729,10,23978,2276,879,635,64.4,442,24,15926,161,468,359,18999,16423,86.4,1622,90,100,83,,111,23,189,1.06,63,45,18,0.53,54.9,42.1,12.9,0.38,1,405,1,5,0,3268,629,554,53.2,Bundesliga,20,2019-2020
Bayern Munich,29,26,34.4,34,374,3060,34.0,31,23,28,3,4,57,3,0.91,0.68,1.59,0.82,1.5,34.3,31.3,22.6,53.9,1.01,0.67,1.68,0.92,1.59,312,114,36.5,9.18,3.35,0.09,0.25,17.2,12,0.1,-3.3,-3.3,9779,13154,74.3,199103,78851,3901,4594,84.9,4057,4907,82.7,1639,3127,52.4,0.4,220,613,175,58,754,11540,1614,26,2379,365,282,102,32,51,7,7310,2437,3407,3714,7626,595,599,307,78,305,209,375,479,14.09,341,35,41,25,8,54,1.59,34,5,6,5,3,1,645,411,371,218,56,268,32.1,566,1659,24.4,2565,3084,1146,6,490,1008,962,11,17295,3290,508,557,61.9,369,21,10040,98,420,366,12129,9779,80.6,998,90,100,82,,119,24,179,2.41,32,100,-68,-2.0,34.3,82.3,-48.0,-1.41,1,377,4,4,3,2819,386,470,45.1,Bundesliga,20,2019-2020
Dortmund,27,26,39.0,34,374,3060,34.0,38,27,35,3,3,53,1,1.12,0.79,1.91,1.03,1.82,39.4,37.3,26.2,63.5,1.16,0.77,1.93,1.1,1.87,348,100,28.7,10.24,2.94,0.1,0.35,17.7,13,0.11,-1.4,-2.3,12294,15509,79.3,247333,80720,4687,5342,87.7,5390,6262,86.1,2020,3291,61.4,0.8,240,829,206,58,993,14053,1456,23,2662,430,321,102,40,50,5,9913,2539,3057,4502,9320,514,667,239,80,279,274,415,514,15.12,376,42,28,25,15,56,1.65,38,1,3,11,2,1,698,456,335,282,81,279,33.9,545,1756,26.5,2108,3108,1412,4,471,1077,713,6,19508,2306,583,553,54.1,330,16,12511,102,423,375,14650,12294,83.9,1186,90,100,84,,114,20,185,2.03,41,84,-43,-1.26,39.4,59.2,-19.8,-0.58,0,342,2,2,0,2923,364,378,49.1,Bundesliga,20,2019-2020
Düsseldorf,28,26,54.6,34,374,3060,34.0,63,53,60,3,5,64,5,1.85,1.56,3.41,1.76,3.32,56.2,53.0,38.6,91.6,1.65,1.13,2.79,1.56,2.69,456,171,37.5,13.41,5.03,0.13,0.35,16.8,20,0.12,6.8,7.0,14807,18259,81.1,296439,98718,5556,6334,87.7,6736,7674,87.8,2301,3641,63.2,14.4,319,1011,243,77,1224,16579,1680,31,3077,447,363,161,72,59,19,12136,2552,3571,5145,10984,713,710,236,56,266,289,436,691,20.32,453,74,60,46,9,107,3.15,74,9,8,10,5,1,536,337,275,192,69,174,35.6,315,1458,31.4,1576,1949,1114,2,415,777,839,10,22174,2252,787,592,60.3,388,17,14509,117,420,353,17299,14807,85.6,1479,90,100,83,,111,22,190,0.88,67,36,31,0.91,56.2,33.0,23.2,0.68,3,450,4,4,0,3113,639,565,53.1,Bundesliga,20,2019-2020
Eint Frankfurt,27,25,49.0,34,374,3060,34.0,58,46,55,3,3,67,6,1.71,1.35,3.06,1.62,2.97,49.1,46.9,35.6,82.5,1.45,1.05,2.49,1.38,2.43,439,172,39.2,12.91,5.06,0.13,0.32,17.6,20,0.11,8.9,8.1,12498,16230,77.0,255519,93069,4753,5612,84.7,5361,6373,84.1,2150,3595,59.8,10.4,316,880,227,75,1156,14470,1760,32,2832,476,366,138,38,65,10,9442,3040,3748,4452,9441,791,772,305,88,308,241,475,690,20.29,487,62,50,37,12,91,2.68,62,6,6,8,8,1,563,354,295,229,39,202,35.5,367,1594,31.0,1714,2407,1014,0,533,829,944,8,20593,2658,692,630,63.8,423,18,12881,130,468,473,15295,12498,81.7,1466,90,100,83,,115,20,184,1.32,60,59,1,0.03,49.1,52.5,-3.4,-0.1,2,385,3,2,2,3445,635,701,47.5,Bundesliga,20,2019-2020
Freiburg,26,26,52.1,34,374,3060,34.0,47,32,44,3,4,74,6,1.38,0.94,2.32,1.29,2.24,60.9,57.8,41.9,99.7,1.79,1.23,3.02,1.7,2.93,601,188,31.3,17.68,5.53,0.07,0.23,17.8,15,0.1,-13.9,-13.8,13844,17175,80.6,281666,97384,5079,5784,87.8,6267,7130,87.9,2262,3652,61.9,-9.9,444,1120,331,98,1245,15538,1637,25,2411,472,460,219,78,93,20,10898,2848,3429,4926,10220,688,704,251,30,314,245,397,933,27.44,695,68,50,45,26,73,2.15,45,4,7,8,6,3,575,358,267,224,84,188,38.9,295,1575,29.5,1661,2303,1383,6,451,802,963,6,21369,2246,935,507,66.3,366,26,13952,156,444,373,16084,13844,86.1,1553,90,100,84,,106,21,193,1.41,47,48,-1,-0.03,60.9,41.7,19.2,0.56,5,457,4,6,2,3112,661,626,51.4,Bundesliga,20,2019-2020
Hertha BSC,32,26,55.3,34,374,3060,34.0,57,43,50,7,7,55,3,1.68,1.26,2.94,1.47,2.74,51.4,46.1,33.4,79.5,1.51,0.98,2.5,1.36,2.34,471,162,34.4,13.85,4.76,0.11,0.31,17.7,20,0.1,5.6,3.9,14888,18409,80.9,297385,100338,5593,6359,88.0,6793,7759,87.5,2269,3584,63.3,9.6,326,1142,317,79,1400,16595,1814,38,2926,563,475,183,49,97,22,11978,2976,3455,4862,11410,672,831,248,65,310,286,508,722,21.24,519,65,34,51,12,101,2.97,71,8,5,4,11,2,581,352,276,230,75,181,30.4,414,1611,31.5,1520,2362,1239,2,425,794,748,7,22361,1915,890,581,63.9,390,25,14934,147,463,425,17314,14888,86.0,1722,90,100,84,,111,19,186,1.21,59,48,11,0.32,51.4,40.6,10.8,0.32,2,369,6,3,2,3235,554,629,46.8,Bundesliga,20,2019-2020
Hoffenheim,31,26,48.1,34,374,3060,34.0,51,37,45,6,8,80,5,1.5,1.09,2.59,1.32,2.41,51.8,45.8,37.6,83.4,1.52,1.1,2.63,1.35,2.45,484,163,33.7,14.24,4.79,0.09,0.28,17.2,12,0.1,-0.8,-0.8,13489,16933,79.7,277900,94218,4935,5717,86.3,5931,6883,86.2,2396,3712,64.5,-0.6,361,1088,319,83,1262,15269,1664,28,2459,548,508,207,76,70,22,10783,2607,3543,4749,10166,673,711,242,60,323,252,452,774,22.76,569,68,52,34,15,93,2.74,68,4,10,5,5,1,614,383,277,251,86,205,38.1,333,1797,28.9,1699,2838,1673,3,430,838,738,6,20870,2082,938,585,58.5,360,17,13616,167,426,365,15829,13489,85.2,1555,90,100,83,,118,20,177,1.53,53,53,0,0.0,51.8,49.9,2.0,0.06,3,439,5,4,1,3149,541,557,49.3,Bundesliga,20,2019-2020
Köln,29,26,53.3,34,374,3060,34.0,67,53,63,4,6,63,4,1.97,1.56,3.53,1.85,3.41,51.5,46.9,36.2,83.2,1.52,1.07,2.58,1.38,2.45,449,152,33.9,13.21,4.47,0.14,0.41,18.1,19,0.11,15.5,16.1,13814,17442,79.2,273754,98243,5337,6123,87.2,6087,7059,86.2,2117,3539,59.8,16.8,331,989,269,68,1265,15510,1932,37,3347,469,377,199,70,77,30,10948,2923,3571,4675,10461,692,847,280,39,276,263,479,703,20.68,499,68,59,41,9,115,3.38,81,9,12,7,5,1,529,312,225,223,81,179,36.3,314,1597,29.7,1529,2485,1371,1,411,782,851,11,21579,2328,793,587,58.6,373,17,13409,147,457,458,16360,13814,84.4,1551,90,100,83,,107,22,192,1.06,69,51,18,0.53,51.5,47.2,4.3,0.13,3,461,6,4,1,3245,673,657,50.6,Bundesliga,20,2019-2020
Leverkusen,24,25,36.2,34,374,3060,34.0,44,31,42,2,2,64,1,1.29,0.91,2.21,1.24,2.15,45.1,43.6,33.7,77.4,1.33,0.99,2.32,1.28,2.28,371,137,36.9,10.91,4.03,0.11,0.31,16.6,14,0.12,-1.1,-1.6,9564,13133,72.8,200337,78059,3529,4323,81.6,4124,5084,81.1,1729,3119,55.4,-2.7,259,676,196,51,909,11458,1675,42,2565,374,310,129,48,51,17,6999,2489,3645,3628,7496,665,712,223,85,277,229,462,579,17.03,382,63,51,31,14,74,2.18,46,9,7,7,4,1,703,441,319,309,75,253,33.4,505,1875,26.7,2110,3431,1475,5,521,1060,960,10,17558,2430,655,605,56.7,386,37,9827,117,452,395,12193,9564,78.4,1219,90,100,84,,110,20,185,1.85,44,61,-17,-0.5,45.1,56.6,-11.5,-0.34,0,398,0,2,4,3149,506,526,49.0,Bundesliga,20,2019-2020
