Squad,# Pl,Age,Poss,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA,npxG/90,npxG+xA/90,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,A-xA,KP,1/3,PPA,CrsPA,Prog,Live,Dead,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,Int,Blocks,SCA,SCA90,PassLive,PassDead,Drib,Fld,Def,GCA,GCA90,PassLive_AMB,PassDead_AMB,Drib_AMB,Sh_AMB,Fld_AMB,Def_AMB,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl_dribble,Tkl%,Past,Succ,%,Def 3rd_pression,Mid 3rd_pression,Att 3rd_pression,ShSv,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Att_dribbles,Succ%,#Pl,Megs,Carries,CPA,Mis,Dis,Targ,Rec,Rec%,Prog_recevant,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,onxG,onxGA,xG+/-,xG+/-90,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Lost,Won%,League Name,League ID,Season
Augsburg,28,26,38.1,34,374,3060,34.0,45,29,42,3,5,68,2,1.32,0.85,2.18,1.24,2.09,42.1,38.2,26.2,64.4,1.24,0.77,2.01,1.12,1.9,358,128,35.8,10.53,3.76,0.12,0.33,18.5,24,0.11,2.9,3.8,8618,12212,70.6,182208,70959,3135,3850,81.4,3674,4547,80.8,1620,3209,50.5,2.8,241,567,170,45,761,10465,1747,36,2242,420,285,133,39,55,24,6265,2321,3626,2948,7139,710,772,226,71,325,213,437,524,15.41,336,60,41,43,14,67,1.97,42,3,7,4,8,3,549,331,276,212,61,190,30.1,442,1440,25.5,1794,2622,1234,7,437,832,971,7,16354,2512,568,488,51.4,284,19,9156,89,424,390,11083,8618,77.8,1078,90,100,84,,111,19,193,1.06,45,63,-18,-0.53,42.1,54.9,-12.9,-0.38,2,378,4,1,3,3134,554,629,46.8,Bundesliga,20,2019-2020
Bayern Munich,29,26,65.6,34,374,3060,34.0,97,75,91,6,6,54,3,2.85,2.21,5.06,2.68,4.88,82.3,77.8,64.2,142.0,2.42,1.89,4.31,2.29,4.18,611,241,39.4,17.97,7.09,0.15,0.38,15.9,13,0.13,14.7,13.2,20739,24240,85.6,413561,128617,7694,8577,89.7,9583,10575,90.6,3186,4363,73.0,10.8,474,1780,510,128,1966,22533,1707,67,3599,703,648,239,72,84,35,17276,3477,3487,6844,15299,707,769,323,68,316,352,488,1013,29.79,777,70,60,35,25,168,4.94,129,7,12,7,9,4,552,368,193,256,103,186,33.5,369,1702,34.7,1119,2168,1617,1,373,772,565,3,28044,2149,1317,835,62.5,566,28,20156,235,444,377,23353,20739,88.8,2285,90,100,84,,104,21,163,2.41,100,32,68,2.0,82.3,34.3,48.0,1.41,2,322,6,3,1,3427,470,386,54.9,Bundesliga,20,2019-2020
Dortmund,27,25,61.0,34,374,3060,34.0,84,74,82,2,2,49,1,2.47,2.18,4.65,2.41,4.59,59.2,57.9,47.1,105.1,1.74,1.39,3.13,1.7,3.09,443,186,42.0,13.03,5.47,0.19,0.44,16.2,14,0.13,24.8,24.1,20781,24010,86.6,385238,111587,8997,9861,91.2,8870,9720,91.3,2559,3620,70.7,26.9,347,1275,329,54,1465,22415,1595,51,3544,632,366,188,48,77,18,17836,3349,2825,6454,15710,625,693,291,44,292,363,469,732,21.53,556,58,49,23,6,153,4.5,128,5,12,6,1,1,596,401,276,250,70,221,40.1,330,1676,32.3,1475,2388,1332,4,413,882,604,11,27902,2183,980,828,60.7,545,40,20139,189,437,419,23240,20781,89.4,1668,90,100,84,,111,19,191,2.03,84,41,43,1.26,59.2,39.4,19.8,0.58,1,305,1,3,3,3135,378,364,50.9,Bundesliga,20,2019-2020
Düsseldorf,28,27,45.4,34,374,3060,34.0,36,26,32,4,4,78,0,1.06,0.76,1.82,0.94,1.71,33.0,30.0,21.8,51.8,0.97,0.64,1.61,0.88,1.52,424,114,26.9,12.47,3.35,0.08,0.28,19.3,20,0.07,3.0,2.0,11476,15049,76.3,251262,89850,3859,4602,83.9,5067,5988,84.6,2359,3882,60.8,4.2,291,870,222,79,1064,13318,1731,23,2672,651,441,149,29,79,18,8553,2649,3847,4089,8777,770,731,262,52,348,220,419,631,18.56,416,70,50,49,18,56,1.65,40,6,3,3,4,0,555,347,283,211,61,203,34.3,388,1614,29.3,1787,2600,1116,4,440,857,759,10,18883,2196,627,490,60.0,315,10,11508,94,411,362,13976,11476,82.1,1344,90,100,84,,115,21,188,0.88,36,67,-31,-0.91,33.0,56.2,-23.2,-0.68,0,407,3,5,4,3089,565,639,46.9,Bundesliga,20,2019-2020
Eint Frankfurt,27,27,51.0,34,374,3060,34.0,57,45,55,2,2,71,4,1.68,1.32,3.0,1.62,2.94,52.5,51.0,38.3,89.4,1.54,1.13,2.67,1.5,2.63,492,173,35.2,14.47,5.09,0.11,0.32,16.2,17,0.11,4.5,4.0,12408,16463,75.4,256791,97578,4513,5397,83.6,5536,6710,82.5,2150,3670,58.6,6.7,361,1015,279,118,1240,14655,1808,25,3002,484,561,214,56,112,18,9227,3028,4208,4907,9105,863,811,244,47,332,255,532,755,22.21,517,84,51,39,12,94,2.76,57,15,7,12,2,1,679,444,311,289,79,207,32.9,423,1837,31.1,1890,2636,1383,6,474,930,761,5,20519,2148,844,569,60.8,367,19,12398,146,411,361,15261,12408,81.3,1630,90,100,84,,109,21,194,1.32,59,60,-1,-0.03,52.5,49.1,3.4,0.1,2,424,1,3,2,3584,701,635,52.5,Bundesliga,20,2019-2020
Freiburg,26,26,47.9,34,374,3060,34.0,46,27,41,5,6,43,2,1.35,0.79,2.15,1.21,2.0,41.7,37.2,27.7,64.9,1.23,0.81,2.04,1.09,1.91,435,140,32.2,12.79,4.12,0.09,0.29,17.4,26,0.09,4.3,3.8,12120,15509,78.1,259581,89102,3971,4675,84.9,5747,6619,86.8,2192,3605,60.8,-0.7,301,829,244,97,968,13684,1825,25,2825,483,387,151,87,32,13,9266,2630,3613,4574,8789,688,765,281,50,292,220,448,671,19.74,449,83,40,53,9,72,2.12,36,9,7,5,13,2,514,309,264,190,60,141,27.8,366,1268,26.4,1675,2068,1064,3,394,769,1027,12,19701,2789,731,484,57.2,295,16,12251,118,410,387,14313,12120,84.7,1305,90,100,84,,111,20,189,1.41,48,47,1,0.03,41.7,60.9,-19.2,-0.56,1,329,5,4,0,2933,626,661,48.6,Bundesliga,20,2019-2020
Hertha BSC,32,26,44.7,34,374,3060,34.0,46,35,43,3,3,77,4,1.35,1.03,2.38,1.26,2.29,40.6,38.3,29.3,67.7,1.19,0.86,2.06,1.13,1.99,359,120,33.4,10.56,3.53,0.12,0.36,16.9,12,0.11,5.4,4.7,11480,14845,77.3,248991,86426,3900,4553,85.7,5056,5980,84.5,2324,3712,62.6,5.7,267,823,186,74,927,13188,1657,23,2503,560,382,125,31,73,9,8715,2520,3610,4366,8365,650,741,258,49,283,200,426,564,16.59,390,57,46,31,11,77,2.26,49,7,11,6,4,0,613,356,313,230,70,190,32.8,390,1570,27.3,2030,2530,1198,4,509,917,986,17,19063,2390,568,596,65.6,414,18,11846,104,444,400,13820,11480,83.1,1172,90,100,83,,109,22,195,1.21,48,59,-11,-0.32,40.6,51.4,-10.8,-0.32,2,464,3,7,2,2953,629,554,53.2,Bundesliga,20,2019-2020
Hoffenheim,31,26,51.9,34,374,3060,34.0,52,36,49,3,4,66,2,1.53,1.06,2.59,1.44,2.5,49.9,46.9,33.6,80.5,1.47,0.99,2.46,1.38,2.37,444,154,34.7,13.06,4.53,0.11,0.32,16.6,24,0.11,2.1,2.1,14589,17961,81.2,285819,98104,5622,6348,88.6,6728,7601,88.5,2012,3372,59.7,2.4,334,894,276,86,1162,16235,1726,39,3394,413,362,174,43,97,20,11735,2799,3427,4186,11702,678,698,318,51,299,215,432,709,20.85,481,76,49,49,11,81,2.38,53,7,7,10,3,1,590,353,335,200,55,225,38.5,360,1377,29.5,1663,1976,1026,5,454,853,860,4,22069,2697,780,539,57.9,333,15,13904,135,417,410,16823,14589,86.7,1430,90,100,82,,114,24,187,1.53,53,53,0,0.0,49.9,51.8,-2.0,-0.06,1,383,3,8,2,3038,557,541,50.7,Bundesliga,20,2019-2020
Köln,29,25,46.7,34,374,3060,34.0,50,38,48,2,4,79,4,1.47,1.12,2.59,1.41,2.53,47.2,44.5,31.9,76.4,1.39,0.94,2.33,1.31,2.25,413,147,35.6,12.15,4.32,0.12,0.33,16.2,20,0.11,2.8,3.5,11292,14923,75.7,246594,93043,3709,4439,83.6,5144,6148,83.7,2286,3818,59.9,6.1,294,824,264,86,1061,13131,1792,26,2897,456,429,175,74,67,18,8449,2464,4010,5176,7611,742,737,183,65,321,237,412,639,18.79,438,73,41,41,12,79,2.32,49,7,8,8,7,0,670,421,348,254,68,213,36.3,373,1829,28.8,2141,2855,1345,2,480,942,947,4,19173,2370,682,494,58.7,314,12,11330,80,489,350,13813,11292,81.7,1342,90,100,82,,117,24,187,1.06,51,69,-18,-0.53,47.2,51.5,-4.3,-0.13,1,486,3,5,2,3192,657,673,49.4,Bundesliga,20,2019-2020
Leverkusen,24,26,63.8,34,374,3060,34.0,57,48,55,2,2,61,6,1.68,1.41,3.09,1.62,3.03,56.6,55.1,45.0,100.2,1.67,1.32,2.99,1.62,2.95,490,183,37.3,14.41,5.38,0.11,0.3,16.2,4,0.11,0.4,-0.1,19160,22816,84.0,375504,114250,7282,8112,89.8,8742,9752,89.6,2820,4155,67.9,3.0,383,1164,263,64,1371,21030,1786,55,3927,549,426,215,100,66,31,16081,3373,3362,7615,13160,610,784,312,79,291,344,519,780,22.94,568,81,55,25,10,103,3.03,76,8,9,4,5,1,614,382,274,263,77,219,36.2,386,1775,34.1,1533,2440,1238,2,460,860,750,9,26975,2466,922,758,62.3,505,34,18799,180,460,450,21880,19160,87.6,1699,90,100,82,,113,25,186,1.85,61,44,17,0.5,56.6,45.1,11.5,0.34,3,393,2,2,0,3437,526,506,51.0,Bundesliga,20,2019-2020
